@RELATION bcica10
@ATTRIBUTE ica0     REAL
@ATTRIBUTE ica1     REAL
@ATTRIBUTE ica2     REAL
@ATTRIBUTE ica3     REAL
@ATTRIBUTE ica4     REAL
@ATTRIBUTE ica5     REAL
@ATTRIBUTE ica6     REAL
@ATTRIBUTE ica7     REAL
@ATTRIBUTE ica8     REAL
@ATTRIBUTE ica9     REAL
@ATTRIBUTE class    {0.000000,1.000000}

@DATA
0.034137, 0.219596, -0.479680, -0.018927, 0.173656, -0.168325, -0.141538, 1.095228, 0.158937, -0.334332,1.000000
-0.015119, 0.136852, -0.470276, -0.163319, 0.167684, -0.137036, -0.045558, 0.410965, 0.327940, 0.339444,1.000000
-0.581603, 0.411990, -0.673802, -0.420334, 0.017276, -0.440921, 0.249164, -0.644504, 0.310298, -1.484194,1.000000
0.225939, 0.071672, -0.079878, 0.245845, 0.369667, -0.127774, -0.103796, 0.446919, 0.194563, -0.307127,1.000000
0.052343, -0.722735, 0.072460, -0.070688, -0.346268, -0.380909, -0.146375, 0.307028, -0.818445, 0.273951,1.000000
0.148827, -0.224991, -0.035641, -0.149503, 0.150050, -0.434899, -0.464785, 0.682349, -0.074859, 0.043891,1.000000
0.021974, 0.027201, 0.010081, -0.007032, 0.282476, 0.152947, 0.158769, -0.070095, 0.149117, -0.021490,1.000000
-0.232515, 0.562486, -0.098192, -0.447416, -0.255753, -0.168733, 0.446658, -0.292952, -0.040346, -0.128147,1.000000
-0.506848, 0.899904, -0.831534, -0.578910, 0.049964, -0.158551, 1.063452, 0.342129, 1.523124, -0.070928,0.000000
-0.531705, -0.423299, 1.379456, -0.592240, -0.427732, 0.638493, 1.487179, -0.954728, 0.848073, 0.712781,1.000000
-0.068251, -0.099597, 0.223523, 2.313538, -0.310221, -1.103630, 0.002098, 0.270689, 0.606611, 0.528066,0.000000
1.214438, -0.695886, -1.181429, 0.217874, 0.759304, 0.257055, -2.128304, -0.518358, -0.466923, -0.073801,0.000000
0.042024, 0.247048, -0.390405, -0.208458, -0.116569, -0.794236, -0.490068, 0.146656, -0.794242, -0.322919,1.000000
-0.164683, 0.215402, -0.576523, -0.316123, 0.063675, -0.425161, 0.438005, 0.189885, -0.566797, 0.734487,0.000000
-0.191406, 0.209023, -0.313104, -0.606404, -0.471144, -0.336185, -0.035654, 0.304339, 0.326057, -0.222807,1.000000
-0.274333, 0.078323, -0.098008, -0.696739, -0.487581, -0.260435, 0.336053, -0.284448, 0.091932, -0.232768,1.000000
-0.188863, 0.361752, 0.108158, -0.367308, 0.295262, -0.119128, 0.118803, -0.470678, 0.098859, 0.133153,1.000000
-0.082842, 0.259663, -0.002739, -0.153713, -0.241739, -0.039905, 0.226959, 0.667189, 0.254236, -0.670331,1.000000
-0.063769, -0.228091, -0.285732, -0.172806, -0.492808, 0.044218, 0.128732, 0.192519, -0.292833, -0.235212,1.000000
0.312646, 0.510903, -0.524282, 0.007462, 0.391310, -0.052027, -0.764263, 0.277297, -1.217005, -0.217623,0.000000
-0.069335, 0.370176, -0.955549, -0.577738, -0.869231, -0.432999, 0.041956, -0.294068, 0.767669, -0.523583,1.000000
-0.312460, -0.262090, 1.194542, -0.196036, 0.479737, 0.367581, 0.748427, -2.862907, 0.209909, -2.208596,1.000000
-0.413298, 0.486769, -0.840121, 0.458597, 0.415446, 0.206320, 0.261906, 0.154929, 0.261953, 0.137763,0.000000
0.134964, 0.202895, -0.042343, -0.198806, -0.683349, -0.031125, -0.251078, 0.569255, 0.340962, -0.207399,1.000000
-0.553683, 0.885313, -1.251907, 0.437005, -0.365643, 0.325874, 0.440170, 0.046587, 0.851383, 0.188040,0.000000
-0.217941, 0.233546, -0.202376, -0.337262, -0.614265, -0.081614, 0.264152, 0.046183, 0.837621, 0.700106,1.000000
-0.161870, 0.239394, -0.500751, -0.207470, -0.042124, -0.182244, 0.498647, 0.059121, 0.305695, -0.191277,1.000000
-0.495188, 0.030822, -0.220946, 2.952622, 0.093691, 0.474032, 0.624633, 0.353701, -0.743406, -0.304604,0.000000
0.307147, -0.087053, 0.882864, -0.297033, -0.042645, 0.063626, -1.783341, 0.299434, -1.413377, 0.734228,1.000000
-0.082323, -0.247841, -0.733496, 1.593945, -1.107059, -0.838608, 0.767130, -1.147354, -0.141595, -0.690170,0.000000
0.016590, 0.144766, 0.488758, -0.164291, -0.359540, 0.079451, -0.089816, -0.176959, -0.612838, 0.148951,1.000000
-0.315915, 0.083367, 0.498367, 0.010630, -0.091057, -0.361414, 0.446012, 0.287250, -0.603951, 0.009023,1.000000
0.090111, 0.111409, 0.250065, -0.362412, 0.424725, -0.216392, -0.186294, 0.119126, 0.005378, -0.101930,1.000000
0.001527, 0.350404, -0.009212, -0.066508, -0.341564, -0.059600, -0.033254, 0.084576, 0.411174, -0.537873,1.000000
-0.193926, -0.292691, -0.186240, -0.775920, 0.974306, 0.067046, 0.284807, -1.458116, 0.090773, 0.033802,1.000000
-0.012424, 0.127278, -0.162320, -0.251736, -0.015177, 0.070146, 0.243027, 0.546023, -0.208934, -0.389866,1.000000
-0.031460, 0.169983, -0.222214, -0.335723, 0.209498, -0.105456, 0.225214, 0.100342, -0.208177, -0.694583,1.000000
0.218512, -0.017804, -0.375236, 0.469075, 0.289743, 0.049676, 0.114591, -0.143121, -0.111585, -0.375859,1.000000
0.669278, -0.079210, -0.620013, -1.865356, 0.075936, 1.462237, -0.794359, 0.427203, 0.254739, 0.186328,0.000000
13.909247, 0.383587, -0.006951, -0.362790, 0.031429, 8.166449, -0.271618, 0.441801, 0.900654, -1.297697,0.000000
-0.105354, 0.191684, -0.146013, -0.256917, -0.135600, -0.179241, 0.132912, 0.234619, 0.121592, -0.183780,1.000000
0.076583, 0.159445, -0.073240, -0.312959, -0.189545, -0.051428, -0.082146, 0.219640, -0.514954, 0.065182,1.000000
0.015352, 0.192044, -0.543881, -0.372380, 0.584530, -0.231276, -0.119237, 0.613036, -0.072028, 0.128044,1.000000
-0.170846, 0.146284, 0.956459, -0.507618, -0.324535, -0.191111, -0.359476, -0.160370, -1.683706, -0.078691,1.000000
0.014667, 0.138551, -1.498351, -0.772373, 0.065702, -0.084059, -0.170146, 0.421337, 0.588348, -0.409232,1.000000
-0.222076, 0.176580, -0.552954, -0.206212, -0.115723, -0.271620, 0.413805, -0.310240, 0.196880, 0.323609,1.000000
1.384855, 0.442238, -0.368079, -0.526185, 0.308008, -0.484899, -4.682440, 0.414363, 1.756883, -0.632328,0.000000
-0.491962, -0.242568, 0.153935, -0.847811, -0.927931, -0.262105, 0.873259, -1.162650, 0.822329, -0.577982,1.000000
-0.021392, -0.564668, -0.015043, 0.267480, -0.152954, -0.335071, -0.122393, 0.352499, 0.185153, -0.872562,1.000000
-0.321452, -0.035861, 0.803506, -0.754700, 1.763890, -0.340354, -0.042972, -1.416139, 0.345701, -3.005934,1.000000
-0.237933, 0.216322, -0.066177, -0.282620, 0.153350, -0.297137, 0.692252, -0.097885, -0.039270, -0.146604,1.000000
-0.409761, 0.081417, 1.192866, -0.945225, 4.338722, -0.015789, 0.461950, -3.699507, -0.243609, -0.411076,1.000000
0.221854, 0.110771, -0.436019, 0.272163, 0.540955, -0.188982, 0.419446, 0.698871, -0.988426, -0.342880,1.000000
-0.062249, -0.153425, -0.163128, -0.254570, 0.337757, -0.173819, 0.331080, 0.407933, -0.028366, -0.165810,1.000000
0.049911, 0.234728, -0.804403, -0.354669, 0.120207, -0.163726, -0.397420, 0.367210, -0.105867, 0.250433,1.000000
-0.237049, 0.114822, -0.398312, -0.140267, 0.075937, 0.007904, 0.556698, 0.341518, 0.037954, 0.133524,1.000000
0.056746, -0.868773, 0.207573, 0.021017, 0.246716, 0.062412, 0.131136, 0.095968, -0.100334, -0.031675,1.000000
-0.328786, -0.059832, 0.686098, -0.106851, -1.229661, -0.250714, 0.039872, -0.066571, 1.721417, 1.004489,0.000000
0.020055, 0.218905, -1.000527, -0.016686, -0.266497, -0.037265, 0.271902, 0.640752, 0.105510, 0.127738,1.000000
-0.044603, 0.064362, -0.438485, -0.422685, 0.013860, -0.325340, -0.089133, 0.141242, -0.005831, -0.123087,1.000000
-0.143308, -0.013269, 0.672782, -0.121702, 0.237748, -0.153240, 0.626623, -0.110292, -0.570435, 0.126376,1.000000
0.010937, 0.017936, -0.286870, -0.340307, 0.354892, 0.023156, 0.212113, 0.791571, -0.151260, -0.639818,1.000000
-0.358696, 0.008179, -0.570357, -0.049282, 0.793178, -0.603531, 0.642819, 0.260632, 0.292807, 0.278409,1.000000
-0.580589, -1.057893, 5.062103, -0.784373, -2.190418, 0.165461, 1.340905, 1.908463, -0.371057, 1.090966,1.000000
-0.072240, 0.391125, -0.488789, 0.125919, -0.304162, -0.361800, 0.308136, 0.429173, -0.285547, 0.013205,1.000000
-0.448125, 0.407849, 0.670257, 1.201826, -0.064664, 0.260942, 0.396424, 0.097838, -1.132992, 0.228083,0.000000
-0.168267, 0.145463, -0.360539, -0.469395, -0.216769, -0.046806, 0.344392, -0.193868, 0.829020, -0.116222,1.000000
-0.273250, 0.051471, -0.274724, 0.247796, -1.532651, -0.819860, 0.392843, -0.343235, -1.071894, -1.048866,0.000000
0.091645, 0.046332, -0.172975, -0.295584, -0.299131, -0.145465, -0.154757, 0.362345, -0.097669, -0.038990,1.000000
-0.096889, 0.142154, -0.381953, 0.799944, 0.445967, -0.714272, 0.410538, -0.057024, -0.080418, -0.506975,1.000000
0.287615, -0.165760, 0.299937, -0.588196, -0.253315, 0.261036, 0.031744, -0.227217, 0.868211, 0.844463,0.000000
-0.454685, 0.533587, -0.333229, -0.807872, 0.082360, 0.066094, 0.689293, -1.386032, 0.231141, 0.418468,1.000000
-0.211620, 0.205314, -0.036819, -0.549753, -0.000626, -0.119468, -0.100714, -0.509808, -0.065030, 0.214444,1.000000
-0.098694, 0.162697, 0.169860, 0.165376, 0.402471, -0.179860, 0.008868, 0.104472, 0.028595, 0.222170,1.000000
-0.067084, 0.100902, -0.017222, -0.312987, 0.471987, -0.163937, 0.438010, 0.249084, -0.579834, -0.409638,1.000000
0.089741, 0.029854, -0.307361, -0.078211, 0.281487, -0.212894, 0.258272, 0.374806, 0.121540, 0.136754,1.000000
0.482134, -0.661649, 0.073072, -0.128937, 0.055431, 0.284369, -0.700580, -0.042528, -0.173439, -0.285593,0.000000
0.095782, 0.278606, -1.470955, 2.346292, -0.344013, -0.380383, -0.459263, -0.140685, 2.297314, 0.031115,0.000000
0.000925, 0.008626, -0.474754, -0.288924, 0.307222, -0.349117, -0.771964, 0.210408, 1.187281, -0.671089,1.000000
0.002886, 0.066459, -0.094144, -0.416678, 0.139767, -0.396540, -1.384138, 0.646774, 1.288775, 0.040186,0.000000
-0.194875, 0.072291, -0.502721, -0.538888, -0.416112, 0.072645, 0.400073, 0.036103, 0.531314, 0.874380,1.000000
1.022790, -0.113848, -0.299325, 2.223190, -0.840008, 1.907474, 0.474490, 0.700990, -0.012370, -0.709409,0.000000
0.048714, 0.721181, 0.394509, 0.843548, -1.111816, -0.246416, -0.959402, 3.184925, -0.788068, -0.768230,1.000000
-0.475127, 0.366285, -0.128745, -0.551198, -2.108517, 0.188666, 0.485716, -2.182692, -0.584490, 1.333615,1.000000
0.240802, -0.024779, -1.006696, -0.533692, -0.105618, -0.123892, -0.385254, 0.385421, 0.718655, -0.225271,1.000000
-0.106204, 0.305758, 1.132413, -0.161049, -0.968517, 0.273119, 0.179622, -0.549438, -0.659998, 0.062919,1.000000
-0.133625, -0.173212, -0.003262, 0.460423, -0.148741, -0.370982, 0.171155, 0.033138, -0.090538, -0.203973,1.000000
-0.248493, 0.513162, 0.320002, -0.303676, -0.361177, 0.117745, 0.263047, -0.086246, 0.626756, 0.591969,0.000000
0.306322, 0.353517, -0.160261, -0.072182, -0.628684, -0.154349, -1.455954, 0.560656, 0.091965, 0.479530,1.000000
-0.195348, 0.399196, 0.006989, -0.133237, -0.583021, -0.069103, 0.441587, 0.034606, -0.021280, -0.328738,1.000000
-0.281385, 0.130673, -0.490664, -0.847099, 0.403529, -0.020617, 0.298181, 0.647594, 0.524425, 0.186186,0.000000
-0.099289, -0.232490, -0.810538, -0.457736, -0.124201, -0.403636, -0.098740, -0.136048, -0.034251, -0.468117,1.000000
-0.130695, -0.080212, -0.368071, -0.502341, -0.024125, 0.080132, 0.456036, 0.256696, 0.030160, -0.048434,0.000000
0.093837, 0.237746, -0.404943, -0.371709, 0.038531, 0.131449, -0.081595, 0.225375, 0.007337, 0.293435,1.000000
0.151094, 0.026683, -0.178310, 0.644276, 0.061808, 0.018822, -0.893513, -0.269843, 0.780299, -0.470483,0.000000
-0.208376, 0.032271, 0.153418, 1.786490, 0.364051, -0.980445, 0.016350, 0.214583, -0.293984, -0.391280,0.000000
-0.185406, 0.249953, -0.109036, -0.447404, 0.116846, -0.183624, 0.318634, 1.109659, 0.078917, -0.172463,1.000000
-0.215716, -0.243573, -0.331406, -0.627317, -0.253586, -0.234668, 0.379371, -0.115480, 0.500260, -0.453382,1.000000
-0.157577, 0.451051, -0.452574, 0.278836, -1.953064, -0.195404, 0.538308, 0.147654, -0.187227, 1.260076,1.000000
0.709847, -0.113123, -1.050356, 4.754760, 0.586316, 0.241883, -0.991026, 0.313272, 2.374087, 0.037959,0.000000
0.159400, 0.067798, 0.214635, 0.011474, 0.173878, 0.156947, -0.033272, 0.730236, 0.081159, -0.429540,1.000000
-0.082272, 0.051580, 0.128984, -0.574310, 0.514479, 0.077693, -0.175651, 0.565615, 0.017685, -0.255592,1.000000
0.008535, 0.204916, 0.047817, 0.375443, -0.151881, -0.385617, 0.353858, 0.111798, -0.523016, -0.047263,1.000000
0.437266, -0.201587, -0.102957, 1.011484, 0.397162, -0.062756, -0.098537, 0.793322, -0.471556, -0.370713,1.000000
-0.078650, -0.082287, -0.503076, -0.340189, 0.625558, -0.031316, 0.301951, 0.057063, 0.147028, -0.241820,1.000000
0.156181, 0.050367, -0.341785, 0.049294, -0.010295, -0.206262, 0.281697, 0.323102, -0.384238, -0.275844,1.000000
-0.304817, -0.572592, 3.750743, -0.404245, 0.272727, -0.176737, -0.138636, -0.168468, -0.463926, -4.805999,1.000000
-0.099152, -0.012724, 0.036586, -0.416294, -0.084068, -0.143441, 0.347400, 0.315252, 0.403221, 0.067497,1.000000
-0.138587, 0.154674, 0.048391, -0.146794, 0.161660, -0.319733, -0.052666, 0.707092, 0.058352, -0.962459,1.000000
0.125844, 0.063707, -0.550305, -0.132019, 0.143037, -0.064655, 0.298120, 1.215311, -0.411947, -0.098059,1.000000
-0.129898, 0.012810, 0.296732, -0.457704, 0.114254, -0.170496, 0.200343, -0.209772, 0.321424, -0.165983,1.000000
0.960543, -0.404672, -0.744215, 1.859583, 1.280994, -0.978033, -1.604071, 0.262802, 0.255735, -0.265685,0.000000
0.110520, -0.463915, -0.014572, 0.280121, -0.463423, 0.183665, -0.239028, -0.556363, -0.356370, -0.274942,1.000000
0.133767, -0.181832, 0.217137, 1.924068, 0.638993, -0.267827, -0.570823, -0.529645, 2.190584, 0.340790,0.000000
-0.303203, -0.004113, 0.019243, -0.048754, -0.028110, 0.118406, 0.684771, -0.202845, 0.402635, -0.165458,0.000000
-0.021677, 0.631131, 0.533252, -0.310640, -0.530931, -0.128059, -0.118467, -0.900094, -0.392345, -1.054649,1.000000
-0.256278, 0.416585, -0.731922, 0.625350, -0.327125, -0.557470, 0.611737, -1.112354, -0.029990, 0.066169,1.000000
0.356312, -1.303824, 0.475656, 0.742316, -1.367676, -0.026153, -0.906556, -0.148599, -2.716779, 0.503518,1.000000
-0.007554, -0.733854, 0.022188, -0.448425, -0.611291, 0.198455, -0.929110, -1.902768, -0.115923, -0.472469,1.000000
-0.125612, 0.894632, 0.885023, -0.181375, -0.660244, -0.380175, -0.526058, -0.098703, 0.460807, 0.715143,1.000000
-0.079602, 0.122684, -0.100529, -0.457874, 0.271744, -0.183360, 0.215577, 0.235054, 0.428631, 0.136386,1.000000
-0.007990, 0.150124, -0.302451, 0.061579, -0.097124, -0.123704, -0.193576, 0.113377, 0.032965, -0.131789,1.000000
-0.176823, -0.281484, 0.449306, -0.512688, 0.118266, -0.024223, 0.276210, -0.056869, 0.406959, -0.136024,1.000000
0.185845, -0.019237, 0.107546, -0.408171, 0.356123, -0.103982, -0.761021, -0.187281, -0.602060, 0.060052,1.000000
0.036276, -0.148273, -0.239282, 0.132941, -0.420912, -0.013179, 0.340486, 0.450866, 0.258725, -0.729571,1.000000
0.158074, 0.457118, 0.452999, 0.217475, -0.100840, 0.231193, -0.617083, 0.270616, -0.556245, 0.814033,1.000000
0.002583, -0.360880, -0.112176, 0.192631, -0.029191, -0.151369, 0.406443, 0.989099, 0.146493, -0.425117,1.000000
-0.340456, -0.066365, 0.137449, -0.600767, 0.811547, -0.760286, 0.073547, -0.395691, 0.279077, -0.602148,1.000000
-0.418544, 0.771176, -0.797916, -0.591799, 0.489096, 0.032007, 0.759070, -1.667026, 0.009818, 1.017014,1.000000
0.196902, -0.329041, 0.775751, 0.185525, 0.978575, -0.057636, -1.145633, 0.831044, -0.739140, 0.544992,1.000000
0.001404, 0.315476, -0.433092, -0.373348, -0.560586, -0.032983, -0.005968, -0.320732, 0.193287, -0.218183,1.000000
-0.320765, -0.904914, -0.097720, 0.329999, 0.292301, 0.289432, 1.011314, -0.631375, -0.010383, 0.744383,1.000000
-0.185176, -0.224305, 0.202307, -0.480548, -0.529184, 0.044852, 0.598435, -0.751397, -0.294492, -0.064196,1.000000
-0.044061, -0.658741, 0.125704, 0.081406, 0.045473, 0.362563, 0.084159, -1.034043, -0.286691, -1.351037,1.000000
-0.229625, 1.150846, 0.298213, -0.050835, 0.353650, 0.307506, 0.187151, -2.917227, -0.396298, -0.394798,1.000000
-0.961302, 0.528815, -0.318221, -0.137553, 2.137080, -0.286620, 1.036140, -3.558063, 0.276768, -1.296165,1.000000
-0.031630, -0.330009, 0.615498, 0.032680, -0.446625, -0.210096, -0.737663, 0.296402, 0.943398, 0.197155,1.000000
-0.241134, -0.751347, 0.714676, -0.233828, 0.995159, 0.154761, 0.759551, -1.144835, -0.412304, -0.985807,1.000000
-0.222831, 0.697245, 0.818563, -0.214451, -0.700005, -0.068364, 0.346635, 0.717573, 0.046258, -0.422032,1.000000
-0.391406, 0.346581, 1.044750, -0.306075, 4.096897, 0.100499, 0.437804, -4.442337, -0.190161, -1.862456,1.000000
-0.085337, 1.279421, -3.200888, -0.215130, -0.297414, -0.766605, 0.420399, 0.976779, 0.517360, 0.174430,0.000000
0.007633, -0.240125, 1.085477, 0.573869, -0.741227, 0.184292, 1.208696, 1.548947, 4.473525, -0.955486,0.000000
2.087003, -0.275407, -0.361601, 1.589494, -1.275714, -0.423486, -0.419542, 0.063299, -0.243987, -3.471005,0.000000
0.618585, -0.165954, 1.042737, 1.331933, 0.752174, 0.051909, -0.182631, -0.677446, -0.974257, -1.314563,0.000000
0.041905, -0.089195, 0.057542, 0.106907, -0.685693, -0.127859, -0.250233, 0.125508, -0.236171, -0.433328,0.000000
-0.148628, 0.069858, -1.547049, 0.749298, 0.591735, -1.203393, 1.542760, -0.329151, -0.433292, 0.741006,0.000000
-0.174292, 0.373703, -1.507227, 0.783021, 1.125168, -0.843045, 0.374675, 0.423150, 0.256346, 0.029734,1.000000

