@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S41

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_addresses numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,1.39,0,0,0,1.268,0
0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,1.394,0
0,0,0,0,0.31,0,0,0,0,0.31,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,3.547,0
0.07,0.07,0,0,0,0.43,0,0.07,0,0,0,0,0,0,0,4.3,0,0,0,0.43,0,0,0,0,0,0,0,0.028,2.394,0
0,0,0,0,0,0,0.72,0,0,0,4.37,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.107,0,1.48,0
0,0,0,0,0.32,0,0,0,0,0.32,0.98,2.63,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,5.633,0
0.9,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,1.81,0,0.9,0.9,0.9,0,0,0,0,0,0,0,0,1.807,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,8.1,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.1,0,0,0,0.2,0,0,0,0.05,0.05,0,0,0,0,0.3,0,0,0,0.2,0,0,0,0,0.1,0.2,0,0,1.997,0
0,0,0,0,0,0,0,0,0,0,0.6,1.21,0,0,0,3.63,0.6,0.6,0.6,0.6,0,0.6,0,0,0,0,0,0,4.536,0
0,0,0,0,0,0,0,0,0,0.74,1.49,0,0,0,0,4.47,0,0.74,0.74,0.74,0,0,0,0,0,0,0.204,0,2.121,0
0,0,0,0,0,0,0,0,0,0.91,1.83,0,0,0,0,1.83,0,0.91,0.91,0.91,0,0,0,0,0,0,0,0,1.619,0
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1.71,0,0,0.57,0.57,0,0,0,0,0,0,0,0,1.947,0
0.22,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.67,0,0,0,0,0,0,2.02,0,0,0,0,0,3.133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.4,0
0,0,0,0,0,0.29,0.04,0.04,0,0,0.88,0.63,0,0.08,0,1.9,0,0.21,0.08,0,0.21,0,0,0,0.08,0,0,0.051,1.664,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.49,0,0,0,0,0,0,2.23,0,0,0,0,0,2.776,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,2.57,0,0,0,1.586,0
0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0,0,0,1,0,0,0,6.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771,0
0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.29,1.17,0,0,0.58,0,0.29,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0.01,0.01,0,0.01,0,0,0.13,0.03,0,0.07,0.07,0.03,0,0.01,0,0,0.01,0,0,0.11,0,0.03,0.03,0.03,0.01,0.23,0,0,2.106,0
0,0,0,0,0,0,0,0,0,0,2.38,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,3.086,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0.78,0,0,2.812,0
0,0.44,0,0,0,0,0.29,0,0,0,0,0.29,0,0,0,0.44,0,0,0,0,0,0,0,0.14,0,0.89,0.016,0,2.297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,1.72,0,0,0,3.44,0,0,0,0,0,2.619,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1.72,0,0,0.57,0.57,0,0,0,0,0,0,0,0,1.964,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,2.97,1.98,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1.565,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,1.45,2.18,0,0,0,1.45,0.72,0.72,0.72,0.72,0.72,0.72,0,0.72,0,0,0,0,1.897,0
0,0,0,0,0,0,0,0.58,0,0,1.17,2.35,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0,1.76,0
0,0,0,0,0,0,0,0.73,0,0,3.67,0.73,0,0,0,1.47,1.47,0.73,0.73,0.73,0,0.73,0,0.73,0,0,0.121,0,2.171,0
0,0,0,0,0,0,1.41,1.41,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0
0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1.222,0
1.04,0,0,0,0,0,0,0,0,0,2.09,0.52,0,0,0,2.09,0.52,0.52,0.52,0.52,0,0.52,0,0,0,0,0,0,3.973,0
0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,2,0,0,0.66,0,0.66,0,0,0.66,0,0,0.209,0,2.152,0
0,0,0,0,0,0,1.29,0,0,0,2.59,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0.67,0,0,0,4.4,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,13.93,0,0,0,0,0,0,0,0,0,0,0.06,0,6.113,0
0,0,0,0,0,0,0,0,0,0,2.01,0.5,0,0,0,4.02,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.088,0,2.319,0
0,0,0,0,0,0,0.37,0,0,0,2.63,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0
0,0,0,0,0,0,0,0.57,0,0,1.15,0.57,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0.28,0,0,0,1.411,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0.99,0.99,0.99,0.99,0,0.99,0,0.99,0,0.99,0,0,2.688,0
0,0,0,0,0,0,0,0,0,0,0.81,0.54,0,0,0,0.27,0,0,0.27,0,0,0,1.09,0,0,0,0,0,2.521,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0.48,0,0,0,0,0,0,0,0,0.48,0.96,0,0,0,0,2.88,0.48,0.96,0.96,0.96,0,0.48,0,0,0,0,0,0,1.986,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,4.65,0,0,0,0,0,0,0,0,0,11.687,0
0.43,0,0,0.21,0,0,0.21,0.21,0,0,1.08,0.43,0,0,0,0.43,0,0,0.43,0,0,0.21,0,0,0,0,0.136,0,3.372,0
0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,1.771,0
0.42,0,0,0,0,0,0,0.85,0,0,4.25,0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.124,1.772,0
0,0,0,0,0,0.11,0,0.11,0,0,0,0,0,0.11,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0.078,2.351,0
0,0,0,0,0,0,0,0,0,0,6.75,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,0
0.39,0,0,0,0,0,0.39,0,0,0,2.39,0,0,0,0,5.57,0.39,0.39,0.39,0.39,0.79,0.39,0,0.39,0,0,0.052,0,3.153,0
0,0,0,0,0,0.15,0,0,0,0.46,1.69,0,0,0,0,0.46,0,0,0,0.15,0,0,0,0,0.15,0,0,0,2.677,0
0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,7.6,1.08,1.08,1.08,1.08,0,1.08,0,1.08,0,0,0.182,0,2.421,0
0,2.46,0,0,0,0,0,0,0,1.23,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,2.4,0,0,0,0,0,2.2,0
0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,1.17,0,0,1.17,0,0,0,0,0,0,0,0,0,2.541,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,2.916,0
0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0.13,0.13,0.13,0,0,0,0,0,0,0,3.17,0,0,0,0.27,0,0,0,0,0,0,0,0,2.064,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.058,1.755,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.434,0
0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,3.79,0,1.26,1.26,1.26,0,0,0,0,0,0,0,0,1.962,0
0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,1.28,0,0,0,0,0,0.85,0,0,0,0,0,2.161,0
0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,1.88,0,0,0,1.88,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,1.3,0,0,0,4.57,0,0,0,3.041,0
0,0.31,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.31,0,1.24,0.044,0,3.086,0
0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,0,2.77,1.38,1.38,1.38,1.38,0,1.38,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,2.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0.09,0,0,0,0,0.39,0,0.19,0,0,0.29,0,0,0.29,0,2.74,0,0,0,0.29,0,0,0,0.09,0.09,0,0,0.026,2.247,0
0.44,0.22,0,0,0,0.22,0.22,0,0,0,1.57,0,0,0,0,0.44,0.22,0.22,0.22,0.22,0,0.22,0.22,0.22,0,0.44,0.033,0.033,2.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.77,0.98,0,0.09,0,1.57,0,0.19,0.19,0.09,0.29,0.09,0,0,0.09,0,0.027,0,2.059,0
0,0,0,0,0,0,0,0.32,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.685,0
0,0,0,0.45,0,0,0,0,0,0.45,2.28,1.36,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,3.782,0
0.76,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,1.411,0
0,0.44,0,0,0.22,0,2.43,0,0,1.55,2.88,2.21,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.146,2.574,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.227,0
0.37,0.18,0,0,0,0.18,0.18,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.18,0,0.37,0,0,1.48,0.029,0.029,3.455,0
0.17,0.11,0,0.11,0,0.4,0,0.11,0,0,1.15,0.57,0,0.05,0,0.52,0,0,0.17,0,0,0,0,0,0.05,0,0,0.03,2.548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0.51,0,0,0,0,0,0,0,0,0,1.718,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,3.478,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.85,0,0,0,1.842,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,3.57,0,0,0,1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,3.368,0
0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.38,0,0,0,0,0,0,0,0,2.217,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,0,4.16,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,3.478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0.55,1.65,1.65,0,0,0,0.55,0,0,0,0,0,0.55,0,0.55,0,0,0.314,0.052,6.894,0
0,0,0,0,0,0,0.29,0,0,0,0.58,0.58,0,0,0,3.51,0.58,0.58,1.17,0.58,0.87,0.58,0.87,0.29,0,0,0.045,0,3.552,0
2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1.482,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0.99,0,0,0.33,0,0,0,0,0,0.33,0,0.043,0,2.016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.24,0,0.49,0.49,0,0,0,1.72,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0,0,0.039,0.117,1.89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0,0.129,0,2.666,0
0,0,0,0,0,0,0,0,0,0.15,0.62,0.31,0,0,0,1.56,0.15,0.15,0.15,0.15,0.31,0.15,0,0.31,0,0,0.052,0,1.945,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,6.06,3.03,0,0,0,0,2,0
0.12,0,0,0,0,0,0,0,0,0,0.49,0.24,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.034,0.034,3.237,0
0,0,0,0,0,0,0.69,0,0,0,0,0.69,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.114,0,3.651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,1.27,0,0,0,0.31,0,0,0,0,2.87,0.63,0.63,0.63,0.63,0.95,0.63,0,0.95,0,0,0.242,0.048,2.23,0
0,0.16,0,0,0,0.16,0,0,0.16,0,0.48,0.16,0,0,0,0.81,0,0,3.4,0,0,0,0.48,0,0,0.32,0,0,4.438,0
0.18,0.14,0,0,0,0.07,0.14,0.07,0,0.18,0.11,0.25,0.07,0,0,0,0.03,0,0,0.37,0,0,0,0.03,0,0.22,0,0,2.393,0
0,0,0,0,0,0,0,0,0,0,3.33,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0.04,0.02,0,0.08,0,0.08,0.12,0,0.02,0.23,0.17,0.06,0.29,0,0,0,0,0,0,0.12,0,0,0.04,0,0.06,0.27,0.005,0,2.35,0
0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.18,0.18,0,0,0,0,1.49,0.13,0,3.628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0.09,0,0,0.09,0,0,0.18,0,0,0,0.56,0.65,0,0,0,1.86,0,0.28,0.37,0,0.09,0,0.28,0,0.18,0,0,0,1.983,0
0,0,0,0,0,0,0,0,0,2.46,1.23,1.23,0,0,0,2.46,0,1.23,1.23,1.23,0,0,0,0,0,0,0,0,1.736,0
0,0,0,0,0,0,0,0,0,0,0.57,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,1.73,0,0,0,1.136,0
0,0,0,0,0,0,0,1.08,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,3.066,0
0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595,0
0,0,0,0,0,0,0,0,0,0,1.44,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381,1.884,0
0,0,0,0,0,0,0,0,0,0,1.44,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381,1.884,0
0,0,0,0,1.78,0,1.78,0,0,1.78,5.35,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15,0.31,0,0,0,0,0.63,0,0,0.63,0.95,0.47,0,0,0,3.34,0.15,0.15,0.15,0.15,0.47,0.15,0,0.31,0,0,0.049,0,4.026,0
0,0,0,0,0,0,0,1.29,0,0,1.29,0.43,0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,1.341,0
0,0.25,0,0,0,0.12,0.37,0.12,0,0,0.37,0.12,0,0.12,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,2.414,0
0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,5.52,0.61,0.61,0.61,0.61,1.22,0.61,0,0,0,0,0,0,3.682,0
0,2.59,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0.33,0,0,0,0,0,0,0,0.99,0.33,0.66,0,0,0,4.98,0,0,0,0,0.66,0,0,0,0,0,0,0,5.525,0
0,0,0,0,0,0,0,0,0,0,0.26,1.6,0,0,0,0.26,0.26,0,0,0,0,0.26,0,0,0,0,0,0,2.36,0
0,0,0,0,0,0,0,0,0,0,1.48,0.74,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0.105,2.555,0
0.04,0.14,0,0.04,0,0.09,0.19,0,0,0.24,0.09,0.04,0,0,0,0.04,0,0,0,0.09,0,0,0,0.04,0,0,0.006,0,2.667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,2.06,0
0.18,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,1.428,0
0,0,0,0.57,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.57,0,0,0,0.57,0,2.31,0,0,0,2.204,0
0.37,0,0,0.12,0,0,0,0.12,0,0.12,1.51,0.25,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0,2.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,6.94,0,0,0,0,0,1.578,0
0.51,0,0,0,0,0,0,0.51,0,0,2.3,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,1.196,0
0,0,0,0,0,0,0,0,0,0,0.67,1.35,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.087,4.23,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,1.688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,2.27,0,2.27,0,0,0,0,0,0,3.157,0
0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.425,0
0.12,0,0,0,0,0,0,0,0,0,0.49,0.24,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.034,0.034,3.302,0
0.08,0,0,0,0,0,0,0,0,0,0.32,0.16,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.044,0.033,2.816,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0
0.12,0,0,0.06,0,0,0,0,0,0.06,0.25,0.18,0,0,0,0.63,0,0,0,0,0,0.06,0,0,0.06,0,0.035,0.017,2.829,0
0,0,0,0,0.49,0.99,2.48,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.168,0,5.61,0
0,0,0,0,0.49,0.99,2.48,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.168,0,5.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.31,0,0,0,0,0,0,0.31,0,0,1.24,0,0,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0.31,0.051,0,1.409,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.4,0,0,0,0,0,0,0.4,0,0,1.61,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.148,0
0.69,0,0,0,0,0,0.69,0,0,0,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.315,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,0,1.47,0.73,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,1.827,0
0,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0,0,3.05,0,0,0,0.08,0,0,0,0,0,0,0,0.022,2.432,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1.75,1.75,0.87,1.75,0.87,0,0.87,0,0,0,1.75,0,0,2.454,0
0.03,0.01,0,0.03,0,0.03,0.11,0.11,0.01,0.03,0.13,0.15,0,0.07,0,0,0,0,0,0.11,0,0.05,0.01,0.03,0.03,0.09,0,0.005,2.143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,1.909,0
0,0,0,0,0,0,0,0.73,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,1.379,0
0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,5.26,1.31,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,1.266,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,3.475,0
