@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S30

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_free numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hpl numeric
@attribute word_freq_415 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
0.43,0.43,0,0.21,0,0,0,0.21,0.21,0,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.034,0.136,0,0,75,0
0,0.93,0,0,0,0,0,0,0,0.93,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.42,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,18,0
0,0.11,0,0,0,0.11,0,0,0,0,0,0,0.11,0,0,0,0,0.11,0,0,0,0,0,0,0.047,0,0,0.078,28,0
0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,6,0
0.39,0,0,0,0,0,0,0.39,0,0,0,0,0,0,1.59,0.39,0.39,0.39,0,0,0,0.39,0,0.39,0,0.052,0,0,57,0
0,0.15,0,0,0,0.15,0.15,0,2.76,0,0,0,0,0,0.15,0,0.15,0.15,0,0,0,0,0.15,0,0.023,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,1.08,1.08,1.08,0,0,0,1.08,0,0,0,0.182,0,0,13,0
0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,10,0
0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,7,0
0,0,0,0,0,0.13,0,0.13,1.1,0,0,0,0,0,0,0,0.27,0.41,0,0,0,0,0,0,0.07,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,17,0
0,3.79,0,0,0,0,0,0,3.79,0,0,0,0,0,2.53,0,1.26,0,0,0,0,0,0,0,0,0,0.147,0,10,0
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0.277,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,14,0
0,0,0,0,0,0.31,0,0,0.62,0,0,0,0,0,0,0,0,0.62,0,1.24,0,0.31,0,0,0,0.044,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,0,1.38,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.09,0.19,0,0,0,0.39,0,0,1.27,0,0,0,0.29,0,0,0,0.29,0.19,0,0,0,0.09,0.09,0,0.067,0,0,0.026,18,0
0.44,0.22,0,0,0,0.22,0,0.22,0.44,0,0,0,0,0,0.22,0.22,0.22,0.22,0,0,0.22,0.22,0,0.67,0.033,0.033,0.033,0.033,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.09,0,0.59,0.09,0.98,0,0.09,0,0.78,0,0.09,0.39,0,0,0,0,0.09,0,0,0.027,0.068,0,25,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.055,0,0.055,0,6,0
0,0.91,0,0.45,0,0,0,0,0.45,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,31,0
0.76,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.76,0.135,0,0,0,5,0
0,0.44,0,0,0.22,0,0,2.43,0.44,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.146,22,0
0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.29,0.1,0.05,0,0,4,0
0.37,0.18,0,0,0,0.18,0,0.18,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0.37,0,0,0.74,0.116,0.029,0.029,0.029,24,0
0.17,0.05,0,0.11,0,0.4,0,0,0.34,0,0.57,0,0.05,0,0,0,0,0.63,0,0,0,0,0.05,0,0.007,0,0.053,0.03,49,0
0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.331,0,6,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,1.78,0,0,1.78,0,0,0,0,3.57,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.38,0.19,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.55,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.314,0,0.052,97,0
0,0,0,0,0,0,0,0.29,0,0,0.58,0,0,0,2.34,0.58,0.58,0.29,0,0,0.87,0.29,0,0.58,0.091,0.045,0,0,37,0
2,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,1.58,0,0,0,0,0,0,0.79,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.149,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0.33,0,0,0,0,0,0,0,0.33,0,0,0.043,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,1,0
0,0,0,0,0,0,0,0,0.24,0,0.49,0,0,0,1.23,0.24,0.24,0.24,0,0,0,0.24,0,0.24,0,0.039,0,0.117,13,0
0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,5.88,0.73,0.73,0.73,0,0,0,0.73,0,0.73,0.388,0.129,0,0,13,0
0,0.15,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0.15,0.15,0.31,0,0,0,0.31,0,0.31,0.078,0.052,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,6.06,3.03,0,0,0,0,0,0,12,0
0.12,0.12,0,0,0,0,1.11,0,0.37,0,0.24,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.119,0.034,0,0.034,32,0
0,0,0,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,28,0
0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.31,0,0,0,0,0,1.27,0,0,0,0,0,0,1.27,0.63,0.63,0.95,0,0,0,0.95,0,0.95,0.097,0.242,0,0.048,13,0
0,0,0,0,0,0.16,0.16,0,0,0,0.16,0,0,0,0.48,0,0,0.16,0,0,0.48,0,0,0,0,0,0,0,50,0
0.18,0.25,0,0,0,0.07,0,0.14,0.77,0,0.25,0.07,0,0,0,0,0.37,0.62,0,0.18,0,0.03,0,0,0.019,0,0.004,0,40,0
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.04,0.14,0,0.08,0,0.08,0.02,0.12,0.27,0,0.06,0.29,0,0,0,0,0.12,1.04,0,0.17,0.04,0,0.06,0.06,0.046,0.005,0.014,0,46,0
0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,1.3,0,0.18,0.93,0,1.3,0,0,0,0,0.182,0.13,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,7,0
0.09,0.09,0,0.09,0,0,0,0.18,0.46,0,0.65,0,0,0,0.46,0,0,0.28,0,0,0.28,0,0.18,0,0,0,0,0,25,0
0,1.23,0,0,0,0,0,0,2.46,0,1.23,0,0,0,1.23,0,1.23,2.46,0,0,0,0,0,0,0,0,0.279,0,10,0
0,0.57,0,0,0,0,0,0,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,3.26,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0.709,0,6,0
0,0.74,0,0,0,0,0,0,2.22,0,0,0,0,0,0.74,0,0,0.74,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0.48,0,0,0.48,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.305,0.381,9,0
0,0,0,0,0,0,0.48,0,0,0.48,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.305,0.381,9,0
0,0,0,0,1.78,0,0,1.78,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15,0,0,0,0,0,0,0.63,0.31,0,0.47,0,0,0,0.63,0.15,0.15,0.47,0,0,0,0.31,0,0.15,0.149,0.049,0.174,0,100,0
0,0.43,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.146,0,6,0
0,0.12,0,0,0,0.12,0,0.37,0.37,0,0.12,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0.016,0,0.05,0,25,0
0,0.61,0,0,0,0,0,0,0.61,0,0,0,0,0,1.22,0.61,0.61,0,0,0,0,0,0,0.61,0,0,0,0,51,0
0,1.29,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,1,0
0.33,0,0,0,0,0,0,0,0.33,0,0.66,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.306,0,0.306,0,100,0
0,2.41,0,0,0,0,0.26,0,2.14,0,1.6,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,12,0
0.04,0.29,0,0.04,0,0.09,0,0.19,1.04,0,0.04,0,0,0,0,0,0.09,0.24,0,0,0,0.04,0,0,0.02,0.006,0,0,185,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0.82,0,0,0,0,3.3,0,0,0,0,0,8,0
0.18,0.55,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.18,0.031,0.031,0,0,5,0
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,2.31,0,0.089,0,0.089,0,10,0
0.37,0.63,0,0.12,0,0,0,0,0.12,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.193,0,4,0
0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,4,0
0.51,0,0,0,0,0,0,0,0.25,0,1.53,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0.047,0,0,5,0
0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.74,0,0,0,0,0,0,2.22,0,0,0,0,0,0.74,0,0,0.74,0,0,0,0,0,0,0,0,0,0,23,0
0.12,0.12,0,0,0,0,1.12,0,0.37,0,0.24,0,0,0,0.74,0,0,0.12,0,0,0,0,0,0,0.12,0.034,0,0.034,41,0
0.08,0.16,0,0,0,0,0.82,0,0.24,0.08,0.16,0,0,0,0.57,0,0,0.16,0,0,0,0,0,0.08,0.221,0.044,0,0.033,32,0
0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,0,5,0
0.12,0.12,0,0.06,0,0,0.56,0,0.31,0.06,0.18,0,0,0,0.69,0,0,0.63,0,0,0,0,0.06,0,0.187,0.035,0,0.017,47,0
0,0,0,0,0.49,0.99,0,2.48,0.49,0,0,0,0,0,2.48,0,0,1.99,0,0,0,0,0,0,0.336,0.168,0,0,42,0
0,0,0,0,0.49,0.99,0,2.48,0.49,0,0,0,0,0,2.48,0,0,1.99,0,0,0,0,0,0,0.336,0.168,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,3,0
0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0,0.31,0,0.31,0,0.051,0,0,12,0
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.69,0.69,0,0,0,0,0,0.69,0,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,37,0
0,0,0,0,0,0,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,10,0
0,0.73,0,0,0,0,0,0,1.47,0,0.73,0,0,0,0.73,0,0,0,0,0,0,1.47,0,0,0,0,0,0,5,0
0,0.17,0,0.08,0,0,0,0,0.87,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0.079,0,0,0.022,24,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0.371,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.87,0.87,0,0,0,0,0,0,0.87,0,0,0.107,0,11,0
0.03,0.15,0,0.03,0,0.03,0.03,0.11,0.25,0.03,0.15,0,0.07,0,0,0,0.11,0.91,0,0.19,0.01,0.03,0.03,0,0.038,0,0.002,0.005,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0,1,0
0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0.194,0,0,5,0
0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,4,0
0,1.61,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,1.31,0,0,0,0,0,0,2.63,0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.88,0,0.44,0,0,0,1.32,0.44,0.44,0.88,0,0,2.64,0.88,0,0.88,0,0.073,0,0,13,0
0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0.955,0,5,0
0,0.94,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.94,0,0,1.42,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0.558,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,1.8,0,0.9,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,1.38,0,0,0.355,0,12,0
0,0,0,0,0,0,0,0.48,0.48,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0.223,0,0,0,5,0
0,0.33,0,0.11,0,0,0,0,0.44,0,0.11,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.66,0.019,0,0,0,11,0
0,2.43,0,0,0,0,0.27,0,2.16,0,1.62,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0.74,0,0,1.48,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.37,0.18,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,0,7,0
0,1.81,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0.689,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.77,0,0,0.77,0,0,0,0,0,0,0,0,0,1.55,0,0,0.196,0,10,0
0,0,0,0,0,0,0,0,4.61,0,1.53,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,4,0
0.29,0.29,0,0,0,0.29,3.23,0.88,0.88,0,2.64,0,0,0,0.29,0,0,0.29,0,0,0,0,0,0,0.075,0,0.113,0.265,16,0
0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.61,0.61,0,0,0.61,0,0,0,0.179,0,0,0,6,0
0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,1.06,0,0.26,0,0.036,0,0,0.036,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,1.09,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,4,0
0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.48,0,0,0,0.48,0,0.97,0.471,0,0.078,0,16,0
0,0.08,0,0,0,0.08,0.08,0,0.43,0,0,0,0.08,0,0,0,0.77,0.17,0,0,0.08,0,0.17,0,0.08,0,0,0.011,25,0
0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.473,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,0,2.02,0,0.188,0.376,0,15,0
0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,4,0
0,0,0,0,0,0,0,1.63,0.54,0,1.09,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.09,0,0,16,0
0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0.68,0.68,0,18,0
0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0.09,0.181,0,34,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0.366,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0.114,0,17,0
0.39,0,0,0.39,0,0,0,0,0.39,0,0.39,0,0,0,0.39,0.39,0.39,0.78,0,0,1.96,0.78,0,0.78,0.645,0,0.129,0,16,0
0.05,0,0,0.1,0,0,0,0.1,0.48,0.21,1.08,0,0.21,0.05,0.48,0,0,0.27,0,0,0,0,0,0.05,0,0.015,0.062,0.046,32,0
0.06,0,0,0.12,0,0,0,0.12,0.19,0.19,1.23,0,0.25,0.06,0.38,0,0,0.32,0,0,0,0,0,0.06,0,0.018,0.064,0.055,25,0
0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0.85,0,0,0,0,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0.689,0,0,5,0
0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0.74,0,0,1.49,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0.96,0,0,0.96,0,0,0,0,3.84,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0.45,0,0,1.35,0,0,0,1.35,0.45,0.45,0.45,0,0,0.45,0.45,0,0.45,0,0.43,0,0,12,0
0,0.36,0,0,0,0,0,0,0.36,0.36,0.36,0,0,0,1.28,0,0,0.36,0,0,0,0.18,0,0.18,0.027,0,0.055,0,51,0
1.03,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0.37,0,11,0
0.72,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0.82,0.82,0,0,0,0,0,0,0.82,0,0,0.24,0,34,0
0,0.34,0,0,0,0,0,0,0.34,0,0.34,0,0,0,0.69,0,0.34,1.04,0,0,0,0.34,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0.24,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,28,0
0,0,0,0,0,0,2.29,0,0.76,0,0,0,0,0,1.52,0.76,0.76,0,0,0,0,0,0,0.76,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,4,0
0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,11,0
0,0,0,0,0.46,0,0,0,0.46,0,0,0,0,0,0,0,0,0.92,0,0,0,0.92,0,0.46,0.163,0,0.163,0,13,0
0,0,0,0.54,0,0,0,0,1.09,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.299,0,0,0,1,0
0,0.14,0,0.07,0,0,0,0,1.34,0,0,0,0.07,0,0,0,0.07,0.21,0,0,0,0,0,0,0.084,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
