@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S51

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_addresses numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_parts numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,1,8,0
1.61,3.22,0,0,0,1.61,0,0,3.22,3.22,0,0,0,0,0,1.61,0,0,0,0,0,0,1.61,1.61,0,0,0,2,13,0
0,0,0,0,0,0,0,0,0,4.63,0,3.31,0,0,1.98,1.32,0,0.66,0,0,0,0,0.66,0,0,0,0,34,127,0
0,0,0,0.77,0,0,0,0,1.55,2.32,0,0,0,0,3.87,3.1,0,1.55,0,0,0,0,0,0,0,0,0,30,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,28,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,28,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0.68,0,0,0,0.34,0,0,0,0,0.34,0,0.34,0.34,0,0,0,0,0,0,0,0,0,11,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,8,119,0
0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,1.04,0,2.08,0.52,0,0,0,0,0,0,0,0,0,10,61,0
0,0,0,0,0,0,0,0,0,5.6,0,4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0
0,0,0,0,0,1.36,0,0,0,1.36,0,5.47,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,8,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0
0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,0
0.28,0,0,0,0,0.56,0,0,0.56,3.41,0,1.13,0,0,0.56,1.7,0,0,0,0,0.56,0,0.85,0,0,0,0,15,200,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,0
0,0,0,0,0,0.32,0,0,0,1.3,0,0.98,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,7,104,0
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,3.57,0,1.19,0,0,0,0,0,0,0,0,0,71,115,0
0,0,0,0,0.75,0,0,0,0,1.5,0,0,0,0,0.75,1.5,0,0.75,0,0,0,0,0,0,0,0,0.128,28,128,0
1.96,0,0,0,0,0,0,0,0,1.96,0,0.98,0,0,1.96,1.96,0,0,0,0,0.98,0,0,3.92,0,0,0,17,97,0
0,0,0,0,0,0,0,0,0,0.87,0,0.29,0,0,0.29,0.29,0,0.58,0,0,0,0,0,0,0,0,2.038,351,434,0
0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,4,21,0
0,0.59,0,0,0.23,0.11,0,0,0,0.95,0,0.47,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.075,38,601,0
0,0,0,0,0.39,1.17,0,0,0.39,3.12,0.39,1.17,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,13,89,0
0,0,0,0,1.17,0,0,0,0,2.35,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,10,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,19,24,0
0,0,0,0,0,0.52,0,0,0,1.05,0,1.05,0,0,2.11,1.58,0,0.52,0,0,0,0,0.52,0,0,0,0,11,113,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,1.58,0,0,0,0,0,0,0,0,0.601,13,84,0
0,0,0,0,0,2.27,0,0,0,1.98,0,0.28,0,0,0.85,0.85,0,0,0,0,0.28,0,0.28,0,0,0,0,15,155,0
0,0.16,0,0.16,0,1.91,0,0,0,3.04,0,1.76,0,0,0.32,0.32,0,0,0,0,0,0,0.32,0,0,0,0.055,7,196,0
0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,5,37,0
0,0,0,0.65,0.65,1.97,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.65,0,0,0,0.108,9,102,0
0,0,0,0,0,1.74,0,0,0,2.9,0,0.58,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,6,70,0
0,1.49,0,0,0,0.74,0.37,0,0,2.24,0,0.74,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,5,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,18,64,0
0.43,0,0,0,0.43,0.87,0,0,0,3.5,0,1.31,0,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,25,73,0
0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,53,101,0
6.34,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1.58,1.58,0,1.58,0,0,0,0,0,0,0,0,0,12,90,0
0,0,0,0,0,0.32,0,0,0,0.96,0,2.56,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,3,47,0
1.23,0,0,0,1.23,0.61,2.46,0,0,3.08,0,1.23,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,1,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,3.97,0,0,0,3.97,0,0.85,0,0,1.13,0,0,0,0,0,0,0.28,0,0,0,0.28,0,16,139,0
0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,5,23,0
0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0
0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,1.56,0,0,0,12,30,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.97,0,0,1.94,0.97,0,0,0.97,5.82,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,70,0
0,0,0,0,1.19,2.38,0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,11,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0.34,1.7,1.36,0.34,0,0,1.36,0,0,0,0,0.34,1.02,0,0.34,0,0,0,2.38,0,0,0,0,0,8,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,24,37,0
0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,46,109,0
0,0.46,0,0.23,0.23,0,0,0,0,3.69,0,0.69,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.031,19,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.11,0,0,0,0,0,0,0,24,651,0
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,99,0
0,0.32,0,0,0,0.64,0,0,0,0.32,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,10,156,0
0,0.23,0,0,0,1.41,0,0,0,0.47,0,0.7,0,0,0.11,0,0,0,0,0.11,0,0,0.23,0,0,0,0,7,162,0
0,0,0,0,0,2,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,7,64,0
0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.49,0,7,74,0
0,0.44,0,0,0,0.58,0,0,0,0.73,0.14,0.29,0,0,0,0,0,0,0,0.14,0,0.14,0,0,0,1.32,0,24,522,0
0,0.91,0,0.45,0,0,0,0,0,2.28,0,0,0,0,0.91,0,0,0.45,0,0,0,0,0,0,0,0,0,7,103,0
0,1.09,0,0,1.09,2.19,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,51,133,0
0.51,0,0,0.51,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,9,108,0
0.61,0,0,0,3.68,0,0,0.61,0,1.84,0,1.84,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,8,62,0
0,0,0,0,0.91,0,0,0,0,1.83,0,0,0,0,0.91,2.75,0,0.91,0,0,0.91,0,0.91,0,0,0,0,13,71,0
0,0,0,0,0,4.58,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,85,0
0,0.36,0,0,0,0.36,0,0,0,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,20,268,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.18,0,0,0,0.94,0.37,0,0,0,0,0,0,0,0,0,0.84,0,0.09,0,0,0,0,0,0,0,0,19,451,0
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.72,0,1.44,1.44,0,0,0,12,51,0
0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.81,0,1.62,1.62,0,0,0,12,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,1,8,0
0,0,0,0,0,0.85,0,0,0.85,2.56,0,0,0,0,0.85,0,0,0.85,0,0,0.85,0,0.85,0,0,0,0,12,67,0
0,0,0,0,1.22,0,0,0,0.61,1.84,0,0,0,0,1.84,1.22,0,1.22,0,0,0.61,0,0.61,0,0,0,0,12,104,0
0,0,0,0,0,2.81,0,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,146,0
0,0,0,0,0,0.54,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,2.7,0,0.54,0,0,0,0,0,5,52,0
0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,8,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,3.63,0,0,0,0,0,1.81,0,0,0,0,3,13,0
0,0,0,0,0,0,0,0,1.36,2.04,0,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,17,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,11,79,0
0,0,0,0,0.9,1.81,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,58,138,0
0,0,0,0,0,0.35,0,0,0,0.35,0,1.06,0,0,1.06,0.7,0.35,0.35,0,0,0.35,0,0.7,0,0,0,0,12,119,0
0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0
0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.161,20,137,0
0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,0,46,131,0
0,0,0,0,0,0,0,0,0,0.56,0,1.12,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,4,46,0
0,0.18,0,0,0,0.75,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.18,0,0,0,0.112,19,232,0
0,0.8,0,0,0,0.4,0,0,0.4,5.26,0,1.61,0,0,0.4,0,0,0,0,0,0,0,1.61,0,0,0,0,35,59,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,3.84,0,0,0,0,7.69,0,0,0,0,0,0,0,4,21,0
0,0.21,0,0,0,0,0.21,0,0.42,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,71,405,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,21,49,0
0,0.22,0,0,0,0.68,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,203,0
0.08,0.08,0,0.16,0,0.81,0.16,0,0,0,0,0,0,0,0.48,0,0,0,0,0.08,0,0,0,0,0,0.08,0.055,21,693,0
0,0.22,0,0,0,0,0.68,0,0,0.68,0.22,0,0,0,0,0,0,0,0,0,0.22,1.83,0.22,0.91,0,0,0,13,94,0
0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,7,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,6.66,0,0,0,0,3,12,0
0,0.81,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0,0.81,0,0,0,0,0,0,0,0,2,12,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2.35,0,0,0,0,0,0,0,0,0,1.17,0,16,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0.67,1.34,0,0,0,0,0,0.67,1.34,0,0,0,0,0.67,0.67,0,0,0,0,5,27,0
0,0.55,0,0,0,0,0,0,0,1.65,0,0.55,0,0,0,0.55,0,0,0.55,0,0,1.1,0.55,0,0,0,0,5,46,0
0,0,0,0,0,1.35,0,0,0,2.7,0,1.35,0,0,1.35,0,0,0,0,0,1.35,0,0,0,0,0,0,5,47,0
0,1.56,0,0,1.56,6.25,0,0,1.56,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,17,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0.27,0.54,0,0,0,1.63,0,0,0,0,1.35,0.27,0,0.27,0,0,0.27,0,0.81,0,0,0,0,35,424,0
0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,13,46,0
0,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,15,187,0
0.22,0,0,0.44,0.89,0,0.22,0,0,0.89,0,0.44,0,0.22,3.56,0.66,0,0.22,0,0,0.22,0,0.22,0,0,0,0.223,42,411,0
0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,7,0
0,0.62,0,0,0,0.62,0,0,0.62,1.25,0,0,0,0,0.62,0,0.62,0.62,0,0,0,0,0.62,0,0,0,0,10,82,0
0.04,0.25,0,0,0.08,0.62,0,0,0,0.71,0,0.41,0,0,0.41,0,0,0.04,0,0,0,0.08,0.08,0,0,0.04,0.056,23,1479,0
0,0,0,0,0,4.34,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,34,200,0
0.39,0.19,0,0,0,0.29,0,0.29,0.29,0.89,0,0.29,0,0,0.49,0,0,0,0,0,0.09,0,0.09,5.74,0,0,0,17,178,0
0.39,0.19,0,0,0,0.29,0,0.29,0.29,0.89,0,0.29,0,0,0.49,0,0,0,0,0,0.09,0,0.09,5.74,0,0,0,17,178,0
0.39,0.19,0,0,0,0.29,0,0.29,0.29,0.89,0,0.29,0,0,0.49,0,0,0,0,0,0.09,0,0.09,5.74,0,0,0,17,178,0
0,0.93,0,0,0,0.93,0,0,0,3.75,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,145,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0.84,0.84,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0,0,0,0,0,4.58,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,67,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0.86,0,0.86,0,1.73,0,0,0,0,0,0,0,0,5.21,0,0,0,0,0,0,0,0,0,0.86,0,0,9,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,0,0,1.47,0,0,0,0,0,0,0,0,0,10,59,0
0,0.19,0,0.19,0.06,1.12,0.06,0,0,0,0.59,0.06,0,0,0,0,0.06,0,0,0,0,0.06,0,0,0,0,0.063,25,751,0
0,1.09,0,0,0,1.09,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,2.89,1.44,0,0,0,12,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0.14,0,0.98,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.14,0,0,0,0,6,257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0
0,0,0,0,0,4.25,0,0,0,6.38,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0.68,0.68,0,0.68,0.68,1.36,0,0.68,0,0,1.36,1.36,0,0.68,0,0,0.68,0.68,0.68,0,0,0,0,12,82,0
0,0,0,0,0.39,0,0,0,0,0.39,0,0,0,0,0.39,1.17,0,0.39,0,0.39,0.39,0,0.39,0,0,0.39,0,13,133,0
0,0,0,0.15,0,0.92,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.15,0,0,0,0,6,238,0
0,0,0,0,0.68,0,0,0.68,0,0.68,0,0,0,0,2.72,2.04,0,2.04,0,0,0.68,0.68,0.68,0,0,0,0,12,123,0
0,0,0,0,0,0,0,0,0,1.92,0,0.64,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,47,95,0
0,0.2,0,0,0.8,1,0,0,0,0.2,0,0.2,0,0,1.6,0.2,0,0.4,0,0,0.2,0.8,0,0,0,0.2,0,50,346,0
0,0.87,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,2.24,0,0,0,0,0,0,0,0,0,1.12,0,16,115,0
0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,3.89,0,0,0,0,0,0,0.43,0,0,0,0,0,19,300,0
0,0.1,0,0,0,0.26,0,0,0.05,0.21,0,0.15,0,0,0.68,0.05,0.73,0,0,0,0,0,0,0,0.05,0,0.014,66,1170,0
0,0.14,0,0,0,0.22,0,0,0.07,0.29,0,0.22,0,0,0.81,0.07,0.22,0,0,0,0,0,0,0,0,0,0.021,36,681,0
0,0.6,0,0,0,0.12,0.12,0.12,0,0.6,0,0.48,0,0,0,0,0,0.36,0,1.33,0,0.12,0.12,0,0,0.12,0.016,65,364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0.42,0,0,0,1.56,0.14,0,0,0.14,0,0.14,0,0,0,0.14,0,0,0,0,0.14,0,0.14,0,0,0,0,17,333,0
0,2.04,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,5,27,0
0,0,0,0,0,2.77,0,0,0,2.77,0,0,0,0,2.77,2.77,0,2.77,0,0,0,0,0,0,0,0,0,11,39,0
0,0,0,0,0,1.42,0,0,0,0,0,4.28,0,0,1.42,4.28,0,1.42,0,0,1.42,0,1.42,0,0,0,0,12,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,11,80,0
0.06,0.2,0,0,0,0.95,0.27,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.13,0.06,0.06,0,0,0.13,0.018,26,693,0
0,0,0,0,0,2.28,0,0,0,0.76,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0
0.04,0.29,0,0.13,0.11,0.47,0,0.02,0.08,0.24,0,0.17,0,0,0,0,1.7,0,0.02,0.04,0.02,0.06,0,0.29,0.02,0.15,0.003,79,2631,0
0,0,0,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0.06,0.2,0,0,0,0.95,0.27,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.13,0.06,0.06,0,0,0.13,0.018,26,693,0
0,0.79,0,0,0,0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,11,98,0
0,0.32,0,0,0,1.48,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,6,154,0
0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.63,0.31,0,0,0,0,0,0,0,0,0,11,107,0
0,0,0,0.67,0,1.35,0,0,0,4.05,0,2.02,0,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,0,19,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0
0,1.63,0,0,0,1.63,0,0,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,3.44,0,0,0,0,0,0,3.44,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0
0,0,0,0,0.66,0,0,0,0,0.66,0,0.33,0,0,2.64,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,19,341,0
0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,0
0,0,0,0,0.53,2.68,0,0,0,0.53,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,21,153,0
0,0,0,0,0,3.57,0,0,0,0,0,10.71,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0.51,0,0,1.55,0,0,0,0,0,0.51,1.03,0,0,0,0,0,0,0,0,0,0,5,45,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,6,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,8,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,4,8,0
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,3.92,0,0,0,0,4,28,0
0,0,0,0,0,1.06,0,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,7,63,0
0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,13,76,0
0,0.64,0,0,0,0.64,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0,0,5,57,0
0,0.47,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0.95,0,0,0,0,4,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,2,4,0
0,0,0,1.27,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,0
0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,2.77,0,0,0,0,0,0,1.38,0,0,1.38,0,9,35,0
0,0,0,0,1.85,0,0,0,0,3.7,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,4,25,0
0,0.59,0.59,0.29,0.29,0,0,0,0.89,3.58,0,1.49,0,0,0.29,0,0,0,0,0,0,0,0.29,0,0,0,0.134,15,120,0
0,0,0,0,0.28,0.56,0,0,0,0,0,0,0,0,0.84,0,0,0.56,0,0,0,0,0,0,0,0.28,0,75,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,10,36,0
