@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S20

@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_credit numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,1.02,0.25,0.17,0.59,0.17,0.17,0,0.25,0.08,0.94,0.17,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0,0,0.114,1402,1
0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,120,1
0,0,0.14,0,0.57,0.14,0,0,0.86,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,1315,1
0,0.36,0,0.06,0.06,0.06,0.3,0.06,0,0.73,0,0.24,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0.169,444,1
0,0.36,0,0.06,0.06,0.06,0.3,0.06,0,0.73,0,0.24,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0.169,451,1
0,0.12,0,0.25,0.76,0.25,0.31,0.38,0.38,0.44,0.06,0.69,0,0,0,0,0,0,0,0,0.12,0.06,0,0,0,0,0,0.236,1059,1
0,0.17,0.08,0,0.35,0,0,0.08,0.53,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,1277,1
0,0.33,0,0.08,0.67,0.25,0.16,0,0.08,0,1.1,0.16,0,0,0,0,0,0,0,0,0.16,0.16,0,0.08,0,0,0.012,0.101,1834,1
0,0.48,0.48,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.59,0,0,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.42,72,1
0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,74,1
0,0.12,0,0.25,0.76,0.25,0.31,0.38,0.38,0.44,0.06,0.69,0,0,0,0,0,0,0,0,0.12,0.06,0,0,0,0,0,0.235,1070,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0.326,78,1
0,0,0.33,0.33,0,0,0,0,1.65,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1
0,0,0.67,2.02,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1
0,0.46,0,0.11,0.93,0.11,0.23,0.11,0,0.46,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.34,0,0,0.019,0.134,655,1
0,0,0,0,0,0,0,0,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,115,1
0,0,0.96,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0.7,0,0,0,0,0,0.7,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.061,94,1
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,75,1
0,0,0,0.29,0,0.29,0,0,0,2.93,0.58,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,113,1
0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1
0,0.17,0.08,0,0.35,0,0,0.08,0.53,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,1278,1
0,0,0,0.58,0.58,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,102,1
0,0.03,0,0,0,0.1,0,0,0.37,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.03,0,0,0.2,0.014,0.019,3550,1
0.42,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,301,1
0,0.51,0.25,0,0,0,0,0,0.25,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,153,1
0,1.02,0.25,0.17,0.59,0.17,0.17,0,0.25,0.08,0.93,0.17,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0,0,0.114,1407,1
0,0,0.12,0,0,0.12,0.12,0,0.12,0,0.6,0.12,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,1234,1
0,0,0,0,0,0,0,0,0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0.216,320,1
0,0,0,0,1.02,0.14,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.153,368,1
0,0,0.14,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.08,1222,1
0,0,0.62,0,0,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,121,1
0,0.16,0.33,0.84,0.16,0.33,0,0,0,1.68,0.33,1.68,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.054,621,1
0,0,0.14,0,0,0.14,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.072,1229,1
0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.076,1216,1
0,0.03,0,0.18,0.54,0.29,0.65,1.2,0.21,0.43,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.012,0.51,2333,1
0,0.68,0,1.36,0.68,0,0,0,0.68,2.73,0.68,3.42,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.519,228,1
0,0,0,0,0.44,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.193,389,1
0,0,0.49,0,0,0,0,0,0.49,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.165,225,1
0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1
0,0.11,0.02,0.21,0.42,0.23,0.54,1.06,0.16,0.33,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.847,3210,1
0,0,0,0,0.44,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.193,389,1
0,0,1.56,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,34,1
0,0,2.22,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0,0.86,0,0,0.43,0,0,2.16,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1
0,0.45,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1
0,0,0.5,0.5,0,0,1.52,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.412,249,1
0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0.5,0.5,0,0,1.52,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.412,249,1
0,0.35,0,0,0,0,0,0,0.35,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0.24,0.72,0.6,0,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.222,483,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1
0,0.12,0.12,0,0,0.12,0.12,0.12,0.12,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.094,389,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,38,1
0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0.38,72,1
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0.09,0,0.59,0.59,0.29,0.29,0,0.09,0.79,0.39,0.09,0,0,0,0,0,0,0,0.09,0,0,0,0.19,0,0,0.044,0.133,2541,1
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,41,1
0,0,0.13,0.13,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1
0,0,0,0,0,0,0,0,0.31,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,278,1
0,0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.451,0,1078,1
0,0,0,0,0.44,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.196,389,1
0,0.12,0,0.12,0,0.36,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0.061,0.041,254,1
0,0.12,0,0.12,0,0.36,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0.061,0.041,254,1
0,0,0.31,0,0.31,0.31,0,0,0.94,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0.046,421,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,100,1
0,0,0,0.48,0,0,0,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.336,80,1
0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0.44,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1
0,0,0.35,0.35,0,0.17,0,0,0.35,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,229,1
0,0,0,0,0,0,0,0,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,91,1
0,0,0,2.53,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0.186,84,1
0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1
0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,36,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.389,72,1
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0.1,0,0,0.42,0.21,0.42,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.305,1016,1
0,0.47,0,0.47,0,2.61,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.04,189,1
0,0,0.09,0,0.55,0.09,0.36,0,0,0,0.09,0.55,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.085,1171,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,105,1
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0.64,0.64,0.32,0,0,0.32,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.156,157,1
0,0,0,1.08,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.383,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0,0,1.08,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.383,79,1
0,0.05,0,0.34,0,0.11,0.05,0.11,0,0.75,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.283,0.053,910,1
0,0,0,0,0,0.44,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,58,1
0,0.61,0.2,0,0.2,0.41,0.2,0,0.61,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.065,301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0.1,0.1,0.53,0.1,0,0,0.32,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,329,1
0,0.16,0,0.49,0.65,0.16,0,0,1.14,1.3,0.16,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,595,1
0,0.09,0.09,0,0.19,0.39,0,0.58,0.87,0.19,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,1458,1
0,0,0,3.33,3.33,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0.1,0.1,0,0.2,0.4,0,0.6,0.91,0.2,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,1428,1
0,0.74,0,2.96,0,0,0.74,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1
0,1.02,0.25,0.17,0.59,0.17,0.17,0,0.25,0.08,0.93,0.17,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0,0,0.114,1407,1
0,1.28,0,0,0.77,0,0,0,0,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,287,1
0,2.1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,41,1
0,0.3,0.1,0.4,0,0.1,0,0.1,1.94,0.92,0.4,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.162,1890,1
0,0.1,0.1,0,0.2,0.4,0,0.6,0.91,0.2,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,1428,1
0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,1
0,0,0.1,0,0.2,0.1,0.41,0,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.264,702,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.634,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0.62,0,2.82,0,0.31,0,0,2.5,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,92,1
0,0.17,0.11,0.05,0.05,0.11,0.47,0.05,0.05,0.11,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,1460,1
0,0.03,0,0.18,0.54,0.29,0.65,1.2,0.21,0.43,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.012,0.509,2340,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.408,82,1
0,0,0,0.48,0,0,0,0,0,0.48,0.48,0,0,0,0,0,0,0,0,0.48,0.48,0,0,0,0,0,0,0.761,165,1
0,1.02,0.25,0.17,0.59,0.17,0.17,0,0.25,0.08,0.93,0.17,0,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0,0,0.114,1410,1
0,0,0,0.19,0.19,0,0.19,0,0.76,0,0,0,0,0,0,0,0,0,0,0.19,0,0.38,0,0.19,0,0,0,0,381,1
0,0,0,0.35,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0.35,0,0,0.35,0,0,0,0.233,140,1
0,0,0.31,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.173,279,1
0,0.2,0.06,0.33,0,0.33,1,0,0.4,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,1045,1
0,0,0,0,0,0.78,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.129,364,1
0,0,0,4.62,0,0,0.92,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,71,1
0,0.2,0.16,0.2,0,0.08,0.41,0.04,0,0,0.41,0,0.04,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.493,1991,1
0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.151,117,1
0,0,0,0.53,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0.466,131,1
0,0,0,0.52,0.61,0.17,0.79,0,0,0.7,0.35,0,0,0,0,0,0,0,0,0.08,0.17,0,0,0.17,0,0,0,0.069,3116,1
0,0.34,0,0,0.85,0,0.17,0.34,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961,660,1
0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0,0.19,0.06,0.33,0.72,0.72,0.19,1.05,0.59,0.19,0.33,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0.101,1280,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.626,61,1
0,1.05,0.52,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1
0,0,0,0,0,0.31,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,110,1
0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,63,1
0,1.28,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,64,1
0,0,0.31,0,1.09,0,0.46,0,0.15,0.15,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.017,259,1
0,0.47,0.23,0.35,0,0.11,0,0.11,2.13,0.95,0.23,0.35,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.191,1509,1
0,0.09,0,0.18,0.09,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.015,0.031,535,1
0,0,0,0.47,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0.41,137,1
0,0,0,0,1.03,0.14,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,368,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1
0,0,0,0,1.03,0.14,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,368,1
0,0.03,0.13,0.1,0.54,0.3,0.54,1.14,0.27,0.43,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.5,2220,1
0,0.2,0,0,0,0,0,0,0,0.61,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.223,490,1
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,116,1
0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,114,1
0,1.01,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,261,1
0,0.19,0.77,0,0.19,0,0.58,0,0.19,0.58,2.33,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.03,0.216,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.632,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.61,62,1
0,0.1,0.1,0.53,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,381,1
0,0,0.9,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1
0,0,1.02,0,0,0,0,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,25,1
0,0,0.56,0,0,0.28,0.28,0,1.41,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,555,1
0,0,0,0,0,0,0,0,0.92,0.46,0.92,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,126,1
0,0.28,0,0.14,0,0,0,0,0.14,0.42,0,0,0,0,0,0,0.14,0,0,0,0,0,0.14,0,0,0,0,0.118,250,1
0,0,0,1.16,0,0.29,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,46,1
0,0.55,0,0.55,0,0.55,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,108,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1
0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,1.07,0.26,0.26,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,339,1
0,0,0.67,0.33,0.33,0,0,0,0,0.67,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,59,1
0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,118,1
0,0.61,0,0.82,0.2,0.2,0,0,0.41,1.03,0.2,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,565,1
0,0,0.9,3.63,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0.66,0,0,1.33,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0.03,0,0.18,0.54,0.28,0.65,1.19,0.21,0.43,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.012,0.505,2426,1
0,0.84,0,0.84,0.28,0.28,0,0,0,1.41,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,386,1
0,0.16,0,0.16,0.16,0.16,0.24,0,0.16,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.113,441,1
0,0.34,0.34,0,0,0,0,0,2.04,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,1
0,0.38,0,0,0,0.64,1.03,0,0.77,0.9,0.12,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0.12,0,0,0,0.299,981,1
0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,222,1
0,0,0,0,0.49,0,0,0.16,0.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,549,1
0,0,0,1.36,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,96,1
0,0.64,0.64,0.32,0.32,0,0.32,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.156,149,1
0,0,1.36,0,0,0,0,0,1.82,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1
0,0,1.25,0,0,0.62,0,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1
0,0,1.25,0,0,0.62,0,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0,0,0,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1
0,0.17,0.05,0.14,0.46,0.31,0.4,1.16,0.11,0.23,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.535,2771,1
0,0,0,0,0,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0.189,81,1
0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
0,0.25,0.25,0.5,0,0.5,0,0,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,231,1
