@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S44

@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.47,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,3.7,1.85,1.85,1.85,1.85,1.85,1.85,0,0,0,0,0,0.6,0,0,0,0,48,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,2.22,4.44,2.22,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,68,0
0.36,0.18,0,0,0,3.66,0,0.82,0,0,0,1.37,0,0,0.82,0,0,0.18,0,0.09,0,0,0.027,0,0,0,0,0,192,0
1.96,0,0,0,0,3.92,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0.476,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,2.17,0,0,0,0,0,0,0,0,0,0,1.798,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,1.44,0,0,0,0.222,0,0,0,150,0
0.17,0.08,0,0.26,0,3.39,0,0,0,0,0,2.68,0,0,0,0,0,0.35,0,0,0.08,0,0.023,0.046,0,0,0.023,0,436,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0.751,21,0
0.69,0,0,0,0,1.39,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
0,0,0,0.82,0,0.82,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0.31,0,0.31,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.102,0,0,0.255,259,0
0.07,0,0,0.43,0.14,1.43,0,0.93,0,0,0,4.3,0,0,0.07,0,0,0.43,0,0,0,0,0.056,0.094,0,0,0.028,0,881,0
0,0,0,0,0,0.72,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,37,0
0.32,0,0.32,0,0,0.65,0,0,0.32,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.128,338,0
0.9,0,0,0,0.9,0,0,0,0.9,0,0,1.81,0.9,0,0.9,0.9,0.9,0.9,0,0,0,0,0,0.112,0,0.225,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.473,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,0,60,0
0,0,0,0.2,0,0.3,0,0.05,0.05,0,0,0.3,0.05,0,0.05,0,0,0.2,0,0,0,0,0,0.141,0,0,0,0,1620,0
0,0,0,0,0,0,0,0,0,0,0,3.63,0.6,0.6,1.81,0.6,0.6,0.6,0,0,0,0,0,0.132,0,0,0,0,186,0
0,0,0,0,0,0.74,0,0,0.74,0,0,4.47,0.74,0,0.74,0.74,0.74,0.74,0,0,0,0,0,0.102,0.204,0.102,0,0.204,87,0
0.91,0,0,0,0,1.83,0,0,0.91,0,0,1.83,0.91,0,0.91,0.91,0.91,0.91,0,0,0,0,0,0.232,0,0.116,0,0,68,0
0,0,0,0,0,1.71,0,0,0.57,0,0,1.71,0.57,0,0.57,0,0.57,0.57,0,0,0,0,0,0.077,0,0,0,0,111,0
0.22,0,0,0,0,0,0,0.22,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0.063,0,0.232,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.12,0,0,0.29,0,0.8,0,0.08,0,0.08,0,1.9,0.08,0,0.12,0.21,0.08,0,0,0.21,0,0,0.038,0.115,0,0.044,0.051,0,1263,0
0.24,0,0,0,0,0,0,0.24,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.069,0,0.255,622,0
0,0,0,0,0,3.09,0,0.51,0,0,0,1.03,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,22,0
1,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,51,0
0.77,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.102,0,0,167,0
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.17,0,0,0,0,0,0.178,0,0.044,0,0,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.13,0.01,0,0,0.03,0.45,0,0.53,0.07,0.01,0,0,0,0.01,0,0,0,0.11,0,0,0.03,0,0.008,0.111,0,0.002,0,0.01,3027,0
0,0,0,0,0,0.59,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.78,0,0,0,0,1.57,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0.437,0,0.087,0,0,90,0
0,0,0,0,0,0.29,0,0.14,0,0,0,0.44,0,0,0.89,0,0,0,0,0,0.14,0,0.101,0.135,0.016,0,0,0,680,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0.25,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,1.72,0,0,0.57,0,0,1.72,0.57,0,0.57,0,0.57,0.57,0,0,0,0,0,0.077,0,0,0,0,110,0
0,0,0,0,0,4.54,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.72,0,0,0,0,0,1.45,0.72,0.72,0.72,0.72,0.72,0.72,0,0.72,0.72,0,0,0.367,0,0,0,0,74,0
0,0,0,0,0,0.58,0,0,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0.301,0,0,0,0,81,0
1.47,0,0,0,0,0,0,0,0,0,0,1.47,0.73,1.47,0.73,0.73,0.73,0.73,0,0,0.73,0,0,0.363,0.121,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,0,39,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.52,0,0,0,0,0,0,0,0,0,0,2.09,0.52,0.52,0.52,0.52,0.52,0.52,0,0,0,0,0,0.309,0,0.309,0,0,151,0
0.66,0,0,0,0,0,0,0,0,0,0,2,0.66,0,0,0,0.66,0,0,0.66,0.66,0,0,0.104,0.209,0.104,0,0,127,0
1.29,0,0,0,0,1.29,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0.67,0,0,0,0,0,0,0,0.555,348,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.4,0,0,0,0,0.4,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0,0,0,2.053,1.932,0.06,0,0,0,593,0
0,0,0,0,0,0,0,0,0,0,0,4.02,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0.176,0.088,0,0,0,109,0
0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,86,0
0.28,0,0,0,0,0.28,0,0,0,0,0,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0.051,0,0.103,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3.96,2.97,0.99,0.99,0.99,0.99,0.99,0,0,0.99,0,0,0.479,0,0.239,0,0,121,0
0,0,0,0,0,0.27,0,0.27,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,1.91,0,0,0,0,0,0.23,517,0
0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,0,0,26,0
0,0,0,0,0,0.96,0,0,0.48,0,0,2.88,0.96,0.48,0.96,0.96,0.96,0.96,0,0,0,0,0,0.276,0,0.138,0,0,147,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,2.32,4.65,0,2.32,0,4.65,0,0,0,0,0,0,0.453,0,0,0,0,187,0
0.43,0.21,0,0,0,0.21,0,0,0,0,0,0.43,0.43,0,0.21,0,0.43,0,0,0,0,0.65,0.034,0.238,0.136,0,0,0,344,0
0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0.124,0,78,0
0.11,0,0,0.11,0,0,0,0.11,0,0.11,0,3.45,0,0,0,0,0,0,0,0,0,0,0.047,0.157,0,0,0.078,0,508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,5.57,0.39,0.39,1.19,0.39,0.39,0.39,0,0.79,0.39,0,0,0.104,0.052,0,0,0.052,246,0
0.15,0,0,0.15,0.15,2.76,0,0,0.46,0,0,0.46,0,0,0,0,0,0.15,0,0,0,0,0.023,0.023,0,0,0,0,415,0
0,0,0,0,0,0,0,0,0,0,0,7.6,1.08,1.08,1.08,1.08,1.08,1.08,0,0,1.08,0,0,0.364,0.182,0,0,0,92,0
0,0,0,0,0,0,0,0,1.23,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0.392,0,0,0,0,75,0
0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0.166,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,1.17,2.35,0,0,0,1.17,0,0,0,0,0,0,0.61,0,0.203,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0.32,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,0,14,0
0,0,0,0.13,0,1.1,0,1.24,0,0,0,3.17,0,0,0,0,0,0.27,0,0,0,0,0.07,0.07,0,0,0,0,322,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0.337,59,0
0,0,0,0,0,1.44,0,0.48,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.058,0.058,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0.286,0,0,56,0
3.79,0,0,0,0,3.79,0,0,1.26,0,0,3.79,1.26,0,1.26,1.26,1.26,1.26,0,0,0,0,0,0.147,0,0.147,0,0,53,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0.277,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,1.3,0,0,0,0,0,0,0,0.657,219,0
0,0,0,0.31,0,0.62,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0.088,0.044,0,0,0,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.77,1.38,1.38,1.38,1.38,1.38,1.38,0,0,0,0,0,0.464,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.19,0,0,0.39,0,1.27,0,0.49,0,0.29,0,2.74,0,0,0,0,0,0.29,0,0,0.09,0,0.067,0.067,0,0,0.026,0,481,0
0.22,0,0,0.22,0,0.44,0,0,0,0,0,0.44,0.22,0.22,0.22,0.22,0.22,0.22,0,0,0.22,0,0.033,0.169,0.033,0.033,0.033,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.342,0,0,0,0.342,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.09,0.59,0,0.39,0,0.09,0,1.57,0,0,0.09,0.19,0.19,0.09,0,0.29,0,0,0,0.096,0.027,0.068,0,0,593,0
0.32,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.334,0,0.055,0,0.055,59,0
0.91,0.45,0,0,0,0.45,0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0.486,0,0,87,0
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,0,0,24,0
0.44,0,0.22,0,1.1,0.44,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0.073,0.146,0.036,224,0
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.1,0.353,0.05,0,0,0,27,0
0.18,0,0,0.18,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.116,0.29,0.029,0.029,0.029,0,387,0
0.05,0.11,0,0.4,0,0.34,0,0,0,0.05,0,0.52,0,0,0,0,0.17,0,0,0,0,0,0.007,0.304,0,0.053,0.03,0,1134,0
0,0,0,0,0,0.93,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,1.02,0,0,0,0,0,3.06,0,0,0,0,0.51,0,0,0,0,0,0,0.217,0,0,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.082,0,0,0,0.216,80,0
0.85,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.331,0,0,35,0
0,0,0,0,0,3.57,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0.884,0,0,0,0.294,64,0
0,0,0,0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0.38,0,0,0,0.19,0,0.201,0,0,0,0,204,0
0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,4.16,0,0,0,0,0,1.092,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.341,0,0,0,0.341,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0.337,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.082,0,0,0,0.216,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0.104,0.314,0,0.052,0,393,0
0,0,0,0,0,0,0,0,0,0,0,3.51,2.34,0.58,1.17,0.58,1.17,0.58,0,0.87,0.29,0,0.091,0.637,0.045,0,0,0,373,0
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
1.58,0,0,0,0,0.79,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0.149,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0.33,0,0,0.33,0,0,0.99,0.66,0,0.33,0,0.33,0,0,0,0,0,0,0.13,0.043,0,0,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,0,14,0
0,0,0,0,0,0.24,0.24,0,0,0,0,1.72,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0.24,0,0,0.312,0.039,0,0.117,0,189,0
0,0,0,0,0,0.73,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0.73,0.73,0,0.73,0.73,0,0.388,0.259,0.129,0,0,0,96,0
0.15,0,0,0,0,0,0,0,0.15,0,0,1.56,0.15,0.15,0.15,0.15,0.15,0.15,0,0.31,0.31,0,0.078,0.235,0.052,0,0,0,323,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,42,0
0.12,0,0,0,0,0.37,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.119,0.17,0.034,0,0.034,0,505,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.228,0.114,0,0,0.114,157,0
0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,63,0
0.31,0,0,0,0,0,0,0,0,0,0,2.87,0.63,0.63,0.63,0.63,0.63,0.63,0,0.95,0.95,0,0.097,0.534,0.242,0,0.048,0,261,0
0,0,0,0.16,0,0,0.16,0,0,0,0,0.81,0.32,0,0,0,3.4,0,0,0,0,0.16,0,0.123,0,0,0,0.095,932,0
0.25,0,0,0.07,0.03,0.77,0,0.03,0.18,0,0,0,0,0.03,0.11,0,0,0.37,0,0,0.03,0,0.019,0.414,0,0.004,0,0,1795,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.14,0.08,0,0.08,0,0.27,0.02,0.08,0.23,0,0,0,0.04,0,0,0,0,0.12,0,0,0,0,0.046,0.149,0.005,0.014,0,0.002,3006,0
0,0.18,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0.18,0,0.18,0,0,0.182,0.339,0.13,0,0,0,479,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,1.03,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0.09,0.09,0,0,0,0.46,0,0.37,0,0,0,1.86,0.09,0,0.09,0.28,0.37,0,0,0.09,0,0,0,0.081,0,0,0,0,601,0
1.23,0,0,0,0,2.46,0,0,2.46,0,0,2.46,1.23,0,1.23,1.23,1.23,1.23,0,0,0,0,0,0.139,0,0.279,0,0,66,0
0.57,0,0,0,0,0.57,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0,23,0
0.74,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
0,0,0,0,0.48,0,0,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0.305,0.381,0,98,0
0,0,0,0,0.48,0,0,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0.305,0.381,0,98,0
0,0,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.31,0.31,0,0,0.63,0,0,3.34,0.15,0.15,0.15,0.15,0.15,0.15,0,0.47,0.31,0,0.149,0.199,0.049,0.174,0,0,608,0
0.43,0,0,0,0,0.43,0,0,0,0,0,0.86,0,0,0,0,0,0.86,0,0,0,0,0,0.22,0,0.146,0,0,55,0
0.12,0,0,0.12,0.25,0.37,0,0.12,0,0.12,0,2.51,0,0,0.25,0,0,0,0,0,0,0,0.016,0.05,0,0.05,0,0,367,0
0.61,0,0,0,0,0.61,0,0,0,0,0,5.52,0.61,0.61,1.84,0.61,0.61,0.61,0,1.22,0,0,0,0.143,0,0,0,0,151,0
1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0.33,0,0,0.99,0,0,4.98,0,0,0,0,0,0,0,0.66,0,0,0.306,0.204,0,0.306,0,0,431,0
2.41,0,0,0,0,2.14,0,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0.339,0,0,0,0,177,0
0,0,0,0,0,0,0,1.48,0,0,0,2.96,0.74,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.105,0.105,69,0
0.29,0.04,0,0.09,0.09,1.04,0,0,0.24,0,0,0.04,0,0,0.09,0,0,0.09,0,0,0.04,0,0.02,0.16,0.006,0,0,0,1763,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,1.65,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
0.55,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.127,0.031,0,0,0,80,0
0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.089,0.179,0,0.089,0,0,97,0
0.63,0.12,0,0,0,0.12,0,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.107,0,0.193,0,0,104,0
0.1,0,0,0,0,0.1,0,0,0,0,0,0.4,0.1,0.2,0.2,0,0.1,0.1,0,0,0,0,0,0.096,0,0,0,0.012,913,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0,30,0
0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.047,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0.087,0.087,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0.095,0.095,103,0
0,0,0,0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,2.27,2.27,2.27,0,0,0,0,0,0.664,0,0,0,0,60,0
0.74,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
0.12,0,0,0,0,0.37,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.12,0.189,0.034,0,0.034,0,535,0
0.16,0,0,0,0,0.24,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.221,0.188,0.044,0,0.033,0,628,0
0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0,23,0
0.12,0.06,0,0,0,0.31,0,0,0.06,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.187,0.16,0.035,0,0.017,0,815,0
0,0,0.49,0.99,0,0.49,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.336,0.588,0.168,0,0,0,331,0
0,0,0.49,0.99,0,0.49,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.336,0.588,0.168,0,0,0,331,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0.051,0,0,0,62,0
0,0,0,0,0,1.11,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,0,36,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,0,126,0
