@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S34

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_remove numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,35,0
0.54,0,0.27,0,0,0,0.27,1.08,0.81,0,0,0.81,0.81,1.08,0,0,0,0.27,0,1.08,0,0,0,0,0,0.318,0.079,0,517,0
0.56,0,2.24,0,0,0,1.12,4.49,0,0,0,1.12,0,0,0.56,0,0,0,0,0,0,0,0,0,0.56,0.111,0,0,32,0
0.36,0,1.09,0,0,0,0,0.72,1.09,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0.126,123,0
0,0,0,0,0,0,0,2.38,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0.27,0,0.27,0,0,0,0,0.54,0.27,0,0,9.83,0.81,0.27,0.27,0.27,0.27,0,0.27,0.27,0.54,0.27,0.54,0,0.54,1.411,0.041,0,675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,13,0
0.84,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.414,0,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,0
0,0,0,0,0,0,0,1.75,0.87,0,0,0.87,0.87,0,0,0,0,0,0,0,0.87,0.87,0.87,2.63,0.87,0,0.156,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0.48,1.93,0,0.48,0,0,0,0,0,1.44,0,0,1.44,0,0.304,0,0.365,187,0
1.02,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,1.81,0.45,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,12,0
0,0,0.76,0,0,0,0,0.76,0,0,0,0.76,0,0.76,0.76,0.76,0.76,0,0.76,0.76,0.76,0,0,0,2.29,0.254,0,0,79,0
0,0,0,0,0,0,0,2.46,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,0.46,0,0,0.23,0.23,0.23,0,0,0,0.033,0,143,0
0,0,0,0,0,0,1.04,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,1.04,1.04,1.04,0,0,0.358,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0.393,0,0,17,0
0,0,0,0,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.46,0,0,0,0,0,0.46,5.11,0.46,0,0,0.93,1.39,0,0.46,0,0,0,0,0,0,1.39,0,0,0,0,0,0,86,0
0,0,0.58,0,0,0,0,0.58,0,0,0,1.76,1.17,0.58,0.58,0.58,0.58,0,0.58,0.58,0.58,0,0.58,0,0.58,0.566,0.094,0,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0,0,0.8,0.133,0,161,0
0,0,0,0,0,0,0,0.51,0.51,0,0,3.06,2.04,2.04,0.51,0.51,0.51,0,0.51,1.02,0,0.51,0,0,0.51,0.553,0,0,216,0
0.85,0.85,0,0,0,0,0,0,0.85,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,31,0
0,0,0.52,0,0,0,0,0.52,0.52,0,0,1.58,1.05,0.52,0.52,0.52,0.52,0,0.52,0.52,0.52,0.52,0.52,0,0.52,0.513,0.085,0,158,0
0.39,0.39,0,0,0,0,0,1.19,0,0,0,2.77,1.98,1.19,0.39,0.39,0.39,0,0.39,1.19,0.39,0,0.39,0,0.39,0.377,0.439,0,141,0
0,0,0,0,0,0.86,0,2.58,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0.58,0,0,0,0.58,0,0,0,0.58,1.75,1.16,0.58,0,0.58,0,0,0,0.58,0,0,0,0,0,0.059,0,0,183,0
0,0.68,0.34,0,1.72,0,0,1.03,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.046,0,0,194,0
0,0,0,0,0.58,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.58,0,0,0,0,0.018,0,0,1506,0
0.3,0,0.3,0,0,0,0.15,1.38,0.61,0,0,1.38,0.3,0.15,0.15,0.15,0.15,0.3,0.15,0.15,0.3,0.15,0.3,0,0.61,0.183,0.052,0,305,0
0,0,0.29,0,0,0.29,0,0.29,0.29,0,0,0,0,0.29,0,0.29,0,0,0,0.29,0.29,0,0,0,0,0.156,0.031,0,611,0
0,0,0,0,0,0,0,0.86,0,0,0,0.86,0.43,1.3,0,0,0,0,0,0.86,0,0,0,0,0,0.248,0,0,142,0
0,0,0,0,0,0,0,1.11,0.55,0,0,2.77,2.22,0.55,0.55,0.55,0.55,0.55,0.55,0.55,1.66,0.55,1.11,0,1.11,0.603,0.086,0,167,0
0,0,0,0,0,0,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0.89,0,0,0.89,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.131,0,0,95,0
0,0,0,0,0,0,0.6,0.6,0.6,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0.129,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.35,0,0.35,0,0,0,0,1.42,0.71,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,84,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,1.61,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0.294,0,0,15,0
0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0,0.65,0,0,0,0,0,0,0,0.327,0.109,0,162,0
0.36,0,1.47,0,0,0,0,1.1,0.36,0,0,0.36,0.36,0,0,0,0,0,0,0,1.1,0,0,0,0,0.051,0,0,172,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.41,0,0,0,0,0.068,0,0,82,0
0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0.87,0,0,0,0,0,0.87,0,0,1.75,0.87,0,0,0,0,0,0,0,0.87,0,0.87,0,0.87,0.283,0.141,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0.272,0.272,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,1.58,0,0,0,0,1.182,0,0,72,0
0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,21,0
0,0,0.28,0,0,0,0,1.4,0.56,0,0,3.37,1.4,0.28,0.28,0.28,0.28,0,0.28,0.28,0.56,0,0.56,0,0.28,0.14,0.093,0,207,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.505,0.168,0,236,0
0,0,1.33,0,0,0,1.33,0,0,0,0,2.66,1.33,1.33,0,1.33,0,0,0,1.33,0,0,0,0,0,0.288,0,0,39,0
0,0,0,0,0,0,0,2.1,0.7,0,0,2.8,1.05,0.35,0.35,0.35,0.35,0,0.35,0.35,0.7,0,0.7,0,0.7,0.233,0.116,0,145,0
0,2.07,0,0,0,0,0,1.03,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.141,413,0
0,1.36,0.9,0,0,0,1.81,0,3.18,0,0,0.45,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.199,0,0,159,0
0,0,0,0,0,0,0,1.14,0,0,0,2.29,1.14,3.44,0,0,0,0,0,2.29,0,0,0,0,0,0.163,0,0,82,0
0,0,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.3,0.1,0.2,0.2,0,0.136,0.015,0.015,527,0
0,0,0,0,0,0,0,0.67,0,0,0,4.05,4.05,2.02,0,0,0,0,0,0.67,0.67,0,0,0,0,0.613,0,0,128,0
0.9,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0.9,0,0.9,0,0,0,0,0.15,0,0,129,0
1.19,0,0,0,0,0,0,1.19,0,0,0,1.19,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,3.06,0,0,0.34,0,0,0,0,0.132,0,0,85,0
0,0,0,0,0,0,0.32,0.32,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,262,0
0,0,0,0,0,0,0,1.85,3.7,0,0,1.85,0,3.7,0,0,0,1.85,0,1.85,0,0,0,0,1.85,0.636,0,0,62,0
0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0.76,0,0,0.76,0,0,0,0,0,0,0,0.123,0.123,0,148,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1.11,0,0,0,0,0,0,2.22,3.33,0,0,2.22,1.11,1.11,1.11,1.11,1.11,0,1.11,1.11,1.11,1.11,1.11,3.33,1.11,0.353,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,3.57,3.57,3.57,0,3.57,3.57,0,0,0,0,0,0.956,0,0,36,0
0,0,0,0,0,0,0,4.44,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.66,0.33,0,0,5.66,2.66,0.66,0.66,0.66,0.66,0,0.66,0.66,0.66,0.33,0.66,0,0.66,0.254,0.101,0.05,248,0
0.2,0,0.2,0,0,0,0.2,0.4,0,0,0,2.61,1.2,0.4,0,0,0,0.8,0,0.4,0.8,0,0,0,0,0.462,0.061,0,308,0
0,0,0,0,0,0,0,2.08,4.16,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,1.31,0,0,0,2.63,2.63,1.31,1.31,1.31,1.31,0,1.31,1.31,1.31,1.31,1.31,0,2.63,0.407,0.203,0,71,0
0,1.32,0,0,0,0,0.88,0.66,0.88,0,0,1.76,0,0,0,0,0,0.44,0,0,0,0.44,0,0,0,0.023,0,0.047,876,0
0,2.07,0,0,0,0,0,1.03,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.141,413,0
0.34,0,0,0,0,0,0,1.36,0.68,0,0,2.38,1.7,1.7,0.68,0.34,0.34,0,0.34,0.34,0.68,0.68,0.68,0,0.34,0.42,0.052,0,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,0,0,0,0,0.074,0.297,0,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,1.86,0,0,0,0,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0.93,0,0.93,0.93,0.93,0.93,0.93,0,0.93,0.457,0.152,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,0,0,0,0,0.074,0.298,0,286,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.66,0,0,0,0,0,0,2,1.33,0,0,0.66,0.66,1.33,0,0,0,0,0,0,0,0.66,0,0,0,0.35,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,2.04,1.02,2.04,0,0,0,0,0,0,1.02,0,1.02,0,2.04,0.323,0,0,110,0
0,0,0,0,0,0,0,0.68,0.34,0,0,5.86,2.75,0.68,0.68,0.68,0.68,0,0.68,0.68,0.68,0.34,0.68,0,0.68,0.276,0.11,0.055,244,0
0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,44,0
0,0,3.84,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,2.38,0,0,2.38,0,4.76,0,0,0,2.38,0,2.38,0,0,0,0,0,0.749,0,0,57,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,43,0
0,0,0.17,0,0.08,0,0,0.94,0.6,0.25,0,1.89,0.43,0.08,0,0.34,0,0,0,0.25,0.17,0,0,0,0,0.127,0,0.038,605,0
1.05,0,0,0,0,0,0,4.21,2.1,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,1.79,1.49,0.59,0,0,0,0,0,0.29,0,0,0,0.29,0,0.141,0,0,174,0
0,0,0,0,0,1.64,0,1.36,0.54,0,0,0.27,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.09,0,0,85,0
0,0,0,0,0,0,0,0.8,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0,0,24,0
0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,9.62,0,0,0,0,0,2.13,0,0,1.06,1.6,1.06,0,1.06,0,0.17,0,172,0
0,0,0,0,0,0,0,0.93,0.46,0,0,4.2,2.8,0.46,0.46,0.46,0.46,0,0.46,0.46,0.46,0,0.46,0,0.46,0.227,0.075,0.075,139,0
0.35,0,0,0,0,0.35,0,0,0,0,0,1.06,1.06,0.7,0,0.35,0,0,0,0.7,1.06,0.7,0,1.41,0,0.104,0,0,213,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.68,0,0,0,0.68,0,0,5.47,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.138,0,0,22,0
0,0,0,0,0,0,0,1.77,0,0,0,0.59,0.59,1.18,0,0,0,0.59,0,0,0,0,0,0,0,0.215,0,0,85,0
0,0.55,0,0,0,0,0,2.79,1.67,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.083,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,19,0
0,0,0,0,0,0,0,7.27,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,9,0
0,0,0.16,0.16,0,0.16,0,0,0.16,0,0,3,0.83,0.5,0.16,0.5,0.16,0,0.16,0.5,0.5,0.16,0.33,0.16,0,0.162,0.04,0,758,0
0.33,0.33,0.99,0,0,0,0,2.65,0.33,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,134,0
0,0,0,0,0,0.08,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.451,0,0,935,0
0,0,0.2,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.049,0,0,263,0
0,0,0,0,0,0,0,1.7,0.85,0,0,0.85,0,0,0,0,0,0.85,0,0,0,0,0,0.85,0,0,0.138,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.23,0,0,0.23,0,0,0.23,0,0,0.23,0,0.23,0,0.23,0,0,0,0.23,0.23,0,0,0,0,0.13,0.026,0,480,0
0,0,0.33,0,0,0.25,0,0.16,0,0,0,2.68,0,0,0,0,0,0.08,0,0,0.08,0,0,0,0.16,0.089,0,0,557,0
0,0,0,0,0,0,0,1.62,0,0,0,1.62,1.08,1.62,0.54,0.54,0.54,0,0.54,0.54,0.54,0,0.54,0,0.54,0.559,0,0,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,2.56,0,0,1.28,0,1.28,0,0,0.194,0.194,0,69,0
0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,2.56,0,0,1.28,0,1.28,0,0,0.194,0.194,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.23,0,0,0.23,0,0,0.69,0,0,0.46,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.113,0,0,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,16,0
0.08,0,0,0,0,0.08,0,0.08,0.08,0,0,0.16,0,0,0,0,0,0.16,0,0.24,0.08,0,0,0.24,0,0.085,0,0,2026,0
0.09,0,0.09,0,0,0,0,0.38,0.19,0,0,0.58,0.68,0,0,0,0,0.29,0,0,0,0,0,0,0,0.173,0.053,0.026,726,0
0,0,0.09,0,0,0.55,0,0.09,0,0.36,0.09,3.48,0,0,0,0.09,0,0,0,0,0.09,0,0,0.55,0,0.1,0,0.1,510,0
0.05,0,0.15,0,0,0,0.05,0.31,0.15,0,0,0.78,0.83,0,0,0,0,0.47,0,0,0,0,0.05,0.1,0.1,0.162,0.084,0.015,1150,0
0,0.24,0,0,0,0,0,0.99,0,0,0,0.49,0,0,0,0.24,0,0,0,0.24,0.49,0,0,0,0,0,0,0.163,1116,0
0,0,0.29,0,0,0.29,0,0,0.59,0,0,0.59,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.052,0,0,618,0
0,0,0,0,0,0,0.46,1.38,0.46,0,0,1.84,1.38,0.92,0.46,0.92,1.38,0,1.38,0.92,0,0,0,0,0.46,0.362,0,0,162,0
0.67,0,0.22,0,0,0,0,1.12,1.35,0,0,2.03,0,0.45,0,0.22,0,0,0,0.45,0.22,0,0,0,0,0.072,0,0.072,347,0
0,0.33,0.16,0.16,0.99,0,0,2.8,2.31,0.33,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.33,0.126,0,0.076,364,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0.53,0,0,0,0,0,0,1.06,1.06,0,0,2.13,1.06,0.17,0.17,0.17,0.17,0,0.17,0.17,0.53,0,0.17,0,0.53,0.131,0.026,0,353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0.29,0,0.51,0,0.07,0.81,0,1.54,0.07,0,0,0.95,0,0,0,0,0,0,0,0,0.07,0,0,0,0.07,0.032,0,0.01,243,0
0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0.563,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,1.72,1.72,3.44,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,78,0
0.26,0,0.26,0,0,0,0,1.56,0,0,0,0.78,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,44,0
0.6,0,0,0,0,0,0,1.21,1.82,0,0,0.3,0.3,0,0,0,0,0,0,0,0.6,0,0,0,0.3,0.044,0,0,120,0
0,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0.142,0,0,47,0
0,0,0.76,0,0,0,0,1.99,0.46,0,0,0.92,0.15,0.3,0,0,0,0,0,0,0.15,0,0,0,0,0.264,0,0,347,0
0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,63,0
0,0,0,0,0,0,0,1.29,0,0,0,1.29,1.29,0,0,1.29,0,0,0,0,0,1.29,0,0,1.29,0.234,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0.312,0,133,0
0,0,0,3.07,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
1.04,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,17,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.09,0,0,0,0,0,0,0,0.046,0.341,0,1399,0
0,0,0,0,0,0,0.32,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,262,0
0,0,0,0,0,0,0.84,0,0,0,0,2.54,2.54,1.69,0,0,0,0,0,1.69,0,0.84,0,0,0.84,0.123,0,0,182,0
0,0,0,0,0,0,1.66,0,0,0,0,1.66,1.66,3.33,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0.78,0,0,1.56,0,0,0,0.78,0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0.136,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.47,0,0,0,0,1.42,0.94,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0.94,0.079,0,0,88,0
0,0,0,0,0,0,0,1.85,0,0,0,3.7,1.85,1.85,1.85,1.85,1.85,0,1.85,1.85,0,0,0,0,0,0.6,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,5.71,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,4.44,2.22,0,0,0,0,4.44,0,0,0,0,0,0,0,0,68,0
0.09,0.09,0.36,0,0,0.82,0,0.82,0.45,0,0,1.37,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,192,0
0,0,1.96,0,0,0,0,0,0,0,0,1.96,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,4.34,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,4.34,0,1.44,0,1.44,0,0.222,0,150,0
0.08,0.17,0.17,0,0.08,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0.046,0,0.023,436,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,3.84,0,0,0,0,3.84,0,0,0,0,0,0,0,0,21,0
0,0,0.69,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0.69,0,0,0,0,0,1.39,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.41,0,0,0,0.41,0,0,0,53,0
0,0,0,0.31,0,0,0.31,0.63,0.63,0,0,0,0,0,0,0,0.31,0,0.63,0,0.31,0,0,0,0.63,0.255,0.102,0,259,0
0.07,0.07,0.07,0,0,0.93,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.094,0,0.028,881,0
0,0,0,0,0,0,0,4.37,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,37,0
0,0,0.32,0.32,0,0,0.32,0.98,2.63,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,338,0
0.9,0,0.9,0,0,0,0.9,0.9,0,0,0,1.81,1.81,0.9,0,0.9,0,0,0,0.9,0,0,0,0,0,0.112,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,8.1,0,0,0,0,27,0
