@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S53

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_george numeric
@attribute word_freq_lab numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.46,0,0,0,0,0,0,0,2.32,0.46,0,0,0.46,0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,2,86,0
0,0,0,0.58,0,0,0,2.35,0,0,0,0,0,0,0,1.76,0.58,0.58,0.58,0,0.58,0,0,0,0.188,0.566,0,2.246,146,0
0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0.8,0,4.472,161,0
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.51,0.51,0.51,0.51,0,0,0.51,0,0,0,0.158,0.553,0,4,216,0
0.85,0.85,0,1.7,0,0,0,0.85,0.85,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.275,0,1.55,31,0
0,0,0,0.52,0,0,0,2.11,0,0,0,0,0,0,0.52,1.05,0.52,0.52,0.52,0,0.52,0,0,0,0.171,0.513,0,2.225,158,0
0.39,0.39,0,0.39,0,0,0,0.39,1.19,0,0.39,0,0,0,0,1.19,0.39,0.39,0.39,0,0.39,0,0,0,0.125,0.377,0,2.238,141,0
0,0,0,0,0,0.86,0,0,2.58,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,1.535,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0.58,0,0,0,0,0,0,0,0.059,0,2.506,183,0
0,0.68,0,0,0,0.34,0,0,0,0,0,1.72,0,0,2.06,0,0,0,0,0,0.34,0,0,0,0,0.046,0,3.344,194,0
0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,1.46,0,0,0.58,0,0,0,0,0,0,0.018,0,251,1506,0
0.3,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0,0.61,0.61,0.15,0.15,0.3,0,0.15,0,0,0,0.131,0.183,0,1.837,305,0
0,0,0,0.29,0,0,0.29,0,0.29,0,1.19,0,0,0,0.29,0,0,0,0.29,0,0,0,0,0,0,0.156,0,3.338,611,0
0,0,0,0,0,0,0.43,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,2.119,142,0
0,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0.55,1.11,0.55,0.55,1.66,0,0.55,0,0,0,0,0.603,0,2.113,167,0
0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0
0,0,0,0.44,0.44,0,0,0,0.89,0,0.44,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0.131,0,1.61,95,0
0,0,0,0,0,0,0,0,0.9,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0.173,0.129,3.266,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,15,0
0.35,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.71,0.35,0,0,0,0,0,0,0,0,0,0,0,1.292,84,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,1.25,15,0
0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.65,0.65,0.65,0,0,0,0,0,0,0,0,0.327,0,3.857,162,0
0.36,0,0,0.36,0,0,0.36,0,3.32,0,0,0,0,0,0.36,0,0,0,1.1,0,0,0,0,0,0,0.051,0,2.293,172,0
0,0,0,0.83,0.41,0.83,0,0,1.67,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.068,0,1.673,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,1,16,0
0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0.87,2.63,0,0,0.87,0,0,0,0,0,0,0.283,0,1.785,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.272,0,4.19,88,0
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,1.182,0,2.057,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.28,0.28,0.28,0.56,0,0.28,0,0,0,0,0.14,0,2.464,207,0
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.505,0,4.068,236,0
0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,0.288,0,1.857,39,0
0,0,0,0.35,0,0,0,0.35,0,0,0,0,0,0,0.7,1.4,0.35,0.35,0.7,0,0.35,0,0,0,0,0.233,0,1.746,145,0
0,2.07,0,0,0,0,1.55,0,0.51,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.07,0.141,25.812,413,0
0,1.36,0,0,0,0,0,1.81,0.45,0,0,0,1.81,0,3.18,0,0,0,0,0,0,0,0,0,0,0.199,0,3.382,159,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,3.28,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,0,0,0,0,0,1.263,24,0
0.1,0,0,0.1,0.1,0.4,0,0,0.8,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0.2,0,0,0.015,0.136,0.015,1.636,527,0
0,0,0,0.67,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.613,0,2.976,128,0
0.9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.15,0,3.225,129,0
1.19,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,3.09,68,0
0,0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0,0,0.34,0.088,0.132,0,1.25,85,0
0,0,0,0,0.32,0.64,0,0,1.6,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,4.295,262,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0.636,0,2.695,62,0
0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.76,0.76,0.76,0,0,0,0,0,0,0,0,0.123,0,3.7,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,2.22,1.11,1.11,1.11,0,1.11,3.33,0,0,0,0.353,0,2.1,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,0,0,3.57,0,0,0,0,0.956,0,3.6,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,1.333,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2,0.66,0.66,0.66,0,0.66,0,0,0,0.101,0.254,0.05,2.725,248,0
0.2,0,0,0.2,0,0,0,0,1,0.2,0,0,0.2,0,0,0,0,0,0.8,0,0,0,0,0,0.061,0.462,0,2.61,308,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,2.08,2.08,0,0,0,0,0,0,0,0,0,0,1.181,13,0
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,2.63,1.31,1.31,1.31,0,1.31,0,0,0,0,0.407,0,2.151,71,0
0,1.32,0,0,0,0,0.66,0.66,0.22,0,0,0,0.88,0,0.88,1.54,0,0,0,0,0,0,0,0,0,0.023,0.047,8.76,876,0
0,2.07,0,0,0,0,1.55,0,0.51,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.07,0.141,25.812,413,0
0.34,0,0,0,0,0,0.34,0.68,1.02,0,0,0,0,0,0.68,0.68,0.68,0.34,0.68,0,0.34,0,0,0,0.052,0.42,0,2.604,250,0
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0.074,0,4.308,293,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,2,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1.428,10,0
0,1.86,0,0,0,0,0,0.93,0,0,0,0,0,0,0,1.86,0.93,0.93,0.93,0,0.93,0,0,0,0,0.457,0,2.097,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0.074,0,4.268,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,1.052,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,0
0.66,0,0,0,0,0,0.66,0.66,2,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0.35,0,2.529,86,0
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,2.04,0,0,1.02,0,0,0,0,0,0,0.323,0,2.682,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.37,0.68,0.68,0.68,0,0.68,0,0,0,0.11,0.276,0.055,2.87,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,1.727,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0.749,0,2.85,57,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,49,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733,26,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,1.592,43,0
0,0,0,0.17,0,0.17,0.08,0,0.25,0,0,0.08,0,0,0.6,0,0,0,0.17,0,0,0,0,0.08,0,0.127,0.038,1.838,605,0
1.05,0,0,1.05,0,0,0,0,2.1,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.171,0,2.541,61,0
0,0,0,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.141,0,1.87,174,0
0,0,0,0,0,0,0.27,0,0.82,0.27,0,0,0,0,0.54,0,0,0.54,0.27,0,0,0,0,0,0,0.09,0,1.465,85,0
0,0,0,0,0.8,0,0,0,1.61,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.417,0,1.411,24,0
0,0,0,1.69,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1.461,19,0
0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0.53,0,0,1.06,0,0,0,0,0,0.425,0,0,2.567,172,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,1.4,0.46,0.46,0.46,0,0.46,0,0,0,0.151,0.227,0.075,2.482,139,0
0.35,0,0,1.41,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,1.06,0,0,1.41,0,0.35,0,0.104,0,2.108,213,0
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0.68,0,0,0,0,0,0,0,0.68,0,0,0.68,0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.138,0,1.1,22,0
0,0,0,0.59,0,0,0,1.18,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,2.741,85,0
0,0.55,0,0,0,0,0,0,1.67,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0.083,0,1.392,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,19,0
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,0,0.316,0,1.125,9,0
0,0,0,0.83,0,0,0.16,0,0.66,0,0.66,0,0,0,0.16,0.33,0.16,0.16,0.5,0,0.16,0.16,0,0,0,0.162,0,2.604,758,0
0.33,0.33,0,0,0.66,0,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1.786,134,0
0,0,0,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0.08,0,0.42,0,0,0,0,0,0.34,0.081,0.451,0,1.833,935,0
0,0,0,0.6,0.2,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.049,0,1.133,263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,1.228,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,1.25,5,0
0,0,0,0.92,0,0,0.23,0,0.92,0,0.92,0,0,0,0.23,0,0,0,0.23,0,0,0,0,0,0,0.13,0,2.222,480,0
0,0,0,0.08,0,0.16,0,0,1,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.134,0.089,0,2.432,557,0
0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,1.08,0.54,0.54,0.54,0,0.54,0,0,0,0,0.559,0,3.039,155,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714,26,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.194,0,3.631,69,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.194,0,3.631,69,0
0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,1.583,38,0
0,0,0,0,0,0,0,4.34,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0.46,0,0,0.23,0,0,0,1.39,0,0,0,0.69,0,0,0,0.23,0,0,0,0,0,0,0.113,0,2.43,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,4.333,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.066,16,0
0.08,0,0,0.08,0,0,0,0.08,0,0.08,0,0,0,0,0.08,0,0,0.16,0.08,0,0,0.24,0,0,0,0.085,0,4.858,2026,0
0.09,0,0,0,0.09,0.09,0.87,0,0.29,0,0,0,0,0,0.19,0.09,0,0,0,0,0,0,0,0,0.173,0.173,0.026,3.704,726,0
0,0,0,0.09,0,0.55,0,0.09,0.73,0.09,0,0,0,0,0,0,0,0.09,0.09,0,0,0.55,0,0,0.012,0.1,0.1,2.188,510,0
0.05,0,0,0.05,0.05,0,0.52,0,0.15,0,0,0,0.05,0,0.15,0.05,0,0,0,0,0,0.1,0,0,0.223,0.162,0.015,2.725,1150,0
0,0.24,0,0.24,0,0.24,0,0.49,0,0,1.49,0,0,0,0,0.24,0,0,0.49,0,0,0,0,0,0,0,0.163,9.876,1116,0
0,0,0,0.59,0,0,0.29,0,0,0,1.79,0,0,0,0.59,0,0,0,0.29,0,0,0,0,0,0,0.052,0,3.153,618,0
0,0,0,0,0,0,0,0.46,1.84,0,0,0,0.46,0,0.46,0.92,0.46,0.46,0,0,0.92,0,0,0.92,0,0.362,0,4.153,162,0
0.67,0,0,0.45,0,0,0,0.22,1.12,0.22,0.22,0,0,0,1.35,0,0,0,0.22,0,0,0,0,0,0,0.072,0.072,3.242,347,0
0,0.33,0,1.15,0.33,0,0,1.32,0.16,0,0.16,0.99,0,0,2.31,0.16,0,0,0.49,0,0,0,0,0,0,0.126,0.076,3.401,364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,14,0
0.53,0,0,0.88,0,0,0,0,0.71,0.35,0,0,0,0,1.06,0.17,0.17,0.17,0.53,0,0.17,0,0,0.35,0.052,0.131,0,2.941,353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1.25,5,0
0,0,0,0,0,0.79,0,0,0.79,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,1.309,55,0
0.29,0,0,1.62,0,0,0,0,0.73,0.14,0,0.07,0,0,0.07,0,0,0.14,0.07,0.07,0,0,0,0,0,0.032,0.01,1.588,243,0
0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0,3.571,75,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,3.714,78,0
0.26,0,0,0,0,0,0,0,0.26,0.52,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.123,0.041,0,1.517,44,0
0.6,0,0,0.91,0,0,0,0,0.91,0.6,0,0,0,0,1.82,0,0,0,0.6,0,0,0,0,0.3,0.088,0.044,0,2.222,120,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,2.43,0,0,0,0,0,0,0.142,0,2.136,47,0
0,0,0,0.15,0,0,0,0.15,1.07,0,0,0,0,0,0.46,0,0,0,0.15,0,0,0,0,0,0,0.264,0,2.891,347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0.296,0,3.315,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.234,0,1.857,39,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,4.03,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214,45,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0.191,0,1,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0.088,0,1.607,45,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.19,0,0,0,0.09,0,0,0,0,0.046,0,4.413,1399,0
0,0,0,0,0.32,0.65,0,0,1.62,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,4.093,262,0
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.84,0,0.123,0,5.515,182,0
0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,4.052,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,10,0
0,0,0,0.78,0,0,0.78,0.78,0.78,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.136,2.62,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.079,0,2.315,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,1.85,0,0,1.85,0,0,0,0,0.6,0,2.526,48,0
0,0,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,1.23,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,3.578,68,0
0.09,0.09,0,0.91,0.18,0,0,0,3.66,0.09,0,0,0,0,0.45,0,0,0.18,0,0,0,0,0,0,0.027,0,0,1.263,192,0
0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,2.318,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,5.357,150,0
0.08,0.17,0,0.8,0.08,0.26,0,0,3.39,0.17,0,0.08,0,0,0,0,0,0.35,0.08,0,0,0,0,0,0.023,0.046,0.023,2.658,436,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,2.333,21,0
0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.268,52,0
0,0,0,0,0,0.82,0,0,0.82,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0.41,0,0,0,1.394,53,0
0,0,0,0.31,0,0,0.31,0,0.31,0,0,0,0.31,0,0.63,0.95,0,0,0.31,0,0,0,0,0,0,0.255,0,3.547,259,0
0.07,0.07,0,0.14,0,0.43,0,0,1.43,0.07,0,0,0,0,0,0,0,0.43,0.14,0,0,0,0,0.14,0.056,0.094,0.028,2.394,881,0
0,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,37,0
0,0,0,0,0,0,0.32,0,0.65,0,0,0,0.32,0,2.63,0.32,0,0,0,0,0,0,0,0,0,0,0,5.633,338,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0.112,0,1.807,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,2.25,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,2,60,0
0,0.1,0,0,0,0.2,0,0,0.3,0,0,0,0.05,0,0,0,0,0.2,0.41,0,0,0.1,0,0.35,0,0.141,0,1.997,1620,0
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1.21,1.21,0.6,0.6,0,0,0.6,0,0,0,0,0.132,0,4.536,186,0
0,0,0,0,0,0,0,0,0.74,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0,0,0,0.102,0,2.121,87,0
0,0,0,0,0,0,0,0,1.83,0,0,0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0.232,0,1.619,68,0
0,0,0,0.57,0,0,0,0,1.71,0,0,0,0.57,0,0,0,0,0.57,0,0,0,0,0,0,0,0.077,0,1.947,111,0
0.22,0,0,0.45,0,0,0.22,0,0,0,1.35,0,0,0,0.67,0,0,0,0.45,0,0,0,0,0,0,0.042,0,3.133,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1.4,7,0
0,0,0,0.12,0,0.29,0.08,0.04,0.8,0.04,0,0,0,0,0.63,0,0,0,0.21,0,0,0.08,0,0.04,0.038,0.115,0.051,1.664,1263,0
0,0,0,0.49,0,0,0.24,0,0,0,1.49,0,0,0,0.74,0,0,0,0.24,0,0,0,0,0,0,0.046,0,2.776,622,0
0,0,0,0.51,0,0,0,0,3.09,0,1.03,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,1.586,92,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1.833,22,0
0,0,0,1.5,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.342,51,0
0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0.77,0,0.102,0,4.771,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.29,0,0,0,0.178,0,1.666,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,11,0
0.01,0.01,0,0.13,0.01,0,0.01,0.13,0.45,0.03,0.07,0.11,0.07,0,0.03,0,0.01,0.11,0.86,0,0.03,0.01,0,0.15,0.008,0.111,0,2.106,3027,0
0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0.103,0,3.086,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0,2.812,90,0
0,0.44,0,0,0,0,0,0.29,0.29,0,0,0,0,0,0.29,0,0,0,0.89,0,0,0,0,0.44,0.101,0.135,0,2.297,680,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.619,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,7,0
0,0,0,0.57,0,0,0,0,1.72,0,0,0,0.57,0,0,0,0,0.57,0,0,0,0,0,0,0,0.077,0,1.964,110,0
