@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S54

@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_free numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0.28,0,1.15,0.57,0,0,0.28,0,0.57,0,0.28,0,0,0,0,0,0.28,0,0.57,0,0,0.051,0,0.103,0,4,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,1.408,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,3.96,2.97,1.98,0.99,0.99,0.99,0.99,0,0,0.99,0,0.99,0.99,0,0,0.479,0,0.239,0,13,121,0
0.27,0,0.27,0,0.81,0.54,0,0,0.27,0,0,0,0,0,0,0,0,0,1.09,0,0,1.91,0,0,0,0,0,31,517,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,0,16,26,0
0,0,0.96,0,0.96,0,0,0,2.88,0.96,0.96,0.48,0.96,0.96,0.48,0,0,0.48,0,0,0.48,0,0,0.276,0,0.138,0,11,147,0
0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,2.32,2.32,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0.453,0,0,0,75,187,0
0,0,0.21,0,1.08,0.43,0,0,0.43,0.43,0,0,0.21,0,0,0,0,0.21,0,0,0,0.65,0.034,0.238,0.136,0,0,75,344,0
0,0,0,0.93,2.8,0,0,0,0,0.93,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,0
0,0,0,0,4.25,0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0.124,18,78,0
0,0,0,0,0,0,0,0.11,3.45,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.047,0.157,0,0,0.078,28,508,0
0,0,0,0,6.75,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,6,44,0
0,0,0,0,2.39,0,0,0,5.57,1.59,1.19,0.39,1.19,0.39,0.39,0.39,0,0.39,0,0.39,0.39,0,0,0.104,0.052,0,0,57,246,0
0.15,0.15,2.76,0,1.69,0,0,0,0.46,0.15,0,0,0,0,0,0.15,0,0,0,0,0,0,0.023,0.023,0,0,0,58,415,0
0,0,0,0,1.08,0,0,0,7.6,2.17,2.17,1.08,1.08,1.08,1.08,1.08,0,1.08,0,1.08,0,0,0,0.364,0.182,0,0,13,92,0
0,0,0,0,1.23,1.23,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,1.23,0,0,0.392,0,0,0,10,75,0
0,0,2.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0.166,0,0,0,22,55,0
0,0,0,0,2.35,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.203,0,15,61,0
0,0,0,0,4.16,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,7,35,0
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.1,0,0,0,69,386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,7,14,0
0,0,1.1,0,0,0,0,0,3.17,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.07,0.07,0,0,0,23,322,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,7,59,0
0,0,1.44,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.058,9,79,0
0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,17,56,0
0,0,3.79,0,0,0,0,0,3.79,2.53,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0.147,0,0.147,0,10,53,0
0,0,0.42,0,0.42,0,0,0,0,0,0,1.28,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,0,5,294,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.277,0,17,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,14,219,0
0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.31,0,0,0,0.088,0.044,0,0,34,250,0
0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,1.38,1.38,1.38,0,0,2.77,1.38,1.38,1.38,1.38,1.38,1.38,0,0,1.38,0,0,0,0,0,0.464,0,0,0,11,42,0
0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,1.27,0,0.29,0,0,0.29,2.74,0,0,0,0,0,0,0.19,0,0,0,0.09,0,0,0.067,0.067,0,0,0.026,18,481,0
0,0,0.44,0,1.57,0,0,0,0.44,0.22,1.12,0.22,0.22,0.22,0.22,0.22,0,0.22,0.22,0.22,0.67,0,0.033,0.169,0.033,0.033,0.033,12,203,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,7,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0.09,0.09,0.59,0.09,1.77,0.98,0,0.09,1.57,0.78,0,0,0.09,0.19,0,0.39,0,0.09,0,0,0,0,0,0.096,0.027,0.068,0,25,593,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.055,0.334,0,0.055,0,6,59,0
0,0,0.45,0,2.28,1.36,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0.486,0,31,87,0
0,0,0.76,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.76,0,0.135,0,0,0,0,5,24,0
0,1.1,0.44,0,2.88,2.21,0,0,0,0,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0,0.036,0,0.073,0.146,22,224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.29,0,0.1,0.353,0.05,0,0,4,27,0
0,0,0.55,0,0.92,0,0,0,0,0,0.55,0,0,0,0,0.55,0,0,0.37,0,0.74,0,0.116,0.29,0.029,0.029,0.029,24,387,0
0,0,0.34,0,1.15,0.57,0,0.05,0.52,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0.007,0.304,0,0.053,0.03,49,1134,0
0,0,0.93,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0
0,0,1.02,0,0,0,0,0,3.06,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,12,122,0
0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,7,80,0
0,0,0.85,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,6,35,0
0,0,3.57,0,0,0,0,0,1.78,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,11,43,0
0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,0,0.884,0,0,0,7,64,0
0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,0.19,0,0,0,0,0,0.19,0,0.201,0,0,0,9,204,0
0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,4.16,0,0,4.16,0,0,0,0,0,1.092,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.341,0,0,0,7,57,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,7,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,7,80,0
0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
0.55,0,0,0,1.65,1.65,0,0,0.55,0,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0.104,0.314,0,0.052,97,393,0
0,0,0,0,0.58,0.58,0,0,3.51,2.34,0.87,0.58,1.17,0.58,0.58,0.29,0,0.58,0.87,0.29,0.58,0,0.091,0.637,0.045,0,0,37,373,0
0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0.79,0,1.58,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0.149,0,10,43,0
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0.33,0.33,0.33,0.33,0,0,0.99,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.13,0.043,0,0,19,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,1,14,0
0,0,0.24,0,0.49,0.49,0,0,1.72,1.23,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0.24,0,0,0.312,0.039,0,0.117,13,189,0
0,0,0.73,0,0,0,0,0,8.08,5.88,0.73,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0.73,0.73,0,0.388,0.259,0.129,0,0,13,96,0
0,0,0,0,0.62,0.31,0,0,1.56,0.31,0.93,0.15,0.15,0.15,0.15,0.31,0,0.15,0,0.31,0.31,0,0.078,0.235,0.052,0,0,12,323,0
0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,3.03,0,0,6.06,3.03,0,0,0,0,0,0,0,12,42,0
1.11,0,0.37,0,0.49,0.24,0,0,0.61,0.74,0.12,0,0,0,0,0,0,0,0,0,0,0,0.119,0.17,0.034,0,0.034,32,505,0
0,0,0,0,0,0.69,0,0,0,0,0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0.228,0.114,0,0,28,157,0
0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,4,63,0
0,0,0,0,0.31,0,0,0,2.87,1.27,1.91,0.63,0.63,0.63,0.63,0.95,0,0.63,0,0.95,0.95,0,0.097,0.534,0.242,0,0.048,13,261,0
0.16,0,0,0,0.48,0.16,0,0,0.81,0.48,0.16,0,0,0,0,0.16,0,0,0.48,0,0,0.16,0,0.123,0,0,0,50,932,0
0,0.03,0.77,0,0.11,0.25,0.07,0,0,0,0,0.03,0.11,0,0,0.62,0,0,0,0.03,0,0,0.019,0.414,0,0.004,0,40,1795,0
0,0,0,0,3.33,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0.02,0,0.27,0,0.17,0.06,0.29,0,0,0,0,0,0,0,0,1.04,0,0,0.04,0,0.06,0,0.046,0.149,0.005,0.014,0,46,3006,0
0,0,0,0,0,0,0,0,1.12,1.3,0,0,0,0,0,0.93,0,0,0,0,0,0,0.182,0.339,0.13,0,0,44,479,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,1.03,0,3.09,0,0,0,1.03,0,0,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,7,25,0
0,0,0.46,0,0.56,0.65,0,0,1.86,0.46,0,0,0.09,0.28,0,0.28,0,0,0.28,0,0,0,0,0.081,0,0,0,25,601,0
0,0,2.46,0,1.23,1.23,0,0,2.46,1.23,0,0,1.23,1.23,0,2.46,0,0,0,0,0,0,0,0.139,0,0.279,0,10,66,0
0,0,0.57,0,0.57,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,3,25,0
0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,10,46,0
0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.709,0,6,23,0
0,0,2.22,0,1.48,0,0,0,0,0.74,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,31,122,0
0.48,0.48,0,0.48,1.44,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.076,0,0.305,0.381,9,98,0
0.48,0.48,0,0.48,1.44,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.076,0,0.305,0.381,9,98,0
0,0,0,1.78,5.35,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,63,0
0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0.31,0.31,0,0.95,0.47,0,0,3.34,0.63,0.47,0.15,0.15,0.15,0.15,0.47,0,0.15,0,0.31,0.15,0,0.149,0.199,0.049,0.174,0,100,608,0
0,0,0.43,0,1.29,0.43,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.146,0,6,55,0
0,0.25,0.37,0,0.37,0.12,0,0.12,2.51,0,0,0,0.25,0,0,0.12,0,0,0,0,0,0,0.016,0.05,0,0.05,0,25,367,0
0,0,0.61,0,0.61,0,0,0,5.52,1.22,1.22,0.61,1.84,0.61,0.61,0,0,0.61,0,0,0.61,0,0,0.143,0,0,0,51,151,0
0,0,1.29,0,2.59,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,1,13,0
0,0,0.33,0,0.33,0.66,0,0,4.98,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.306,0.204,0,0.306,0,100,431,0
0.26,0,2.14,0,0.26,1.6,0,0,0.26,0.53,0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0.339,0,0,0,12,177,0
0,0,0,0,1.48,0.74,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.105,12,69,0
0,0.09,1.04,0,0.09,0.04,0,0,0.04,0,0,0,0.09,0,0,0.24,0,0,0,0.04,0,0,0.02,0.16,0.006,0,0,185,1763,0
0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,8,68,0
0,0,0.37,0,1.49,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.18,0,0.031,0.127,0.031,0,0,5,80,0
0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.089,0.179,0,0.089,0,10,97,0
0,0,0.12,0,1.51,0.25,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.37,0,0,0.107,0,0.193,0,4,104,0
0,0,0.1,0,0,0,0,0,0.4,0.1,0,0.2,0.2,0,0.1,0,0,0.1,0,0,0,0,0,0.096,0,0,0,18,913,0
0,0,4.16,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,6.94,0,0,0,0,0.238,0,0,0,4,30,0
0,0,0.25,0,2.3,1.53,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0.333,0.047,0,0,5,67,0
0,0,0,0,0.67,1.35,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0.087,24,110,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0.095,11,103,0
0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,2.27,2.27,2.27,0,0,2.27,0,0,0,0,0,0.664,0,0,0,11,60,0
0,0,2.22,0,1.48,0,0,0,0,0.74,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,23,114,0
1.12,0,0.37,0,0.49,0.24,0,0,0.62,0.74,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0.12,0.189,0.034,0,0.034,41,535,0
0.82,0,0.24,0.08,0.32,0.16,0,0,0.49,0.57,0.08,0,0,0,0,0.16,0,0,0,0,0.08,0,0.221,0.188,0.044,0,0.033,32,628,0
0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,0,0.202,0,0,0,5,23,0
0.56,0,0.31,0.06,0.25,0.18,0,0,0.63,0.69,0.06,0,0,0,0,0.63,0,0.06,0,0,0,0,0.187,0.16,0.035,0,0.017,47,815,0
0,0,0.49,0,0,0,0,0,3.48,2.48,0.49,0,0,0,0,1.99,0,0,0,0,0,0,0.336,0.588,0.168,0,0,42,331,0
0,0,0.49,0,0,0,0,0,3.48,2.48,0.49,0,0,0,0,1.99,0,0,0,0,0,0,0.336,0.588,0.168,0,0,42,331,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,3,6,0
0,0,0,0,1.24,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0.31,0.31,0,0,0,0.051,0,0,12,62,0
0,0,1.11,0,0,0,0,0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,4,36,0
0,0,0,0,1.61,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0
0,0,0,1.38,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,37,126,0
0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,10,17,0
0,0,1.47,0,1.47,0.73,0,0,0,0.73,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.238,0,0,0,5,53,0
0,0.08,0.87,0,0,0,0,0,3.05,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0.079,0.068,0,0,0.022,24,540,0
0,0,3.7,0,3.7,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,8,27,0
0,0,0,0,1.75,0,0,0,1.75,0.87,1.75,1.75,0.87,0.87,0.87,0,0,0.87,0,0,0.87,0,0,0.749,0,0.107,0,11,81,0
0.03,0,0.25,0.03,0.13,0.15,0,0.07,0,0,0,0,0,0,0,0.91,0,0.05,0.01,0.03,0,0,0.038,0.19,0,0.002,0.005,107,3168,0
0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0,1,3,0
0,0,0,0,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0.194,0,0,5,42,0
0,0,0.73,0,0.73,0,0,0,0,0,1.47,0,0,0,0,0,0,0,2.94,0,0,0,0,0.276,0,0,0,4,40,0
1.61,0,0,0,4.83,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0
0,0,2.63,0,5.26,1.31,0,0,1.31,0,0,0,1.31,0,0,0,0,0,1.31,0,0,0,0,0.242,0,0,0,3,19,0
0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,1.047,0,0,0,7,139,0
0,0,0.88,0,1.32,0.44,0,0,1.76,1.32,0.88,2.64,0.44,0.44,0.44,0.88,0,0.44,2.64,0.88,0.88,0,0,0.146,0.073,0,0,13,133,0
0,0,5.26,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0.955,0,5,24,0
0,0,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0.94,0,0,1.42,0,0,0,0,0,0,0,0,4,53,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0.558,0,7,28,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,1.8,0,1.8,0.9,0,0,0,0,0,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,8,31,0
0,0,0,0,4.16,0,0,0,2.77,2.77,1.38,0,0,0,0,0,0,0,0,0,1.38,0,0,0.355,0,0.355,0,12,64,0
0,0,0.48,0,1.93,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,0,0,5,55,0
0,0.11,0.44,0,0.44,0.11,0.11,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0.66,0,0.019,0.253,0,0,0,11,395,0
0.27,0,2.16,0,0.27,1.62,0,0,0.27,0.54,0,0.27,0,0,0,0,0,0.27,0,0,0,0,0,0.344,0,0,0,12,167,0
0,0,1.48,0,0,0,0,0,2.22,0.74,0,0,0.74,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,53,148,0
0,0,0.18,0,0,0,0,0,0.18,0,0,0,0,0,0,0.18,0,0,0,0,0,0.18,0,0.187,0,0,0,9,212,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,0,7,15,0
0,0,3.63,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0.3,0,0,0,8,38,0
0,0,4.16,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.689,0,0.689,0,4,13,0
0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0.138,0,0,0,5,41,0
0,0,0,0,1.55,0.77,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,1.55,0,0,0.49,0,0.196,0,10,79,0
0,0,4.61,0,0,1.53,0,0,0,0,0,6.15,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,4,26,0
3.23,0.29,0.88,0,1.76,2.64,0,0,0.29,0.29,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0.075,0.113,0,0.113,0.265,16,208,0
0,0,3.44,0,1.72,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,8,33,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0
0,0.61,0.61,0,0,0,0,0,1.85,0,0,0,0.61,0,0,0.61,0,0,0.61,0,0,0,0.179,0,0,0,0,6,67,0
0,0.26,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.53,0,0,1.06,0,0,0,0.036,0.109,0,0,0.036,11,307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,6,428,0
0,0,0,0,0,0,0,0,3.29,2.19,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0.353,0,0,0,10,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,4,16,0
0,0,0,0,0,0,0,0,3.41,0.97,0.48,0,0,0,0,0.48,0,0,0,0.48,0.97,0,0.471,0.55,0,0.078,0,16,171,0
0.08,0,0.43,0,0,0,0,0.08,3.54,0,0,0,0,0,0,0.17,0,0,0.08,0,0,0,0.08,0.045,0,0,0.011,25,566,0
0,0,0,0,0,0,0,0,2.25,1.5,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.369,0,0,0,10,63,0
0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0.473,0,15,27,0
0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,2.02,0,0,0,0.188,0.376,0,15,67,0
0,0,1.06,0,4.25,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,4,25,0
0,0.54,0.54,0,2.18,1.09,0,0,1.09,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,16,65,0
0,0,1.09,0,2.19,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0.68,0.68,0,18,29,0
0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0.181,0.09,0.181,0,34,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0
0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0.366,0,15,28,0
0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0.229,0,0.114,0,17,36,0
0,0,0.39,0,0.39,0.39,0,0,3.14,0.39,1.18,0.39,0.39,0.39,0.39,0.78,0,0.39,1.96,0.78,0.78,0,0.645,0.581,0,0.129,0,16,249,0
0,0.05,0.48,0.21,1.62,1.08,0,0.21,2.05,0.48,0.05,0,0.16,0.27,0,0.27,0,0,0,0,0.05,0,0,0.289,0.015,0.062,0.046,32,1026,0
0,0,0.19,0.19,1.74,1.23,0,0.25,2.26,0.38,0.06,0,0.19,0.32,0,0.32,0,0,0,0,0.06,0,0,0.33,0.018,0.064,0.055,25,897,0
0,0,0,0,0.97,0.97,0,0,1.94,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,15,89,0
0,0,0.34,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,3,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0.689,0,0,5,17,0
0,0,1.49,0,0,0,0,0,2.23,0.74,0,0,0.74,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,45,140,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0
0,0,2.88,0,0,0,0,0,0.96,0.96,0,0,0,1.92,0,0.96,0,0,0,0,0,0,0,0,0,0,0,14,90,0
0,0,0,0,0.45,1.35,0,0,1.35,1.35,1.35,0.9,0.45,0.45,0.45,0.45,0,0.45,0.45,0.45,0.45,0,0,0.358,0.43,0,0,12,161,0
