@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S31

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_remove numeric
@attribute word_freq_will numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0.2,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0.2,0,0.62,0,0,0,0.198,0.056,0,108,536,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.98,0.377,0,0.125,27,158,0
0,0.25,0,0.5,0,0,0,0,0,1.25,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0.18,0,0.045,5,98,0
0,0.45,0,0,0.16,0,0,0,0.05,0.22,0,0.16,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0.162,0.04,0,45,875,0
0,0.35,0,0,0.71,0,0,0,0,0.71,0,0.35,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0.124,0,0.372,12,110,0
0.25,0,0,0.25,0,0,0,0.25,1.02,2.05,0,2.31,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.413,13,146,0
0,0,0,0,0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0.214,4,24,0
0,0,0,0,1.38,0,0,0,0,1.38,0,1.38,0,1.38,0,0,0,0,0,0,1.38,0,0,0,0,0.224,0.448,12,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,5,15,0
0,0,0,0,1.52,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,10,59,0
0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.92,0,0,0,0.165,0,0.165,7,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,1.42,0.361,0,0,7,81,0
0,0,0,0,0.42,0,0,0,0,3.4,0,0.42,0,0.85,0,0,0,0,0,0,0,0,0,0,0.155,0,0,11,92,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,8,16,0
0,0,0,0,1.4,0,0,0,0,1.4,0,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0.266,0.066,0,200,378,0
0,0,0,0,0.43,0,0,0,0,0,0,0.14,0,0.57,0,0,0,0,0,0.43,0,0,0,0.14,0.156,0,0,13,462,0
0,0.13,0,0,0.78,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0.13,0.105,0,0,20,446,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0.286,0,0,4,38,0
0,0,0,0,0,0,0,0,0,1.01,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,13,74,0
0,0,0,0,0.42,0,0,0,0,0.42,0,0.42,0,2.57,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0.151,9,69,0
0,1.96,0,0,0,0,0,0,1.96,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.475,0,0,11,59,0
0,0.48,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0.96,0.48,0.48,0,0,0,0,0,7,88,0
0,1.66,0,0,0,0,0,0,1.66,1.66,0,0,0,1.66,0,1.66,0,0,1.66,1.66,0,0,0,0,0.167,0,0.167,10,46,0
0,0,0,0,0.81,0,0,0,0,0.81,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0.12,0,0,11,47,0
0,0,0,0,2.15,0,0,0,0,1.07,0,0,0,1.07,3.22,1.07,0,0,0,0,1.07,0,0,0,0.388,0.194,0,13,104,0
0,0.19,0,0,0.26,0,0,0,0,0.52,0,0.46,0,0.92,0.13,0.32,0,0,0.26,0.13,0.32,0.06,0,0.13,0.152,0,0.047,23,836,0
0,0,0,0,5.12,0,0,0,0,2.56,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0.5,0,0,7,34,0
0,0,0,0,0.19,0,0,0,0,1.33,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.03,12,388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,4.54,4.54,4.54,4.54,4.54,4.54,0,0,0,0,1.169,0,0,11,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,28,93,0
0,0.22,0,0,0,1.34,0,0,0,0.67,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.134,121,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.161,3,15,0
0,0,0,0,0,0,0,0,0,0.69,0,0,0,0.69,0,0,0,0,0,0,0.69,0,0,0,0.284,0,0.284,11,60,0
0,0.13,0,0,0.52,0,0,0,0,0.52,0,0.26,0,0.79,0,0,0,0,0,0,0,0,0,0,0.164,0.036,0,32,481,0
0,0.22,0,0,0.22,0,0,0,0,0.17,0,0.08,0,0.44,0,0,0,0,0,0,0.08,0,0,0,0.197,0.058,0,64,1583,0
0.28,0.28,0,0,0,0,0,0,0,2.87,0,1.72,0,0.28,0,0,0,0,0,0,0,0.57,0,0,0.137,0,0,15,156,0
0.04,0.04,0,0,0.33,0,0,0,0.04,0.19,0,0.14,0,0.66,0,0,0,0,0,0.04,0,0,0,0.04,0.152,0.053,0,85,1463,0
0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,1.14,0,0,0,0,0,3,25,0
0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0.512,0,0,11,24,0
0,0.1,0,0,0.4,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0.079,0,0,26,562,0
0,1.94,0,0,0.97,0,0,0,0,1.94,0,0,0,0.97,0,0,0,0,1.94,0,0,0,0,0,0.379,0,0,75,195,0
0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0.796,0,0,8,60,0
0,0.81,0,0,0.81,0,0,0,0,1.62,0,1.62,0,0,0,0,0,0,0.81,0,0,0,0,0,0.123,0,0.37,69,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,17,35,0
0,0.27,0,0,0.81,0,0,0,0.27,1.08,0,0.81,0,0.81,0,0,0,0,1.08,0,0,0,0.27,0,0.318,0.079,0,76,517,0
0,2.24,0,0,1.12,0,0,0,1.12,4.49,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0,0.111,0,0.111,4,32,0
0,1.09,0,0,0.72,0,0,0,0,0.72,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0.063,35,123,0
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0
0,0.27,0,0,0.81,0,0,0,0,0.54,0,0.27,0,0.81,0.27,0.27,0.27,0.27,0.27,0.27,0.54,0.54,0,0,1.411,0.041,0,20,675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0.84,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0,0,7,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,0,1.75,0,0.87,0,0.87,0,0,0,0,0,0,0.87,0.87,0,0,0,0.156,0,12,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0.48,0,0,0,0,0,1.44,0,0,0,0.304,0,0,10,187,0
0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.352,0,0.176,3,36,0
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.45,0,0.45,0,0,0,0,0,5,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,3,12,0
0,0.76,0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,2.29,0,0,0.254,0,0.127,11,79,0
0,0,0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.23,0,0,0,0,0.033,0,13,143,0
0,0,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0.358,0,0.179,13,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0.393,0,0,6,17,0
0,0,0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
0,0,0,0,2.32,0,0,0,0.46,5.11,0,0.46,0,1.39,0.46,0,0,0,0,0,0,0,0,0,0,0,0.065,13,86,0
0,0.58,0,0,0,0,0,0,0,0.58,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0,0,0.566,0.094,0,13,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.8,0.133,0,33,161,0
0,0,0,0,0,0,0,0,0,0.51,0,0.51,0,2.04,0.51,0.51,0.51,0.51,1.02,0.51,0,0.51,0,0,0.553,0,0,37,216,0
0.85,0,0,0,0.85,0,0,0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0.275,0,0,5,31,0
0,0.52,0,0,0,0,0,0,0,0.52,0,0.52,0,1.05,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,0,0.513,0.085,0,13,158,0
0.39,0,0,0,1.19,0.39,0,0,0,1.19,0,0,0,1.98,0.39,0.39,0.39,0.39,1.19,0.39,0.39,0.39,0,0,0.377,0.439,0,13,141,0
0,0,0,0,2.58,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.141,8,43,0
0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,1.16,0,0.58,0,0,0.58,0.58,0,0,0,0,0.059,0,0,11,183,0
0.68,0.34,0,0,0,0,0,1.72,0,1.03,0,2.06,0,0,0,0,0,0,0,0,0,0.34,0,0,0.046,0,0,107,194,0
0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.018,0,0,1488,1506,0
0,0.3,0,0,0.15,0,0,0,0.15,1.38,0,0.61,0,0.3,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.61,0,0,0.183,0.052,0,13,305,0
0,0.29,0,0,0.29,1.19,0,0,0,0.29,0,0.29,0,0,0,0.29,0,0,0.29,0,0.29,0,0,0,0.156,0.031,0.376,157,611,0
0,0,0,0,2.17,0,0,0,0,0.86,0,0,0,0.43,0,0,0,0,0.86,0,0,0,0,0,0.248,0,0,15,142,0
0,0,0,0,0.55,0,0,0,0,1.11,0,0.55,0,2.22,0.55,0.55,0.55,0.55,0.55,0.55,1.66,1.11,0,0,0.603,0.086,0,13,167,0
0,0,0,0,1.49,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,0
0,0.89,0,0,0.89,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.44,0,0,0.131,0,0,13,95,0
0,0,0,0,0.9,0,0,0,0.6,0.6,0,0.6,0,0.3,0,0,0,0,0,0,0,0,0,0,0.173,0,0,31,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0
0,0.35,0,0,0.35,0,0,0,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0.294,0,0,2,15,0
0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0.327,0.109,0,28,162,0
0,1.47,0,0,3.32,0,0,0,0,1.1,0,0.36,0,0.36,0,0,0,0,0,0,1.1,0,0,0,0.051,0,0,45,172,0
0,0,0,0,1.67,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.41,0,0,0,0.068,0,0,5,82,0
0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,1,16,0
0,0.87,0,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0,0,0,0,0.87,0.87,0,0,0.283,0.141,0,15,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.272,0,26,88,0
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1.182,0,0,13,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,5,21,0
0,0.28,0,0,0,0,0,0,0,1.4,0,0.56,0,1.4,0.28,0.28,0.28,0.28,0.28,0.28,0.56,0.28,0,0,0.14,0.093,0,15,207,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.505,0.168,0,28,236,0
0,1.33,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,1.33,0,0,1.33,1.33,0,0,0,0,0.288,0,0.144,10,39,0
0,0,0,0,0,0,0,0,0,2.1,0,0.7,0,1.05,0.35,0.35,0.35,0.35,0.35,0.35,0.7,0.7,0,0,0.233,0.116,0,13,145,0
2.07,0,0,0,0.51,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,104,413,0
1.36,0.9,0,0,0.45,0,0,0,1.81,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,53,159,0
0,0,0,0,0,0,0,0,0,1.14,0,0,0,1.14,0,0,0,0,2.29,0,0,0,0,0,0.163,0,0,15,82,0
0,0,0,0,0,0,0,0,0,1.08,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
0,0.1,0,0,0.8,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.136,0.015,0,18,527,0
0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,4.05,0,0,0,0,0.67,0,0.67,0,0,0,0.613,0,0,24,128,0
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.9,0,0,0,0.9,0,0,0.9,0,0,0,0.15,0,0,22,129,0
0,0,0,0,0,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0.4,0,0,11,68,0
0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.34,0,0,0.34,0.132,0,0,7,85,0
0,0,0,0,1.6,0.32,0,0,0.32,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.08,0,0,87,262,0
0,0,0,0,0,0,0,0,0,1.85,0,3.7,0,0,0,0,0,0,1.85,0,0,1.85,0,0,0.636,0,0.318,15,62,0
0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0.123,0.123,0,28,148,0
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,0,0,0.353,0,0.176,12,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,3.57,3.57,3.57,3.57,0,0,0,0,0.956,0,0,11,36,0
0,0,0,0,0,0,0,0,0,4.44,0,4.44,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0.383,3,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0.66,0,0.33,0,2.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0,0,0.254,0.101,0.05,15,248,0
0,0.2,0,0,1,0,0,0,0.2,0.4,0,0,0,1.2,0,0,0,0,0.4,0,0.8,0,0,0,0.462,0.061,0,24,308,0
0,0,0,0,0,0,0,0,0,2.08,0,4.16,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,2.63,1.31,1.31,1.31,1.31,1.31,1.31,1.31,2.63,0,0,0.407,0.203,0,12,71,0
1.32,0,0,0,0.22,0,0,0,0.88,0.66,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.023,161,876,0
2.07,0,0,0,0.51,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,104,413,0
0,0,0,0,1.02,0,0,0,0,1.36,0,0.68,0,1.7,0.68,0.34,0.34,0.34,0.34,0.34,0.68,0.34,0,0,0.42,0.052,0,13,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.074,0.297,0,28,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
1.86,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0.457,0.152,0,13,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.074,0.298,0,28,286,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,6,13,0
0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0,0,2,0,0,0,0,2,0,1.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0.35,0,0,11,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,1.02,2.04,0,0,0.323,0,0,13,110,0
0,0,0,0,0,0,0,0,0,0.68,0,0.34,0,2.75,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0,0,0.276,0.11,0.055,15,244,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0.26,10,44,0
0,3.84,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,5,19,0
0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,2.38,0,0,0,0,0,0.749,0,0.374,15,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0.213,6,49,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,8,43,0
0,0.17,0,0,0.25,0,0,0.08,0,0.94,0,0.6,0.25,0.43,0,0.34,0,0,0.25,0,0.17,0,0,0.08,0.127,0,0.051,24,605,0
0,0,0,0,2.1,0,0,0,0,4.21,0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0.171,0,0,12,61,0
0,0,0,0,0.59,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0.29,0,0,0,0,0,0.141,0,0,24,174,0
0,0,0,0,0.82,0,0,0,0,1.36,0,0.54,0,0,0,0,0,0,0,0.54,0.27,0,0,0,0.09,0,0.045,8,85,0
0,0,0,0,1.61,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0,0.139,5,24,0
0,0,0,0,1.69,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0.552,4,19,0
0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0.17,0,15,172,0
0,0,0,0,0,0,0,0,0,0.93,0,0.46,0,2.8,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0,0,0.227,0.075,0.075,12,139,0
0,0,0,0,1.76,0,0,0,0,0,0,0,0,1.06,0,0.35,0,0,0.7,0,1.06,0,0,0.35,0.104,0,0,24,213,0
0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0.68,0,0,0.68,0,5.47,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.138,0,0,3,22,0
0,0,0,0,0.59,0,0,0,0,1.77,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.215,0,0.107,11,85,0
0.55,0,0,0,1.67,0,0,0,0,2.79,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,5,19,0
0,0,0,0,0,0,0,0,0,7.27,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,2,9,0
0,0.16,0,0.16,0.66,0.66,0,0,0,0,0,0.16,0,0.83,0.16,0.5,0.16,0.16,0.5,0.16,0.5,0,0,0,0.162,0.04,0.02,28,758,0
0.33,0.99,0,0,0.33,0,0,0,0,2.65,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.051,28,134,0
0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.42,0,0,0,0.34,0.451,0,0,18,935,0
0,0.2,0,0,0.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.049,0,0,10,263,0
0,0,0,0,0,0,0,0,0,1.7,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,4,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0.23,0,0,0.92,0.92,0,0,0,0,0,0.23,0,0,0,0.23,0,0,0.23,0,0.23,0,0,0,0.13,0.026,0.026,23,480,0
0,0.33,0,0,1,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.08,0.08,0.16,0,0,0.089,0,0,24,557,0
0,0,0,0,0,0,0,0,0,1.62,0,0,0,1.08,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.559,0,0,13,155,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,16,26,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1.28,0,0,0,0.194,0.194,0,17,69,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1.28,0,0,0,0.194,0.194,0,17,69,0
0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,8,38,0
0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0.23,0,0,0,1.39,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0.23,0,0,0,0.113,0,0.09,121,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,1.458,2,16,0
0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0.24,0.16,0.08,0,0,0,0.085,0,0,60,2026,0
0,0.09,0,0,0.29,0,0,0,0,0.38,0,0.19,0,0.68,0,0,0,0,0,0,0,0,0,0,0.173,0.053,0,48,726,0
0,0.09,0,0,0.73,0,0,0,0,0.09,0,0,0.36,0,0,0.09,0,0,0,0.09,0.09,0,0,0,0.1,0,0,22,510,0
0,0.15,0,0,0.15,0,0.05,0,0.05,0.31,0,0.15,0,0.83,0,0,0,0,0,0,0,0.1,0,0,0.162,0.084,0,38,1150,0
0.24,0,0,0,0,1.49,0,0,0,0.99,0,0,0,0,0,0.24,0,0,0.24,0,0.49,0,0,0,0,0,0,235,1116,0
0,0.29,0,0,0,1.79,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0.29,0,0,0,0.052,0,0.078,121,618,0
0,0,0,0,1.84,0,0,0,0.46,1.38,0,0.46,0,1.38,0.46,0.92,1.38,1.38,0.92,0.46,0,0.46,0,0.92,0.362,0,0,34,162,0
0,0.22,0,0,1.12,0.22,0,0,0,1.12,0,1.35,0,0,0,0.22,0,0,0.45,0,0.22,0,0,0,0.072,0,0.072,38,347,0
0.33,0.16,0,0.16,0.16,0.16,0.16,0.99,0,2.8,0,2.31,0.33,0,0,0,0,0,0,0,0.49,0.33,0,0,0.126,0,0.076,37,364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
