@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S40

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_font numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
1.23,0,0,0,0,1.23,2.46,0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,1,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
0,0,0,0,0.28,0,0,0,0,0,0,3.97,0,0,0.28,1.13,0,0,0,0,0,0,0,0,0.28,0,0,2.396,139,0
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,0,0,2.466,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,0,0,0,0,0,0,1.714,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,1.666,30,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,1,4,0
0,0.97,0,0,0,1.94,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,2.187,70,0
0,0,0,0,0,1.19,0,0,0,0,0,1.19,0,0,1.19,1.19,2.38,0,0,0,0,1.19,0,0,0,0.621,0,2.617,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0.34,0,1.7,0.34,0,0,0,0.34,1.36,0,0,0.34,0.34,0,0,0,0,0.34,0,0,0,0,0.055,0,1.421,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.734,0,3.083,37,0
0,1.33,0,0,0,1.33,0,0,0,0,0,0,0,0,1.33,1.33,2.66,0,0,0,0,1.33,0,0,0,0.413,0,4.36,109,0
0,0.46,0,0.23,0,0.23,0,0,0,0,0,3.69,0,0,1.84,0.23,0,0,0.23,0,0,0,0,0,0,0.253,0,2.016,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,1.257,0,3.333,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.33,0,0,0,0.16,0,2.367,651,0
0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,1.6,8,0
0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,6.187,99,0
0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0.64,0.64,0,0,0,0,0,0.32,0,0,0,0.04,0,1.677,156,0
0,0.23,0,0,0,0,0,0,0,0,0.11,0.47,0,0,1.29,0.11,0,0.11,0.23,0,0,0,0,0,0,0.015,0.015,1.486,162,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.98,0,0,0,0,0,0,0,0,0.49,0,0,1.45,74,0
0,0.44,0,0,0,0,0,0,0,0.14,0,0.73,0.14,0,0,0,0,0,0,0,0,0,0,0,1.32,0.321,0,1.891,522,0
0,0.91,0,0.45,0,0,0,0,0,0,0,2.28,0,0,0.91,0.91,0,0,0,0,0.45,0,0,0,0,0,0,1.32,103,0
0,1.09,0,0,0,1.09,0,0,0,0,0,0,0,0,1.09,1.09,2.19,0,0,0,0,1.09,0,0,0,0.325,0,4.586,133,0
0.51,0,0,0.51,0,0,0,0,0,0.51,0.51,0.51,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.071,0,2.076,108,0
0.61,0,0,0,0,3.68,0,0,0.61,0,0,1.84,0,0,0.61,0.61,0,0,2.45,0,0,0,0,0,0,0,0,1.476,62,0
0,0,0,0,0,0.91,0,0,0,0,0,1.83,0,0,1.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0,0,0,0.46,0,1.918,71,0
0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,1.83,0,0,0,0.91,0,0,0.91,0,0,0,0.12,0,3.541,85,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,6.25,5.51,0,0,0,0,0,0,0,0,0,0.767,0,3.722,268,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.18,0.09,0,0,0,0.37,0,0,0,0.28,0,0,0,1.41,0,0,0,0,0,0,0.47,0.09,0,0,0.065,0,2.022,451,0
0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,1.645,51,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,1.636,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.85,0.85,0.85,0,0,0,0.85,0,0,0,0,0,0,1.717,67,0
0,0,0,0,0,1.22,0,0,0,0,0,1.84,0,0,2.45,1.84,1.22,0.61,0.61,0.61,1.22,0.61,0,0,0,0.38,0,1.857,104,0
0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.293,0,1.226,146,0
0,0,0,0,0,0,0.54,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.087,0,2.363,52,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,2.22,0,0,0,0,2.22,0,0,0,0,0,0,1.769,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,13,0
0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,1.36,0.68,0.68,0,0.68,0,0,0,0,0,0,0.241,0,2.461,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0,1.795,79,0
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.9,0.9,1.81,0,0,0,0,0.9,0,0,0,1.208,0,5.111,138,0
0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.41,1.06,0.35,0.35,0.7,0.35,0.35,0.35,0,0,0,0.222,0,1.506,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.564,0,1.712,137,0
0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.042,0,2.519,131,0
0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.096,0,1.15,46,0
0,0.18,0,0,0,0,0.37,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0.18,0,0,0,0.056,0,2.188,232,0
0,0.8,0,0,0,0,0,0,0,0,0,5.26,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,2.36,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,7.69,0,0,0,0,0,0,0,0,0,1.615,21,0
0,0.21,0,0,0,0,0.21,0,0,0.84,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,2.892,405,0
0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,4.7,2.35,0,0,0,0,0,0,0,0,0,0,0,2.882,49,0
0,0.22,0,0,0,0,0.9,0,0,0.22,0.22,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0.094,0,2.182,203,0
0.08,0.08,0.08,0.16,0,0,0.16,0,0,0,0.08,0,0,0,3.49,0.48,0,0.32,0.24,0,0,0.32,0,0,0.08,0.111,0,2.145,693,0
0,0.22,0,0,0,0,0.68,0,0,0.22,0,0.68,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,1.649,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12,0
0,0.81,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,1.09,12,0
1.17,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,1.17,0,0,2.925,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,1.34,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.285,27,0
0,0.55,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.092,0,1.84,46,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,1.88,47,0
0,1.56,0,0,0,1.56,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,1.903,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,1.257,0,3.333,30,0
0,0,0,0,0,0.27,0,0.54,0,0,0.54,1.63,0,0,4.89,1.35,0.27,0.27,0.27,0.27,0.27,0.27,0,0,0,0.192,0,4.608,424,0
0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,2.705,46,0
0,0.2,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0.2,0.41,0,0,0,0.2,0,0,0,0,0.148,0,1.669,187,0
0.22,0,0.22,0.44,0.44,0.89,0.22,0.22,0,1.33,0,0.89,0,0,3.34,3.56,0.22,0.22,0.22,0.22,0.22,0.22,0,0,0,0.372,0,3.425,411,0
0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0.478,0,2.166,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,7,0
0,0.62,0,0,0,0,0,0,0,0,0,1.25,0,0,1.25,0.62,0.62,0,0.62,0,0.62,0.62,0,0,0,0.084,0,1.863,82,0
0.04,0.25,0.04,0,0.16,0.08,0,0,0,0.16,0.04,0.71,0,0,2.01,0.41,0.12,0,0.08,0,0.04,0,0,0,0.04,0.274,0,1.83,1479,0
0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,3.1,0,0,0,0.62,0,0,0.62,0,0,0,0.166,0,4.255,200,0
0.39,0.19,0.09,0,0,0,0,0,0.29,0,0,0.89,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0.08,0,1.679,178,0
0.39,0.19,0.09,0,0,0,0,0,0.29,0,0,0.89,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0.08,0,1.679,178,0
0.39,0.19,0.09,0,0,0,0,0,0.29,0,0,0.89,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0.08,0,1.679,178,0
0,0.93,0,0,0.31,0,0,0,0,0,0.62,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.054,2.735,145,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,15,0
0,0,0,0,0,0.84,0,0,0,0,0,4.2,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1.454,32,0
0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,1.83,0,0,0,0.91,0,0,0.91,0,0,0,0.124,0,2.576,67,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,12,0
0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,3.47,5.21,0,0,0,0,0,0,0,0.86,0,0.125,0,1.8,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,4.41,1.47,0,0,0,1.47,0,0,0,0,0,0,2.565,59,0
0,0.19,0.06,0.19,0,0.06,0.06,0.19,0,0,0.52,0,0.59,0,3.23,0,0,0,0,0,0,0.19,0,0,0,0.117,0,2.121,751,0
0,1.09,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,1.111,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,14,0
0,0,0,0.14,0,0,0,0.14,0,0,0.7,0,0,0,1.82,0.28,0,0.28,0.7,0,0,0.28,0,0,0,0.077,0,1.502,257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,2.56,0,0,0,0,0,0,0,0,0,0,0,2,24,0
0,0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,17,0
0,0,0,0,0,0.68,0,0,0.68,0,0,1.36,0,0,2.72,1.36,0.68,0.68,0.68,0.68,0.68,0.68,0,0,0,0.418,0,2.102,82,0
0,0,0,0,0,0.39,0,0,0,0,0,0.39,0,0,2.35,0.39,0.39,0.39,0.78,0.39,0.39,1.56,0,0,0.39,0.314,0,1.955,133,0
0,0,0,0.15,0,0,0,0.15,0,0,0.46,0,0,0,2.15,0.3,0,0.3,0.92,0,0,0.3,0,0,0,0.085,0,1.535,238,0
0,0,0,0,0,0.68,0,0,0.68,0,0,0.68,0,0,2.72,2.72,2.04,0.68,0.68,0.68,2.04,0.68,0,0,0,0.828,0,2.277,123,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,3.2,0,0,0,0,0,0.64,0,0,0,0,0,2.714,95,0
0,0.2,0,0,0,0.8,0,0,0,0,0,0.2,0,0,1.4,1.6,0.2,0.2,0.2,0.2,0.4,0.2,0,0,0.2,0.429,0,2.703,346,0
0,0.87,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,1.344,39,0
1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.12,0,0,2.875,115,0
0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,6.92,3.89,0,0,0,0,0,0,0,0,0,0.717,0,4.411,300,0
0,0.1,0.05,0,0.57,0,0,0,0,0,0,0.21,0,0,0.63,0.68,0,0,0,0,0,0,0,0.05,0,0.17,0,3.461,1170,0
0,0.14,0,0,0.74,0,0,0.07,0,0,0,0.29,0,0,0.74,0.81,0,0,0,0,0,0,0,0,0,0.2,0,2.79,681,0
0,0.6,0,0,0,0,0.12,0,0.12,0,0.73,0.6,0,0,1.58,0,0.24,0,0,0,0.36,0,0,0,0.12,0.148,0,2.056,364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,1.25,5,0
0,0.42,0.14,0,0,0,0.14,0,0,0,0.28,0.14,0,0,3.12,0,0,1.27,0.42,0,0,0.56,0,0,0,0.019,0,2.345,333,0
0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,1.1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,2.076,27,0
0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,5.55,2.77,2.77,5.55,2.77,2.77,2.77,2.77,0,0,0,1.229,0,3.25,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,1.42,1.42,1.42,1.42,1.42,1.42,1.42,0,0,0,0.419,0,2.133,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,1.904,80,0
0.06,0.2,0,0,0,0,0.27,0,0,0.06,0.06,0,0,0,3.47,0,0,0,0,0,0,0.34,0,0,0.13,0.093,0,2.423,693,0
0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,1.14,0.76,0,0.38,1.14,0,0,0,0,0,0,0,0,1.352,46,0
0.04,0.29,0.06,0.13,0.02,0.11,0,0.02,0.02,0.13,0.13,0.24,0,0,0,0,0.02,0.02,0,0,0,0.22,0.02,0.02,0.15,0.176,0,2.201,2631,0
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,10,0
0.06,0.2,0,0,0,0,0.27,0,0,0.06,0.06,0,0,0,3.47,0,0,0,0,0,0,0.34,0,0,0.13,0.09,0,2.423,693,0
0,0.79,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,1.166,42,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,1.19,1.19,2.38,0,0,0,0,1.19,0,0,0,0.404,0,3.379,98,0
0,0.32,0.16,0,0,0,0,0,0,0,0.32,0.16,0,0,1.31,0,0,1.31,0.49,0,0,0.65,0,0,0,0.022,0,1.638,154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.63,0,0.63,0,0.31,0,0,0,0,0.045,0,1.813,107,0
0,0,0,0.67,0,0,0,0,0,0.67,0,4.05,0,0,0.67,0,0,0,0,0,0.67,0,0,0,0,0.386,0,3.27,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,3.222,29,0
0,1.63,0,0,0,0,0,0,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,13,0
0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,19,0
0,0,0,0,0,0.66,0,0,0,0,0,0.66,0,0,7.61,2.64,0,0,0,0,0,0,0,0,0,0.524,0,3.627,341,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923,50,0
0,0,0,0,0,0.53,0,0,0,0,0,0.53,0,0,0.53,0.53,1.07,0,0,0,0,0.53,0,0,0,0.194,0,3.731,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0.51,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,45,0
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,1.257,0,3.333,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,1.28,0,0,0,0,0,1.536,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,0
0,1.96,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,28,0
0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,3.19,1.06,0,0,0,0,0,0,0,0,0,0.168,0,1.75,63,0
0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0.143,0,2.714,76,0
0,0.64,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0,1.727,57,0
0,0.47,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,4,0
0,0,0.25,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,65,0
0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,1.666,35,0
0,0,0,0,0,1.85,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,25,0
0,0.59,0.59,0.29,0,0.29,0,0,0,0,0,3.58,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,1.6,120,0
0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,1.13,0.84,0.56,0,0.84,0,0.56,0,0,0,0.28,0.262,0,3.25,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,36,0
0,0.08,0.25,0.25,0.08,0,0.08,0.25,0,0,0.42,0,0,0,3.11,0,0,0,0,0,0,0.25,0,0,0,0.08,0,2.023,694,0
0,1.36,0.68,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0,1.294,44,0
0,0,0.14,0,0,0.14,0,0,0,0,0,0.74,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0.297,0,1.803,238,0
0.03,0,0,0,0.06,0.09,0,0,0,0,0.03,0.03,0,0,0.46,0.27,0,0.03,0.06,0,0,0.03,0,0,0,0.178,0,3.427,1827,0
0,0.27,0,0,0,0.83,0,0,0,0,0,0,0,0,0.55,0.27,0.55,0,0.27,0,0,0,0,0,0,0.164,0,2.235,199,0
0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,63,0
0,0.7,0.7,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,1.375,55,0
0,0.64,0.64,0,0,0,0,0,0,0,0,3.84,0,0,1.28,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0,0,0,0.225,0,1.902,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259,34,0
0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,2.98,0,0,1.49,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0.209,0,3.5,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,1.3,13,0
0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,2.18,0,0.72,0,0,0,0,0,0,0,0,0.122,0,1.785,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,2.187,35,0
0.99,0,0,0.49,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,1.348,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,1.05,0,0.52,0,0,0,0,0,0,0.166,0,3.888,140,0
0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,2.3,0.76,0,0,1.53,0,0,0,0,0,0,0,0,2.3,138,0
0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0.2,0.2,0,0,0,0,0,0,0,0,0,0.41,0,0,2.49,0.62,0,0,0,0,0,0.2,0,0,0.2,0.087,0,2.797,512,0
0.09,0.31,0.22,0,0,0.58,0,0,0,0.13,0.04,1.3,0,0,0.9,0.54,0.04,0,0.18,0,0.18,0.04,0,0,0.09,0.224,0,1.784,1192,0
0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478,34,0
0,0,0,0,0,0,0,0,0,0,0.7,1.4,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.267,0,17.952,377,0
0,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0,1.78,1.19,0.59,0,0.59,0,0.59,0.59,0,0,0,0.177,0,1.8,81,0
0.26,0.26,0,0.26,0,0,0,0,0,0,0.53,1.07,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0.111,0,1.564,194,0
0,5.1,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,1.29,40,0
0,0.13,0,0,0,0,0.41,0,0,0,0,1.24,0,0,1.65,0.82,0.13,0.13,0.13,0.13,0.13,0.13,0,0,0.27,0.102,0,2.78,367,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454,27,0
0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.39,0.39,0,0,0.39,0,0,0,0.049,0,2,124,0
0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,1.58,0,0,0,0.79,0,0,0,0,0.263,0,2.575,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.136,0,4.341,178,0
