@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S47

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_email numeric
@attribute word_freq_font numeric
@attribute word_freq_hp numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,2,0,0.66,0,0,0,0,0.66,0,1.33,0,0.66,0,0,0,0.104,0.209,0.104,0,2.152,17,0
0,0,1.29,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1.35,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,2.71,0,0,0,0,0,0.67,4.4,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1.932,0.06,0,0,6.113,20,0
0,0,0,0,0,0,0,0,4.02,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.176,0.088,0,0,2.319,12,0
0,0,0.37,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,1.433,5,0
0,0,0,0,0.57,0.28,0,0,0.28,0.57,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0,0.051,0,0.103,0,1.411,4,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,0
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,6,0
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,2,0
0,0,0,0,0,0,0,0,3.96,1.98,2.97,0.99,0.99,0.99,0.99,0.99,0.99,0,0,0,0,0.99,0,0.479,0,0.239,0,2.688,13,0
0,0,0,0,0,1.36,0,0,0.27,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1.91,0,0,0,0,2.521,31,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,0,2.6,16,0
0.48,0,0,0,0,0,0.48,0,2.88,0.96,0.96,0.48,0.96,0.96,0.48,0.96,0.96,0,0,0,0,0,0,0.276,0,0.138,0,1.986,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,2.32,0,0,0,0,0,2.32,0,4.65,0,2.32,0,0,4.65,0,0,0,0,0,0,0,0.453,0,0,0,11.687,75,0
0.43,0,0.21,0,0.21,0,0,0,0.43,0,0.43,0,0.21,0,0,0.43,0,0,0,0,0,0,0.65,0.238,0.136,0,0,3.372,75,0
0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,5,0
0.42,0,0,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0.124,1.772,18,0
0,0,0,0,0.11,0.23,0,0,3.45,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.157,0,0,0.078,2.351,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,6,0
0.39,0,0.39,0,0,0,0,0,5.57,1.19,0.39,0.39,1.19,0.39,0.39,0.39,0.39,0.39,0,0.79,0,0,0,0.104,0.052,0,0,3.153,57,0
0,0,0,0.15,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0.15,0.15,0,0,0.15,0,0,0.023,0,0,0,2.677,58,0
0,0,0,0,0,0,0,0,7.6,2.17,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,0,0,0,0,0,0.364,0.182,0,0,2.421,13,0
0,2.46,0,0,0,0,1.23,0,0,3.7,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,0,2.142,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.166,0,0,0,2.2,22,0
0,0,0,0,0,0,0,0,1.17,1.17,2.35,0,0,0,0,1.17,0,0,0,0,0,0,0,0.61,0,0.203,0,2.541,15,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916,7,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.1,0,0,0,2.59,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,1.75,7,0
0,0,0.13,0,0.13,0,0,0,3.17,0,0,0,0,0,0,0,0.27,0.41,0,0,0,0,0,0.07,0,0,0,2.064,23,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,2.95,7,0
0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.058,1.755,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0.286,0,2.434,17,0
0,0,0,0,0,0,1.26,0,3.79,0,1.26,0,1.26,1.26,0,1.26,1.26,0,0,0,0,0,0,0.147,0,0.147,0,1.962,10,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,2.161,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.277,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,1.3,4.57,0,0,0,0,0,0,3.041,14,0
0,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.62,0,0.31,0,1.24,0,0.088,0.044,0,0,3.086,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,2.77,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,0,0,0,0,0,0,0.464,0,0,0,2.333,11,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,3,0
0.09,0,0,0,0.19,0.09,0,0,2.74,0,0,0,0,0,0,0,0.29,0.19,0,0,0.09,0,0,0.067,0,0,0.026,2.247,18,0
0.44,0.22,0.22,0,0,0,0,0,0.44,1.12,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,0,0.44,0,0.169,0.033,0.033,0.033,2.28,12,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,2.75,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.09,0,0,0,0,1.57,0,0,0,0.09,0.19,0,0.19,0.09,0.39,0,0.29,0.09,0,0,0.096,0.027,0.068,0,2.059,25,0
0,0,0,0,0.32,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,0.055,0,1.685,6,0
0,0,0,0,0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0.486,0,3.782,31,0
0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411,5,0
0,0.44,2.43,1.1,0,0,1.55,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0.073,0.146,2.574,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.353,0.05,0,0,1.227,4,0
0.37,0.18,0.18,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0.18,0,1.48,0,0.29,0.029,0.029,0.029,3.455,24,0
0.17,0.11,0,0,0.11,0,0,0,0.52,0,0,0,0,0,0,0.17,0,0.63,0,0,0.05,0,0,0.304,0,0.053,0.03,2.548,49,0
0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,7,0
0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.217,0,0,0,1.718,12,0
0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,3.478,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0,0,0,0,0.331,0,1.842,6,0
0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,1.78,0,0,3.57,0,0,0,0,0,0,1.72,11,0
0,0,0,0,0,0,0,0,0,1.66,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0.884,0,0,0,3.368,7,0
0,0.19,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.38,0.19,0,0,0,0,0.19,0.201,0,0,0,2.217,9,0
0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,0,0,0,0,0,0,1.092,0,0,0,3.333,11,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.341,0,0,0,3.166,7,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,2.95,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,3.478,7,0
0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.314,0,0.052,6.894,97,0
0,0,0.29,0,0,0,0,0,3.51,0.87,2.34,0.58,1.17,0.58,0.58,1.17,0.58,0.29,0,0.87,0,0,0,0.637,0.045,0,0,3.552,37,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0.149,0,1.482,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,4,0
0,0,0,0,0,0,0.33,0,0.99,0,0.66,0,0.33,0,0,0.33,0,0,0,0,0.33,0,0,0.13,0.043,0,0,2.016,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0,0,0,0.312,0.039,0,0.117,1.89,13,0
0,0,0,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0,0,0.259,0.129,0,0,2.666,13,0
0,0,0,0,0,0,0.15,0,1.56,0.93,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.31,0,0.31,0,0,0,0.235,0.052,0,0,1.945,12,0
0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,2,12,0
0.12,0,0,0,0,0,0,0,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.034,0,0.034,3.237,32,0
0,0,0.69,0,0,0,0,0,0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.228,0.114,0,0,3.651,28,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,1.5,4,0
0,0,1.27,0,0,0,0,0,2.87,1.91,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.95,0,0.95,0,0,0,0.534,0.242,0,0.048,2.23,13,0
0,0.16,0,0,0,0,0,0,0.81,0.16,0.32,0,0,0,0,3.4,0,0.16,0,0,0,0.32,0.16,0.123,0,0,0,4.438,50,0
0.18,0.14,0.14,0.03,0.07,0.03,0.18,0.07,0,0,0,0.03,0.11,0,0,0,0.37,0.62,0,0,0,0.22,0,0.414,0,0.004,0,2.393,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,0
0.04,0.02,0.12,0,0,0,0.23,0.29,0,0,0.04,0,0,0,0,0,0.12,1.04,0,0,0.06,0.27,0,0.149,0.005,0.014,0,2.35,46,0
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0.18,0.93,0,0.18,0,1.49,0,0.339,0.13,0,0,3.628,44,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,7,0
0.09,0,0.18,0,0,0.09,0,0,1.86,0,0.09,0,0.09,0.28,0,0.37,0,0.28,0,0.09,0.18,0,0,0.081,0,0,0,1.983,25,0
0,0,0,0,0,0,2.46,0,2.46,0,1.23,0,1.23,1.23,0,1.23,1.23,2.46,0,0,0,0,0,0.139,0,0.279,0,1.736,10,0
0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0.093,0,0,0,1.136,3,0
0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,3.26,0,0,0,0,0,3.066,10,0
0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,2.09,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,2.595,31,0
0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0.305,0.381,1.884,9,0
0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0.305,0.381,1.884,9,0
0,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.15,0.31,0.63,0.31,0,0,0.63,0,3.34,0.47,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.47,0,0.47,0,0,0,0.199,0.049,0.174,0,4.026,100,0
0,0,0,0,1.29,0,0,0,0.86,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.22,0,0.146,0,1.341,6,0
0,0.25,0.37,0.25,0.12,0,0,0,2.51,0,0,0,0.25,0,0,0,0,0.12,0,0,0,0,0,0.05,0,0.05,0,2.414,25,0
0,0,0,0,0,0,0,0,5.52,1.22,0.61,0.61,1.84,0.61,0.61,0.61,0.61,0,0,1.22,0,0,0,0.143,0,0,0,3.682,51,0
0,2.59,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.33,0.33,0,0,0,0,0.99,0,4.98,0,0,0,0,0,0,0,0,0.33,0,0.66,0,0,0,0.204,0,0.306,0,5.525,100,0
0,0,0,0,0,0,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.339,0,0,0,2.36,12,0
0,0,0,0,0,0,0,0,2.96,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.105,2.555,12,0
0.04,0.14,0.19,0.09,0,0,0.24,0,0.04,0,0,0,0.09,0,0,0,0.09,0.24,0,0,0,0,0,0.16,0.006,0,0,2.667,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,3.3,0,0,0,0,0,0,2.06,8,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.127,0.031,0,0,1.428,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,2.31,0,0,0.179,0,0.089,0,2.204,10,0
0.37,0,0,0,0.12,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.193,0,1.181,4,0
0,0,0,0,0,0.1,0,0,0.4,0,0.1,0.2,0.2,0,0,0.1,0.1,0,0,0,0.1,0,0,0.096,0,0,0,2.037,18,0
0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,1.578,4,0
0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.333,0.047,0,0,1.196,5,0
0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0.087,4.23,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0.095,1.688,11,0
0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27,0,0,0,0,0,0,0.664,0,0,0,3.157,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,2.425,23,0
0.12,0,0,0,0,0,0,0,0.62,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.189,0.034,0,0.034,3.302,41,0
0.08,0,0,0,0,0,0,0,0.49,0.08,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.188,0.044,0,0.033,2.816,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.202,0,0,0,1.533,5,0
0.12,0,0,0,0,0,0.06,0,0.63,0.06,0,0,0,0,0,0,0,0.63,0,0,0.06,0,0,0.16,0.035,0,0.017,2.829,47,0
0,0,2.48,0,0,0,0,0,3.48,0.49,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0.588,0.168,0,0,5.61,42,0
0,0,2.48,0,0,0,0,0,3.48,0.49,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0.588,0.168,0,0,5.61,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0
0.31,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0.051,0,0,1.409,12,0
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,1.8,4,0
0.4,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,3,0
0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,3.315,37,0
0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,2.125,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,1.827,5,0
0,0,0,0.08,0.08,0.08,0,0,3.05,0.08,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.068,0,0,0.022,2.432,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,2.25,8,0
0,0,0,0,0,0,0,0,1.75,1.75,1.75,1.75,0.87,0.87,0.87,1.75,0.87,0,0,0,0,1.75,0,0.749,0,0.107,0,2.454,11,0
0.03,0.01,0.11,0,0.11,0.05,0.03,0,0,0,0,0,0,0,0,0,0.11,0.91,0,0,0.03,0.09,0,0.19,0,0.002,0.005,2.143,107,0
0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,1.909,5,0
0,0,0,0,0.73,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,1.379,4,0
0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,8,0
0,0,0,0,0,0,0,0,1.31,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.242,0,0,0,1.266,3,0
0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,1.047,0,0,0,3.475,7,0
0,0,0,0,0,0,0,0,1.76,0.88,0.44,2.64,0.44,0.44,0.44,0.44,0.44,0.88,0,0.88,0,0,0,0.146,0.073,0,0,1.955,13,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955,0,1.5,5,0
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,1.766,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.558,0,2,7,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631,8,0
0,0,0,0,0,0,0,0,2.77,1.38,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0,0.355,0,2.666,12,0
0,0,0.48,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,5,0
0,0.22,0,0.11,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.253,0,0,0,2.068,11,0
0,0,0,0,0,0,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,0,2.319,12,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0.74,0,0,0,0,1.48,0,1.48,0,0,0,0,0,0,0,4.228,53,0
0,0.18,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.37,0.18,0,0,0,0,0.18,0.187,0,0,0,2.141,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,0,1.875,7,0
0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1.652,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,0.689,0,1.3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,1.863,5,0
0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0.49,0,0.196,0,3.16,10,0
0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,4,0
0.29,0.58,0.88,0.29,0,0,0.88,0,0.29,0.29,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.113,0,0.113,0.265,2.285,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,2.062,8,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,14,0
0,0,0,0.61,0,0,0,0,1.85,0,0,0,0.61,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,0,1.24,6,0
0,0,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0.53,0,0,0.26,2.4,0,0.109,0,0,0.036,1.632,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,1.567,6,0
1.09,0,0,0,0,0,0,0,3.29,0,1.09,0,0,0,0,1.09,0,0,0,0,0,0,0,0.353,0,0,0,2.304,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,1.6,4,0
0,0,0,0,0,0,0,0,3.41,0.48,0.48,0,0,0,0,0.48,0,0.48,0,0,0,0,0,0.55,0,0.078,0,2.552,16,0
0,0,0,0,0.08,0,0,0,3.54,0,0,0,0,0,0,0,0.77,0.17,0,0,0.17,0,0,0.045,0,0,0.011,2.45,25,0
0,0,0,0,0,0,0,0,2.25,0,0.75,0,0,0,0,0.75,0,0,0,0,0,0,0,0.369,0,0,0,2.032,10,0
0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0.473,0,2.454,15,0
0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,2.02,0,1.01,0,0,0.188,0.376,0,2.31,15,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,1.25,4,0
0,0,1.63,0.54,0.54,0,0,0,1.09,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.09,0.09,0,0,1.969,16,0
0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.68,0,2.9,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0.56,0,0.181,0.09,0.181,0,4.5,34,0
0,2.12,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0.366,0,2,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0.114,0,1.8,17,0
0.39,0,0,0,0,0,0,0,3.14,1.18,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.78,0,0.78,0,0,0,0.581,0,0.129,0,2.895,16,0
0.05,0,0.1,0.05,0,0,0,0,2.05,0.05,0.16,0,0.16,0.27,0,0.21,0,0.27,0,0.16,0,0,0,0.289,0.015,0.062,0.046,2.007,32,0
0.06,0,0.12,0,0,0,0,0,2.26,0.06,0.19,0,0.19,0.32,0,0.25,0,0.32,0,0.19,0,0,0,0.33,0.018,0.064,0.055,2.024,25,0
