@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S58

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_415 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.34,0,0,0,0,0.68,0,0,0,0,1.36,0.68,0,0.68,0.34,0.34,0.34,0.68,0.68,0.34,0,0.68,0,0,0,0.052,0.42,2.604,250,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,10,0
0,1.86,0,0,0,0.93,0,0,0,0,0,0,0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0.93,0,0,0,0,0.457,2.097,86,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,13,0
0.26,0,0.26,0,0,0,0,0,0,0,4.27,2.4,0,0,0,0,0,0.26,0.53,0,0,0,0,0,0.53,0,0.03,1.58,128,0
0,0,0,0.13,0,0,0.13,0,0,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.071,0.143,2.662,418,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1.758,51,0
0,0,1.23,0,0,0,0,0,0,0,1.23,1.23,0,0,1.23,1.23,0,2.46,0,0,0,0,0,0,0,0,0.139,1.736,66,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,7,0
0.17,0.35,0,0,0,0.35,0,0,0,0,1.94,0.7,0,0,0.17,0,0.17,0.35,0,0,0,0,0.17,0,0,0,0.031,1.564,194,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,14,0
0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.08,0,0,0.65,0,2.6,0,0.1,0.14,0.5,4.06,1003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16,0
0.17,0,0.51,0.17,0,1.36,0,0,0,0.34,1.19,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.111,1.894,216,0
0,0,0,0,0.44,0,0.44,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0.15,1.613,71,0
0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,8,0
0,0.24,0,0.24,0,0.49,0,1.48,0,0,0.99,0,0,0,0,0.24,0,0.74,0,0,0,0,0,0,0,0,0,9.31,1108,0
0,0,0,0.44,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0.89,0,0,0,0,1.33,0,0,0,0.139,1.731,116,0
0,0,0,0,0,0,0,0,0,0,4.54,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.86,0,0,0,0,0,0,0,6.95,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,22,0
0.25,0,0,0.25,0.25,0,0,0.25,0,0,0.51,0.25,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0.082,1.287,85,0
0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,0,0,0,0,1.75,21,0
0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,1,8,0
0,1.61,3.22,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,1.083,13,0
0,0,0,0.66,0,0,0,0,0,0,4.63,3.31,0,0.66,0.66,0.66,0.66,0,0.66,0.66,0,0,0,0,0,0,0.293,3.968,127,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0.198,2.325,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.501,3.983,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.453,4.037,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,5,0
0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.048,0,2.147,131,0
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,119,0
0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,1.848,61,0
0,0,0,0,0,0,0,0.8,0,0,5.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.244,1.909,21,0
0,0,0,0,0,0,0,0,0,0,1.36,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533,38,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.248,4.166,50,0
0,0.28,0,0.56,0,0,0,0,0,0,3.41,1.13,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.046,0.281,1.834,200,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0
0,0,0,0.32,0.32,0,0,0,0,0,1.3,0.98,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.257,1.3,104,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.791,115,0
0,0,0,2.25,0,0.75,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,3.657,128,0
0,1.96,0,0,0,0,0,0.98,0,0,1.96,0.98,0,0,0,0,0,0,0,0,0,0.98,3.92,0,0,0,0,3.129,97,0
0,0,0,0.58,0,0,0,0,0,0,0.87,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.22,13.562,434,0
0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,21,0
0,0,0.59,0,0,0.23,0,0,0,0,0.95,0.47,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.227,0.322,2.546,601,0
0.39,0,0,1.17,0,0.39,0,0,0,0,3.12,1.17,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0.07,0.07,2.069,89,0
0,0,0,1.17,0,1.17,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.551,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,24,0
0,0,0,0,0,0,0,0,0,0,1.05,1.05,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.164,2.173,113,0
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.4,3.36,84,0
0,0,0,0.56,0,0,0,0,0,0,1.98,0.28,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0.09,1.962,155,0
0,0,0.16,0.64,0,0,0,0,0,0,3.04,1.76,0,0,0,0.16,0,0,0,0.16,0,0,0,0,0,0,0.055,1.798,196,0
0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761,37,0
0,0,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.108,1.924,102,0
0,0,0,0,0,0,0,0,0,0,2.9,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,1.794,70,0
0,0,1.49,0,0.37,0,0.37,0,0,0,2.24,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1.79,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,1.88,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555,64,0
0.87,0.43,0,0,0,0.43,0,0,0,0,3.5,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,2.085,73,0
0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,3.74,101,0
0,6.34,0,0,0,0,0,0,0,0,1.58,0,0,1.58,1.58,1.58,3.17,0,0,1.58,0,0,0,0,0,0,0.431,3.461,90,0
0.32,0,0,0.32,0,0,0,0,0,0,0.96,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,1.068,47,0
0,1.23,0,0,0,1.23,2.46,0,0,0,3.08,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,1,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
0.28,0,0,0.28,0,0,0,0,0,0,3.97,0.85,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0.28,0,0,2.396,139,0
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,1.714,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,3.12,1.56,1.56,0,0,0,0.215,1.666,30,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,1,4,0
0,0,0.97,0,0,1.94,0,0,0,0,5.82,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,2.187,70,0
0,0,0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621,2.617,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0.34,0,1.7,0.34,0,0,0.34,1.36,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.055,1.421,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0.578,1.734,3.083,37,0
0,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413,4.36,109,0
0.23,0,0.46,0,0,0.23,0,0,0,0,3.69,0.69,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0.253,2.016,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,0,4.76,0,0,0,0,0,0,1.257,3.333,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0.053,0.16,2.367,651,0
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,1.6,8,0
0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,6.187,99,0
0,0,0.32,0.32,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.04,1.677,156,0
0.23,0,0.23,1.17,0,0,0,0,0,0.11,0.47,0.7,0,0.11,0.23,0,0,0.11,0,0,0,0,0,0,0,0,0.015,1.486,162,0
2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,1.45,74,0
0.29,0,0.44,0.73,0,0,0,0,0,0,0.73,0.29,0,0,0,0,0,0.29,0,0,0,0,0,0,1.32,0.02,0.321,1.891,522,0
0,0,0.91,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,103,0
0,0,1.09,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,4.586,133,0
0,0.51,0,1.02,0,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.071,2.076,108,0
0,0.61,0,1.22,0,3.68,0,0,0.61,0,1.84,1.84,0,0,2.45,0,0,0.61,0,0,0,0,0,0,0,0,0,1.476,62,0
0,0,0,0,0,0.91,0,0,0,0,1.83,0,0,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0,0.91,0,0,0,0,0.46,1.918,71,0
0,0,0,0,0,0,0,0,0,0.91,0,0.91,0,0,0.91,0,0,0,0.91,0,0,0,0,0,0,0,0.12,3.541,85,0
0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0.279,0.767,3.722,268,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0.18,0,0.09,0,0.37,0,0,0.28,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.052,0.065,2.022,451,0
0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.44,0,0,1.44,0.72,1.44,0,0,0,0,1.645,51,0
0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,1.62,0.81,1.62,0,0,0,0,1.636,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,1.7,0,0,0,0.85,0,0,0,0.142,0,1.717,67,0
0,0,0,0,0,1.22,0,0,0,0,1.84,0,0,0.61,0.61,0.61,0.61,0.61,0,0.61,0,0.61,0,0,0,0.095,0.38,1.857,104,0
0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.293,1.226,146,0
0,0,0,0,0,0,0.54,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.087,2.363,52,0
0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,13,0
0,0,0,0,0,0,0,0,0,0,2.04,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.241,2.461,96,0
0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,1.75,0,0,0,0,0,0.87,0,0,1.795,79,0
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,1.208,5.111,138,0
0,0,0,0,0,0,0,0,0,0,0.35,1.06,0,0.35,0.7,0.35,0.35,0.35,0,0.35,0,0.35,0,0,0,0,0.222,1.506,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.564,1.712,137,0
0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,0,0.042,2.519,131,0
0,0,0,0,0,0,0,0,0,0,0.56,1.12,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.096,1.15,46,0
0,0,0.18,0.56,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.18,0,0,0,0,0.056,2.188,232,0
0,0,0.8,2.42,0,0,0,0,0,0,5.26,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,21,0
0.21,0,0.21,0.63,0,0,0.21,0,0,0,1.9,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.031,2.892,405,0
0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882,49,0
0,0,0.22,0,0,0,0.9,0,0,0.22,0,0,0,0,0,0.22,0,0.45,0,0,0,0,0,0,0,0,0.094,2.182,203,0
0,0.08,0.08,0,0.08,0,0.16,0,0,0.08,0,0,0,0.32,0.24,0,0,0.08,0,0,0,0,0,0,0.08,0.022,0.111,2.145,693,0
0.22,0,0.22,0.45,0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0.22,0,0,0.68,0.22,0.91,0,0,0,0.267,1.649,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12,0
0,0,0.81,1.63,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,12,0
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,1.17,0.376,0,2.925,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,1.34,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.285,27,0
0,0,0.55,0,0,0,0,0,0,0,1.65,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,1.84,46,0
0,0,0,0,0,0,0,0,0,0,2.7,1.35,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,1.88,47,0
0,0,1.56,1.56,0,1.56,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,1.903,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,0,4.76,0,0,0,0,0,0,1.257,3.333,30,0
0,0,0,0.27,0,0.27,0,0.54,0,0.54,1.63,0,0,0.27,0.27,0.27,0.27,0,0.27,0.27,0,0.27,0,0,0,0,0.192,4.608,424,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705,46,0
0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.148,1.669,187,0
0,0.22,0,0.66,0.22,0.89,0.22,0.22,0,0,0.89,0.44,0,0.22,0.22,0.22,0.22,1.11,0,0.22,0,0.22,0,0,0,0.148,0.372,3.425,411,0
0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,2.166,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,7,0
0,0,0.62,0,0,0,0,0,0,0,1.25,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.084,1.863,82,0
0,0.04,0.25,0.04,0.04,0.08,0,0,0,0.04,0.71,0.41,0,0,0.08,0.12,0,0.2,0,0,0,0,0,0,0.04,0.012,0.274,1.83,1479,0
0,0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0,0,0.62,0,0,0,0,0,0,0,0.166,4.255,200,0
0,0.39,0.19,0.19,0.09,0,0,0,0.29,0,0.89,0.29,0,0,0,0,0,0.19,0,0,4.75,0.09,5.74,0,0,1.352,0.08,1.679,178,0
0,0.39,0.19,0.19,0.09,0,0,0,0.29,0,0.89,0.29,0,0,0,0,0,0.19,0,0,4.75,0.09,5.74,0,0,1.353,0.08,1.679,178,0
0,0.39,0.19,0.19,0.09,0,0,0,0.29,0,0.89,0.29,0,0,0,0,0,0.19,0,0,4.75,0.09,5.74,0,0,1.353,0.08,1.679,178,0
0,0,0.93,0.31,0,0,0,0,0,0.62,3.75,3.43,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.054,0.108,2.735,145,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,15,0
0,0,0,0,0,0.84,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454,32,0
0,0,0,0,0,0,0,0,0,0.91,0,0.91,0,0,0.91,0,0,0,0.91,0,0,0,0,0,0,0,0.124,2.576,67,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,12,0
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.125,1.8,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565,59,0
0.06,0,0.19,0.26,0.06,0.06,0.06,0.19,0,0.52,0,0.06,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.072,0.117,2.121,751,0
0,0,1.09,0,0,0,0,0,0,0,3.29,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.111,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,1.44,0,0,0,0,1.64,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,14,0
0,0,0,0.42,0,0,0,0.14,0,0.7,0,0,0,0.28,0.7,0,0,0.14,0,0,0,0,0,0,0,0,0.077,1.502,257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0
0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,17,0
0,0,0,0.68,0,0.68,0,0,0.68,0,1.36,0.68,0,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0,0.68,0,0,0,0.104,0.418,2.102,82,0
0,0,0,0,0,0.39,0,0,0,0,0.39,0,0,0.39,0.78,0.39,0.39,0.39,0,0.39,0,0.39,0,0,0.39,0,0.314,1.955,133,0
0,0,0,0.46,0,0,0,0.15,0,0.46,0,0,0,0.3,0.92,0,0,0.15,0,0,0,0,0,0,0,0,0.085,1.535,238,0
0,0,0,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0,0.68,0,0,0,0,0.828,2.277,123,0
0,0,0,0,0,0,0,0,0,0,1.92,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,2.714,95,0
0,0,0.2,0.2,0,0.8,0,0,0,0,0.2,0.2,0,0.2,0.2,0.2,0.2,1,0.2,0.2,0,0.2,0,0,0.2,0,0.429,2.703,346,0
0.87,0,0.87,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,1.344,39,0
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,1.12,0.361,0,2.875,115,0
0,0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,2.16,0,0,1.29,0,0,0,0,0.318,0.717,4.411,300,0
0.05,0,0.1,0.15,0.05,0,0,0,0,0,0.21,0.15,0,0,0,0,0,0.42,0,0,0,0,0,0.05,0,0.193,0.17,3.461,1170,0
0.07,0,0.14,0.07,0,0,0,0.07,0,0,0.29,0.22,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.116,0.2,2.79,681,0
0.12,0,0.6,0.6,0,0,0.12,0,0.12,0.73,0.6,0.48,0,0,0,0.48,0,0.12,0,0,0,0,0,0,0.12,0.016,0.148,2.056,364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,1.25,5,0
0,0,0.42,0.42,0.14,0,0.14,0,0,0.28,0.14,0.14,0,1.27,0.42,0,0,0.28,0.14,0,0,0.14,0,0,0,0.058,0.019,2.345,333,0
0,0,2.04,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,1.1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.198,0.396,2.076,27,0
0,0,0,0,0,0,0,0,0,0,2.77,0,0,5.55,2.77,2.77,2.77,0,0,2.77,0,0,0,0,0,0,1.229,3.25,39,0
0,0,0,0,0,0,0,0,0,0,0,4.28,0,1.42,1.42,1.42,1.42,1.42,1.42,1.42,0,1.42,0,0,0,0,0.419,2.133,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.185,1.904,80,0
0.2,0.06,0.2,0.4,0,0,0.27,0,0,0.06,0,0,0,0,0,0,0,0.06,0,0,0,0.13,0,0,0.13,0.028,0.093,2.423,693,0
0,0,0,0.38,0,0,0,0,0,0,0.76,0,0,0.38,1.14,0,0,0,0,0,0,0,0,0,0,0,0,1.352,46,0
0.06,0.04,0.29,0.08,0.06,0.11,0,0.02,0.02,0.13,0.24,0.17,0,0.02,0,0,0,0.83,0,0,0.06,0.02,0.29,0.02,0.15,0.032,0.176,2.201,2631,0
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,10,0
