@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S39

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_labs numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0.85,0,0.34,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0.689,0,0,5,0
0,0,0,1.49,0,0,0,0,0,2.23,0.74,0,0.74,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,2.88,0,0,0,0,0,0.96,0.96,0,0,0,0.96,0,0.96,0,0,0,0,3.84,0,0,0,0,0,0.161,14,0
0,0,0,0,0,0,0,0,0.45,1.35,1.35,1.35,0.45,0.45,1.35,0.45,0.45,0.45,0,0.45,0.45,0,0,0,0.358,0.43,0,0.071,12,0
0,0.36,0,0.36,0,0,0,0,1.28,0.36,1.28,0,0,0,0,0,0.36,0,0,0,0.18,0,0,0.027,0,0,0,0,51,0
1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0.185,0,0,0,11,0
0.72,0,0,1.45,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0.82,4.13,2.47,1.65,0.82,0.82,0.82,0.82,0,0.82,0,0,0,0,0,0,0.361,0,0,0,34,0
0,0.34,0,0.34,0,0,0,0,0.34,0.34,0.69,0,0,0,0,0.34,1.04,0,0,0,0.34,0,0,0,0.149,0,0,0,14,0
0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,1.78,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,28,0
0,0,0,0.76,0,0,0,0,0,5.34,1.52,1.52,2.29,0.76,0.76,0.76,0,0.76,0,0,0,0,0,0,0.157,0,0,0,52,0
0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.97,0.97,0,0,0,0,0,0,2.91,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0.46,0,0,0,0,0.46,0.46,0,0.92,0,0,0,0,0.92,0,0,0,0.92,0,0,0.163,0.163,0,0,0.081,13,0
0,0,0,1.09,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.299,0.199,0,0,0,1,0
0,0.14,0,1.34,0.14,0,0.63,0,0.14,3.03,0,0,0,0,0,0.07,0.21,0,0,0,0,0,0,0.084,0.177,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0.99,0,0,0,0,0,2.97,3.96,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.21,0,0,0,12,0
0,0,0,0,0,0,0,0,1.49,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.53,0,0,1.07,0,0,0,0,0.26,1.61,0.8,1.88,0.53,0.53,0.53,0.53,0.8,0.53,0,0,0.8,0,0,0,0.412,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.158,0,0,33,0
0.58,0,0,0.58,0,0,0,0,0.58,1.76,1.17,1.76,0.58,0.58,0.58,0.58,0.58,0.58,0,0,0.58,0,0,0,0.414,0,0,0,12,0
0.31,0.94,0,0.31,0,0,0,0,2.83,1.88,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,45,0
0.12,0.12,0,0.36,0,0,0,0,0.48,0.6,0.72,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0.117,0.151,0.033,0.033,0,78,0
0.05,0.1,0,0.27,0,0,0.38,0,0.21,0.49,0.54,0.05,0,0,0,0.38,0.21,0,0,0,0,0,0,0.308,0.136,0.078,0.014,0,107,0
0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0,0.216,6,0
0.75,0.37,0,0,0,0,0,0,1.12,0.75,0.37,1.87,0.37,0.37,0.37,0.37,0.75,0.37,0,0,2.63,0,0,0,0.305,0,0,0,13,0
0,0,0,0,0,0,0,0,0,2.2,2.2,1.47,0.73,0.73,2.2,0.73,0.73,0.73,0,0.73,0.73,0,0,0,0.555,0.666,0,0.111,12,0
0.68,0,0,0,0,0,0,0,1.37,0,0,1.37,0,0,0,0,0,0,0,0,3.44,0,0,0,0.332,0,0,0,2,0
0,0,0,0,0,0,0,0,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,20,0
0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.076,31,0
0.24,0.49,0,0.24,0,0,0,0,1.23,0.24,0.24,0,0.24,0,0.49,0,0,0,0,0,0,0,0,0.029,0.119,0.119,0,0,75,0
0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.195,0,0,0,18,0
0,0,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,2.04,0,0,0,0,0,3.4,0,0,0.086,0,0,0,5,0
0,2.91,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0,0,3,0
0,0.66,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,17,0
0,0.79,0,1.58,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,3,0
0,0,0,1.04,0,0,0,0,5.2,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.28,0,0,0,1.28,2.56,1.28,1.28,1.28,1.28,1.28,1.28,0,1.28,0,0,0,0,0,0,0.398,0,0,0,11,0
0,0,0,0,0,0,0,0.84,0,1.69,0.84,1.69,0.84,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,5,0
0.48,0,0,0,0,0,0,0,4.39,0.48,0,0.48,0,0,0,0,0,0,0,0.97,0,0,0,0,0.085,0,0,0,3,0
0.12,0.25,0,0.38,0,0,0,0,0.51,0.64,0.76,0.12,0,0,0,0,0,0,0,0,0,0,0,0.054,0.162,0.036,0.036,0,32,0
0.08,0.25,0,0.25,0,0,0,0,0.33,0.5,0.59,0.08,0,0,0,0.25,0.08,0,0,0.08,0,0,0,0.148,0.136,0.045,0.022,0,55,0
0,0,0,0.89,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0.24,0.12,0,0.37,0,0,0,0,0.86,1.24,0.62,0.49,0.24,0.24,0.24,0.24,0.24,0.24,0,0.12,0.24,0.86,0,0.018,0.297,0.055,0,0,13,0
0,0,0,0,0,0,0,0,1.5,3.75,3,2.25,0.75,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0,0,0,0.222,0,0,0,12,0
0.1,0.21,0,1.06,0,0,0.21,0,0,3.5,0.1,0,0.1,0,0,0.21,0.21,0.1,0,0,0,0.21,0,0.043,0.143,0,0.057,0,23,0
0,0,0,0.61,0,0,0,0,0.61,1.22,0.61,3.06,0.61,0.61,0.61,0.61,1.84,0.61,0,0,1.84,0,0,0,0.189,0.094,0,0.094,13,0
0,0,0,3.12,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.057,0,0,0,83,0
0.51,0,0,1.54,0,0,2.06,0,0.51,3.6,2.06,0,0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.89,0,0,0,0,0.89,1.78,1.78,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0.537,0,0,0.268,12,0
0,0,0,0.78,0,0,0,0,0.78,0.78,0.78,0,0,0,0.78,0.78,0,0,0,0,0,0.78,0,0,0.451,0,0,0.112,22,0
0,0,0,0,0,0,0,0,1.29,1.29,6.49,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,4,0
0,0,0,0,0,0,0,0,1.75,0,0,3.5,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0.286,13,0
0,0,0,1.36,0,0,0,0,1.36,0,0,2.73,0,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,0.232,13,0
0,0,0,0,0,0,0,0.87,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,136,0
0,0,0,1.4,0,0,0.7,0,1.4,0,0,0.7,0,0,0,0,0,2.11,0,0,0,0,0,0,0.266,0.066,0,0,200,0
0.3,0.15,0,0.3,0,0,0,0,0.75,0.75,0.3,0.3,0.15,0.15,0.15,0.15,0.15,0.15,0,0,0.15,0.75,0,0,0.328,0.046,0,0,12,0
0.41,0.41,0,1.04,0,0,0.41,0,3.96,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.069,0,0.103,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.32,0,0,0,0,0,0,0.54,0.108,0,0.054,28,0
0,0,0,0,0,0,0,0,3.92,0,0,5.88,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,4.87,0,0,7.31,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,4.44,0,0,8.88,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.7,0,3.08,0.28,0,0.14,0,0,0.98,0,0,0.14,0,0,0.7,0.28,0,0,0,0,0,0,0.054,0.199,0,0,0,18,0
0,0,0,0,0,0,0,0,2.94,0,0,5.88,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,5.55,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1.4,0,0,0,1.4,1.4,0,0,0,0,0,1.4,0,0,0,1.4,0,0,0,0.205,0.205,0,0,21,0
0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,1.28,1.28,0,0,0,0,0,2.56,0,0,0.552,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.209,0,0.104,28,0
0,0,0,1.26,0,0,0,0,2.53,0,0,1.26,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,5,0
0,0,0.77,0.25,0,0,0,0,1.02,0.25,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,343,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0.38,0,1.53,0.38,0,0.76,0,0.76,3.84,1.53,0.38,0.38,0.38,0.38,1.15,0.38,0.38,0,0,0.38,0,0,0,0.163,0.054,0,0,17,0
2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0.58,3.51,2.34,0.87,1.17,0.58,1.17,0.58,0.29,0.58,0,0.87,0.29,0,0,0.091,0.637,0.045,0,0,37,0
2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,1.58,0,0.79,0,0,0,0,1.58,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,10,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.33,0,0,0,0.33,0.33,0.99,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0.33,0,0,0.13,0.043,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.34,0,0,1.02,0,0,0,0,1.36,2.38,1.7,0.68,0.34,0.34,0.34,0.34,0.68,0.34,0,0,0.68,0,0,0.052,0.42,0.052,0,0.052,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,2.8,1.86,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0,0.93,0.93,0,0,0,0.457,0.152,0,0,13,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.26,0.26,0.53,2.94,0,0,0,0.26,4.27,0,0.26,0.53,0,0,0,0,0.26,0,0,0.8,0,0,0,0,0.03,0,0,0,8,0
0,0,0,0.13,0,0,0.27,0,0,2.79,0,0,0,0,0,0.13,0.27,0,0,0,0,0,0,0.071,0.143,0,0.053,0,22,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0
0,1.23,0,2.46,0,0,0,2.46,1.23,2.46,1.23,0,1.23,0,1.23,1.23,2.46,0,0,0,0,0,0,0,0.139,0,0,0,10,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.17,0,0,0.17,0,0,0,0,1.94,0.17,0.17,0.88,0.17,0.17,0,0,0.35,0,0,0,0,0,0.17,0,0.031,0,0,0,21,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.1,0,0,0,0,0,2.06,1.19,0,0.1,0,0,0.1,1.08,0,0.65,0,0,0,2.6,0.14,0.5,0.093,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.17,0.51,0,0.17,0,0,0.34,0,1.19,1.53,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.111,0,0,0,22,0
0,0,0,0.44,0,0,0,0,1.32,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.44,0,0.15,0,0,0,11,0
0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.48,0,0,0,0.99,0.49,0,0.24,0,0,0.24,0,0.74,0,0,0,0,0,0,0,0,0,0.16,0,235,0
0,0,0.44,0.89,0,0,0,0,1.78,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.33,0,0.139,0,0,0,16,0
0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.86,0.86,0.86,0,0,0,0.86,6.95,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.25,0,0,0.51,0.25,0,0,0.25,0.51,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.082,0,0,0.041,4,0
0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,1.56,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,0,0,1,0
0,3.22,0,1.61,0,0,0,3.22,3.22,0,0,1.61,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,4.63,2.64,1.98,1.32,0.66,0.66,0.66,0.66,0,0.66,0,0,0,0,0,0,0.293,0,0,0,34,0
0,0,0,0,0,0,0,1.55,2.32,3.1,3.87,3.1,0.77,0,1.55,0.77,0,0,0,0,0,0,0,0,0.198,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0.167,0,0.083,28,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.181,0,0.09,28,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.68,0,0,0,0,0.34,0.68,0.34,0,0.34,0,0.34,0.34,0,0,0,0,0,0,0,0.048,0,0,0,0,11,0
0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,8,0
0,0,0,0.52,0,0,0,0,0,1.56,1.04,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.274,0,0,0,10,0
0,0,0,0,0.8,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.244,0,0,0,6,0
0,0,0,1.36,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,10,0
0,0,0,0,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,14,0
0,0,0,0.56,0,0,0,0.56,3.41,0.56,0.56,1.7,0,0,0,0,0,0,0,0,0.56,0,0,0.046,0.281,0.046,0,0,15,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0
0,0,0,0.32,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.257,0,0,0,7,0
0,0,0,0,0,0,0,0,0,1.19,1.19,3.57,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0,1.5,0.75,0.75,1.5,0,0,0.75,0,0,0,0,0,0,0,0,0,0.128,0,0.128,0.128,28,0
0,0,0,0,0.98,0,0,0,1.96,1.96,1.96,1.96,0,0,0,0,0,0,0,0,0.98,0,3.92,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0.87,0.29,0.29,0.29,0,0.29,0.58,0,0,0,0,0,0,0,0,0,0.22,0,2.038,0,351,0
0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.59,0,0.11,0,0,0,0,0.95,0.23,0,0.71,0,0.11,0,0.47,0,0,0,0,0,0,0,0.227,0.322,0.113,0.075,0,38,0
0.39,0,0,1.17,0,0,0,0.39,3.12,0,0,0.39,0,0,0,0,0,0.39,0,0,0,0,0,0.07,0.07,0,0,0,13,0
0,0,0,0,0,0,0,0,2.35,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0.52,0,0,0,0,1.05,0.52,2.11,1.58,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.164,0,0,0,11,0
0,1.58,0,0,0,0,0,0,0,4.76,1.58,1.58,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0.4,0,0.601,0,13,0
0,0,0,2.27,0,0,0,0,1.98,0.85,0.85,0.85,0.28,0,0,0,0,0,0,0,0.28,0,0,0,0.09,0.135,0,0,15,0
0,0.16,0,1.91,0,0,0,0,3.04,0,0.32,0.32,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0.055,0,0.055,0,7,0
0,0,0,0,0,0,0,0,2.98,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,1.97,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.108,0.108,0,0.108,0,9,0
0,0,0,1.74,0,0,0,0,2.9,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,6,0
0,1.49,0,0.74,0,0,0,0,2.24,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0.06,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,0,13,0
0,0,0,0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0.87,0,0,0.87,0,0,0,0,3.5,1.31,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.19,0,0,0,25,0
0,0,0,0,0,0,0,0,2.29,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,53,0
0,0,0,0,0,0,0,0,1.58,1.58,1.58,1.58,1.58,3.17,1.58,1.58,0,1.58,0,0,0,0,0,0,0.431,0,0,0.215,12,0
0.32,0,0,0.32,0,0,0,0,0.96,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,3,0
0,0,0,0.61,0,0,0,0,3.08,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.28,0,0.28,3.97,0,0,0,0,3.97,0.28,1.13,0,0,0,0,0,0.28,0,0,0,0,0.28,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,5,0
0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,3.12,0,1.56,0,1.56,0,0.215,0.215,0,0,12,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,1,0
0,0.97,0,0.97,0,0,0,0.97,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0,14,0
0,0,0,2.38,0,0,0,0,1.19,1.19,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0.621,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.36,0,0,0.34,0,1.36,0.34,0.34,1.02,0,0,0.34,0,0.34,0,0,0,0,2.38,0,0,0.055,0.11,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.578,1.734,0,0,0,24,0
0,1.33,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0.413,0,0,0,46,0
0.23,0.46,0,0,0,0,0,0,3.69,1.84,0.23,0,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0.253,0,0.031,0,19,0
0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0.11,0,0,0.33,0.11,0,0,0.11,0,0,0,0.053,0.16,0,0,0,24,0
0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,4,0
0,0,0,3.38,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,47,0
0,0.32,0,0.64,0,0,0,0,0.32,0.64,0.64,0,0,0,0,0.32,0.64,0,0,0,0,0,0,0,0.04,0,0,0,10,0
0.23,0.23,0,1.41,0,0,0.11,0,0.47,1.29,0.11,0,0.23,0,0,0,0.11,0,0,0.11,0,0,0,0,0.015,0,0,0.015,7,0
2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.98,0,0,0,0,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.29,0.44,0,0.58,0,0,0,0,0.73,0,0,0,0,0,0,0,0.29,0,0,0.14,0,0.14,0,0.02,0.321,0.18,0,0,24,0
0,0.91,0,0,0,0,0,0,2.28,0.91,0.91,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
